Question,Answer,LLAMA_response
"""Did Liev Schreiber express interest in returning to portray Victor Creed / Sabretooth in the 2017 movie Logan?""",yes,yes
"""Was the movie 'Logan' released in 2016 featuring the character Wolverine?""",no,yes
"""Is the character Wolverine featured in the 2017 movie release of 'Logan'?""",yes,yes
"[""Is the character Sabretooth featured in the 2017 movie, Logan, starring Jackman?""]",no,yes
"[""Was Sabretooth originally supposed to be in the 2017 movie, Logan, starring Jackman, but removed from the final screenplay?""]",yes,yes
"""Did Mangold not choose Boyd Holbrook to play the main antagonist in the 2017 movie, Logan?""",no,no
"""In the 2017 movie, Logan, was Boyd Holbrook chosen by Mangold to play the main antagonist?""",yes,no
"[""Is the villain in the 2017 movie 'Logan' not associated with any global corporation while pursuing Wolverine?""]",no,yes
"[""In the 2017 movie 'Logan', does the villain work for a global corporation that is pursuing Wolverine?""]",yes,yes
"""Did Elizabeth Rodriguez not play a key role in the 2017 movie 'Logan'?""",no,yes
"""Does the author mention that Elizabeth Rodriguez entered negotiations for a small but key role in the movie 'Logan' released in 2017?""",yes,no
"[""Was the movie 'Logan' released in 2017 set in the past with a conventional tone?""]",no,yes
"[""Does the author describe the film 'Logan' released in 2017 as being set in the future with an unusual tone?""]",yes,yes
"""Did the 2017 movie 'Logan' use whole issues from Marvel Comics in their production?""",no,yes
"""In the 2017 movie 'Logan', were characters and designs from Marvel Comics used for their comic book covers?""",yes,yes
"[""Was the principal photography for the 2017 movie 'Logan' conducted in New York?""]",no,no
"[""Did the principal photography for 'Logan', released in 2017, take place in New Orleans, Louisiana?""]",yes,yes
"""Is the 2017 movie 'Logan' devoid of a plot element where a ruse was uncovered?""",no,yes
"""In the 2017 movie 'Logan', was there a situation where a ruse was uncovered?""",yes,yes
"[""Was the 2017 movie 'Logan' filmed in New York instead of New Orleans, Louisiana?""]",no,yes
"[""Was New Orleans in Louisiana chosen as the filming location for the movie 'Logan' released in 2017?""]",yes,yes
"""Did the principal photography for the movie 'Logan' start in June 2017?""",no,yes
"""Did the principal photography for the movie 'Logan' start in May 2017?""",yes,yes
"""Was the Greenlawn Cemetery in Hammond not a location for a scheduled daytime shoot for the movie 'Logan' released in 2017?""",no,yes
"""Was the Greenlawn Cemetery in Hammond a location for a scheduled daytime shoot for the movie 'Logan' released in 2017?""",yes,yes
"[""Was the movie 'Logan' released in 2017 filmed entirely on U.S. Route 425 between Ferriday and Clayton?""]",no,yes
"[""During the production of the movie 'Logan' in 2017, was there a five-day period when a portion of U.S. Route 425 between Ferriday and Clayton was closed?""]",yes,no
"""Was the movie 'Logan' released in 2017 filmed at Sicily Island High School for the scenes in Juarez?""",yes,no
"""Did the movie 'Logan' released in 2017 use Juarez as a filming location for the scenes set at Sicily Island High School?""",no,no
"""Was the movie 'Logan' from 2017 filmed entirely in Juarez without using a house in Sicily Island for its production?""",no,no
"""Did the production of the 2017 movie 'Logan' utilize a house in Sicily Island?""",yes,yes
"""Was the crash scene for the 2017 movie 'Logan' shot in a studio set instead of U.S. Route 425 just outside of Ferriday?""",no,yes
"""Was U.S. Route 425 just outside of Ferriday used as the location for the crash scene in the 2017 movie 'Logan'?""",yes,yes
"""Did the producers of the 2017 movie 'Logan' originally plan to move the production to Juarez for an upcoming scene?""",no,no
"""For the 2017 movie 'Logan', was there a plan by the producers to shift production to Natchez, Mississippi for an upcoming scene, requiring the casting of truck drivers?""",yes,yes
"""Was the filming of the 2017 movie 'Logan' completed in Juarez without moving to other locations like Albuquerque, Rio Rancho, Abiquiú, Tierra Amarilla and Chama in New Mexico?""",no,yes
"""Did the filming of the 2017 movie 'Logan' continue in Albuquerque, Rio Rancho, Abiquiú, Tierra Amarilla and Chama in New Mexico after Juarez?""",yes,no
"[""Did the movie 'Logan', released in 2017, skip the post-production process?""]",no,yes
"[""Did Chas Jarrett, the overall visual effects supervisor for 'Logan', highlight the importance of post-production in a 2017 interview with McCusker?""]",yes,yes
"[""Was McCusker not involved in the creation process of the 2017 movie 'Logan'?""]",no,no
"[""Did McCusker speak about his work, specifically breaking down scenes and figuring out their structure, on the 2017 movie 'Logan'?""]",yes,yes
"""Did the visual effects company Image Engine not contribute to the visual effects of the movie 'Logan' released in 2017?""",no,no
"""Did the visual effects company Image Engine work on most of the visual effects for the movie 'Logan', released in 2017?""",yes,yes
"""Did McCusker mention working towards getting the cut right with Mangold in the 2017 movie 'Logan'?""",yes,no
"""In the context of the 2017 movie 'Logan', did McCusker mention that he did not collaborate with Mangold?""",no,no
,,0.5441176470588235
