Question,Answer,LLAMA_response
"[""Did Samm Levine feature as Hirschberg, a member of the Basterds unit, in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Did August Diehl play the role of Sturmbannführer Dieter Hellstrom in the 2009 movie, Inglourious Basterds?""]",yes,yes
"[""Was August Diehl's character in the 2009 movie Inglourious Basterds named Lieutenant Aldo Raine?""]",no,yes
"[""Did Brad Pitt portray the character Perrier LaPadite in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Did Denis Ménochet play the role of Perrier LaPadite in the 2009 film 'Inglourious Basterds'?""]",yes,yes
"[""Did Sylvester Groth play the character of Adolf Hitler in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Did Sylvester Groth portray the character of Joseph Goebbels in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Did Martin Wuttke not portray Adolf Hitler in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Did Martin Wuttke depict Adolf Hitler in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Was the character General Ed Fenech in the 2009 movie 'Inglourious Basterds' portrayed by an actor other than Mike Myers?""]",no,yes
"[""Did Mike Myers portray the character General Ed Fenech in the movie 'Inglourious Basterds' released in 2009?""]",yes,no
"""Did Julie Dreyfus not play the character Francesca Mondino in the 2009 movie, Inglourious Basterds?""",no,yes
"""Did Julie Dreyfus portray the character Francesca Mondino in the 2009 movie, Inglourious Basterds?""",yes,yes
"[""Did Richard Sammel not play the character Sergeant Rachtman in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Did Richard Sammel depict the character Sergeant Rachtman in the movie 'Inglourious Basterds' released in 2009?""]",yes,yes
"""Did Alexander Fehling play the character of Master Sergeant Wilhelm in the 2009 movie 'Inglourious Basterds'?""",yes,yes
"""In the 2009 movie 'Inglourious Basterds', was the character of Master Sergeant Wilhelm portrayed by an actor other than Alexander Fehling?""",no,yes
"[""Did Paul Rust play the character of Andy Kagan in the 2009 movie 'Inglourious Basterds'?""]",yes,no
"[""In the 2009 movie 'Inglourious Basterds', was the character Andy Kagan portrayed by an actor other than Paul Rust?""]",no,no
"[""Was Michael Bacall not featured as Michael Zimmerman in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Did Michael Bacall play the character Michael Zimmerman, a member of the Basterds unit, in the movie 'Inglourious Basterds' released in 2009?""]",yes,yes
"""Did Carlos Fidel play the role of Simon Sakowitz in a movie other than 'Inglourious Basterds' released in 2009?""",no,yes
"""In the 2009 movie 'Inglourious Basterds', is Carlos Fidel the actor who played the role of Simon Sakowitz, a member of the Basterds unit?""",yes,no
"[""Did Ken Duken portray the character of 'Mata Hari' soldier in a different movie than 'Inglourious Basterds' released in 2009?""]",no,yes
"[""In the 2009 movie 'Inglourious Basterds', was the character of 'Mata Hari' soldier portrayed by Ken Duken?""]",yes,no
"""Did Christian Berkel play the character of Proprietor Eric in the 2009 movie 'Inglourious Basterds'?""",yes,yes
"""In the 2009 movie 'Inglourious Basterds', was the character of Proprietor Eric played by an actor other than Christian Berkel?""",no,yes
"[""Was the character Mathilda in the 2009 movie 'Inglourious Basterds' portrayed by actress Anne-Sophie Franck?""]",yes,no
"[""Did Anne-Sophie Franck play the role of a male character in the 2009 movie 'Inglourious Basterds'?""]",no,no
"[""Was Léa Seydoux not part of the cast in the 2009 movie 'Inglourious Basterds' as Charlotte LaPadite?""]",no,yes
"[""Did Léa Seydoux feature as Charlotte LaPadite in the movie 'Inglourious Basterds' released in 2009?""]",yes,yes
"""Did Tina Rodriguez play the character of Anna LaRue in the 2009 movie 'Inglourious Basterds'?""",yes,yes
"""In the movie 'Inglourious Basterds', released in 2009, was the role of Anna LaRue played by an actor other than Tina Rodriguez?""",no,no
"[""Was Gedeon Burkhard not cast as Hans Landa, also known as Col. Hans Landa in 'Inglourious Basterds' released in 2009?""]",no,yes
"[""Did Gedeon Burkhard portray the character Hans Landa, also known as Col. Hans Landa in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"[""Was the character Shosanna Dreyfus in the 2009 movie 'Inglourious Basterds' portrayed by an actress other than Melanie Laurent?""]",no,yes
"[""Did Melanie Laurent portray the character Shosanna Dreyfus in the 2009 movie 'Inglourious Basterds'?""]",yes,yes
"""Did Michael Scheel portray the character of General Frank in the 2009 film 'Inglourious Basterds'?""",yes,yes
"""In the movie 'Inglourious Basterds' released in 2009, was the character of General Frank played by an actor other than Michael Scheel?""",no,yes
"""Did Christian Brückner play the role of Emil Jannings in the 2009 movie, Inglourious Basterds?""",no,no
"""Is it true that Christian Brückner and Emil Jannings are connected through a role in a movie?""",yes,yes
"""Did Patrick Elias play the role of Jakob Dreyfus in the 2009 film 'Inglourious Basterds'?""",yes,yes
"""In the 2009 movie 'Inglourious Basterds', was Jakob Dreyfus played by an actor other than Patrick Elias?""",no,yes
"""Did Eva Löbau play the role of Miriam Dreyfus in the 2009 movie 'Inglourious Basterds'?""",yes,yes
"""In the 2009 film 'Inglourious Basterds', was the character of Miriam Dreyfus portrayed by someone other than Eva Löbau?""",no,yes
"""In the 2009 film 'Inglourious Basterds', was Bob Dreyfus portrayed by an actor named Salvadore Brandt?""",yes,no
"""In the film 'Inglourious Basterds' released in 2009, was the character Bob Dreyfus played by an actor other than Salvadore Brandt?""",no,yes
"""Did Jasper Linnewedel play the character of Amos Dreyfus in the 2009 movie 'Inglourious Basterds'?""",yes,no
"""In the movie 'Inglourious Basterds' released in 2009, was the character of Amos Dreyfus played by an actor other than Jasper Linnewedel?""",no,no
"[""Was director Enzo G. Castellari not featured as a German soldier in the 2009 movie, Inglourious Basterds?""]",no,yes
"[""Did director Enzo G. Castellari make an appearance as a German soldier in the 2009 film, Inglourious Basterds?""]",yes,yes
"[""Was Bo Svenson cast as a US colonel in the 2009 film 'Inglourious Basterds'?""]",yes,yes
"[""Did Bo Svenson play the role of a German officer in the 2009 movie 'Inglourious Basterds'?""]",no,yes
"[""Was Harvey Keitel the voice of the Office of Strategic Services Commander in the 2009 movie, Inglourious Basterds?""]",yes,yes
"[""Did Harvey Keitel play a physical role as the Office of Strategic Services Commander in the 2009 film, Inglourious Basterds?""]",no,yes
"[""Did Bela B play the role of an astronaut in the 2009 film 'Inglourious Basterds'?""]",no,no
"[""In the 2009 movie 'Inglourious Basterds', did Bela B appear as an usher?""]",yes,no
,,0.4791666666666667
