Question,Answer,LLAMA_response
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', was Théoden, the King of Rohan, portrayed by actor Tom Hanks?""",no,no
"""Did Bernard Hill play the character Théoden, the King of Rohan, in the 2003 film 'The Lord of the Rings: The Return of the King'?""",yes,yes
"""Did Miranda Otto not play the role of Éowyn in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,no
"""Did Miranda Otto portray the character Éowyn, Théoden's niece and a warrior woman who wishes to prove herself in battle, in the 2003 film 'The Lord of the Rings: The Return of the King'?""",yes,yes
"[""In the 2003 movie 'The Lord of the Rings: The Return of the King', does Aragorn reciprocate the feelings of love from Miranda Otto's character Éowyn?""]",no,yes
"[""In 'The Lord of the Rings: The Return of the King' released in 2003, is Miranda Otto part of the cast, playing the character Éowyn who falls in love with Aragorn?""]",yes,no
"""Did David Wenham not play the role of Faramir in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,no
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', did David Wenham play the character Faramir, a son of the Stewards of Gondor and head of the Gondorian Rangers defending Osgiliath?""",yes,no
"""Did Karl Urban not play the role of Éomer in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,no
"""Did Karl Urban portray the character Éomer, Éowyn's brother and Chief Marshal of the Riders of Rohan, in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",yes,yes
"""Did Hugo Weaving not play the character Elrond in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,no
"""Did Hugo Weaving portray the character Elrond in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",yes,yes
"[""Did Liv Tyler not appear in the 2003 movie 'The Lord of the Rings The Return of the King' as the character Arwen?""]",no,no
"[""Did actress Liv Tyler play the character Arwen, who is Elrond's daughter and Aragorn's true love, in the 2003 movie 'The Lord of the Rings The Return of the King'?""]",yes,no
"""Did Cate Blanchett not play the role of Galadriel in the 2003 movie 'The Lord of the Rings The Return of the King'?""",no,no
"""Did Cate Blanchett enact the role of Galadriel in the movie 'The Lord of the Rings The Return of the King' released in 2003?""",yes,yes
"[""Was the character Denethor in the 2003 movie 'The Lord of the Rings: The Return of the King' played by an actor named Tom Hanks?""]",no,no
"[""In the 2003 film 'The Lord of the Rings: The Return of the King', was the character Denethor, the corrupt Steward of Gondor, portrayed by actor John Noble?""]",yes,yes
"[""Did Ian Holm play the character of Gandalf in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",no,no
"[""Did Ian Holm portray the character of Bilbo Baggins in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",yes,yes
"Did Sean Bean not play the character of Boromir in the 2003 movie ""The Lord of the Rings: The Return of the King""?",no,no
"Did Sean Bean play the character of Boromir in the 2003 movie ""The Lord of the Rings: The Return of the King""?",yes,yes
"""Did Marton Csokas play the role of Frodo Baggins in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,no
"""In the 2003 film 'The Lord of the Rings: The Return of the King', is Marton Csokas the actor who portrays the character Celeborn the Wise?""",yes,no
"""Did Lawrence Makoare not play the character of the Witch-king of Angmar in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,no
"""Did Lawrence Makoare play the character of the Witch-king of Angmar in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",yes,yes
"[""In the 2003 movie 'The Lord of the Rings The Return of the King', was the character Gothmog portrayed by an actor other than Makoare?""]",no,yes
"[""In the Extended Edition of 'The Lord of the Rings The Return of the King' released in 2003, is the character Gothmog voiced by Craig Parker?""]",yes,yes
"[""Is the character of Déagol in 'The Lord of the Rings: The Return of the King' (2003) played by an actor named Thomas Robins?""]",yes,no
"[""Did Thomas Robins play the character Frodo in 'The Lord of the Rings: The Return of the King' released in 2003?""]",no,no
"[""Is it accurate to say that in the 2003 film 'The Lord of the Rings: The Return of the King', Christopher Lee did not portray the character of Saruman the White?""]",no,no
"[""In the 2003 movie 'The Lord of the Rings: The Return of the King', did Christopher Lee play the character of Saruman the White?""]",yes,no
"[""In the 2003 release of 'The Lord of the Rings: The Return of the King', was the character of Gríma Wormtongue played by an actor other than Brad Dourif?""]",no,no
"[""In the Extended Edition of 'The Lord of the Rings: The Return of the King' released in 2003, did Brad Dourif play the character of Gríma Wormtongue?""]",yes,no
"[""Was Gríma Wormtongue an independent character not serving anyone in the 2003 movie 'The Lord of the Rings: The Return of the King'?""]",no,no
"[""In the 2003 movie 'The Lord of the Rings: The Return of the King', was Gríma Wormtongue portrayed as Saruman's servant?""]",yes,yes
"""Did Brad Pitt play the character Gríma Wormtongue in the 2003 movie 'The Lord of the Rings  The Return of the King'?""",no,no
"""In the 2003 film 'The Lord of the Rings  The Return of the King', was the character Gríma Wormtongue portrayed by Brad Dourif?""",yes,no
"""Was Gríma Wormtongue portrayed as Saruman's rebellious servant in the 2003 movie 'The Lord of the Rings: The Return of the King'?""",no,yes
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', was Gríma Wormtongue depicted as Saruman's sycophantic servant?""",yes,yes
"[""In 'The Lord of the Rings: The Return of the King' released in 2003, did Brad Dourif's character Gríma Wormtongue survive after being shot by Legolas?""]",no,no
"[""In the 2003 movie 'The Lord of the Rings: The Return of the King', was Brad Dourif's character Gríma Wormtongue shot by Legolas after stabbing Saruman?""]",yes,no
"[""Was the character 'the mouth of sauron' in the 2003 movie 'The Lord of the Rings The Return of the King' played by an actor other than Bruce Spence?""]",no,yes
"[""Did Bruce Spence play the role of 'the mouth of sauron' in the 2003 movie 'The Lord of the Rings The Return of the King'?""]",yes,yes
"[""Was the character known as the Mouth of Sauron, portrayed by Bruce Spence, not Sauron's ambassador at the Black Gate in the 2003 movie 'The Lord of the Rings The Return of the King'?""]",no,yes
"[""In the 2003 movie 'The Lord of the Rings The Return of the King', was the character portrayed by Bruce Spence, known as the Mouth of Sauron, Sauron's ambassador at the Black Gate?""]",yes,yes
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', did Sean Astin's son play the role of Sam and Rosie's older daughter Elanor in the last scene of the film?""",no,no
"""In 'The Lord of the Rings: The Return of the King', released in 2003, was the character of Sam and Rosie's older daughter Elanor played by Sean Astin's real-life daughter in the last scene?""",yes,no
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', did Sarah McLeod's daughter play a different character rather than Sam and Rosie's younger son?""",no,no
"""In the 2003 film 'The Lord of the Rings: The Return of the King', did Sarah McLeod's daughter appear in the same scene as Sam and Rosie's younger son, playing the latter's role?""",yes,no
"[""Did Christian Rivers play a role in the 2003 movie 'The Lord of the Rings The Return of the King' as someone other than a Gondorian soldier guarding the Beacon Pippin lights?""]",no,no
"[""In the 2003 movie 'The Lord of the Rings The Return of the King', did Christian Rivers play a Gondorian soldier guarding the Beacon Pippin lights?""]",yes,no
"[""Was Royd Tolkien not part of the cast in the 2003 movie 'The Lord of the Rings: The Return of the King' as a Ranger in Osgiliath?""]",no,no
"[""Did Royd Tolkien appear as a Ranger in Osgiliath in the 2003 film 'The Lord of the Rings: The Return of the King'?""]",yes,no
"""In the 2003 movie 'The Lord of the Rings: The Return of the King', did Howard Shore not appear in the extended edition as a celebrating soldier at Edoras?""",no,yes
"""In the extended edition of 'The Lord of the Rings: The Return of the King', released in 2003, did Howard Shore have a cameo as a celebrating soldier at Edoras?""",yes,yes
"[""Did the designers of 'The Lord of the Rings Strategy Battle Game' not appear as Rohirrim at the Pelennor in the extended edition of 'The Lord of the Rings The Return of the King', released in 2003?""]",no,no
"[""In the 2003 movie 'The Lord of the Rings The Return of the King', did four of the designers of 'The Lord of the Rings Strategy Battle Game' appear as Rohirrim at the Pelennor in the extended edition?""]",yes,yes
"[""Did the cast members of 'The Lord of the Rings: The Return of the King' (2003) not have their portraits morphed with their real photographs during the closing credits?""]",no,yes
"[""During the closing credits of 'The Lord of the Rings: The Return of the King' (2003), were the cast members' sketched portraits morphed with their real photographs beside their names?""]",yes,yes
,,0.625
