Question,Answer,LLAMA_response
"""In the context of the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', did Johnny Depp compare 18th-century pirates to modern rock stars and decide to base his performance on Keith Richards?""",yes,yes
"""In the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', was Johnny Depp's character portrayed as a sober and straight individual?""",no,yes
"""Did Disney executives question whether Johnny Depp's character was portrayed as gay or drunk in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl'?""",yes,yes
"""Did Verbinski aim for a completely romanticized feel for the movie 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003?""",no,yes
"""In the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', did Verbinski want a sense of historical fantasy rather than a completely romanticized feel?""",yes,yes
"[""Did all the actors in the movie 'Pirates of the Caribbean: The Curse of the Black Pearl' (2003) not wear prosthetics?""]",no,yes
"[""In the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', did most of the actors wear prosthetics?""]",yes,yes
"[""Did Johnny Depp not wear contacts that acted as sunglasses in the 2003 film 'Pirates of the Caribbean: The Curse of the Black Pearl'?""]",no,yes
"[""Did Johnny Depp wear contacts that acted as sunglasses while filming 'Pirates of the Caribbean: The Curse of the Black Pearl' in 2003?""]",yes,yes
"""Did Rush and Lee Arenberg wear bright, vibrant contacts in the 2003 film 'Pirates of the Caribbean: The Curse of the Black Pearl' to give a friendly feel to their characters?""",no,yes
"""In the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', did Rush and Lee Arenberg wear dulled contacts to give a sinister feel to their characters?""",yes,yes
"""Did Mackenzie Crook wear no contacts to represent his character's wooden eye in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl'?""",no,yes
"""Did Mackenzie Crook wear two different types of contacts to represent his character's wooden eye in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl'?""",yes,yes
"[""Did Depp carry a fake pistol in the 2003 movie 'Pirates of the Caribbean The Curse of the Black Pearl'?""]",no,yes
"[""In the movie 'Pirates of the Caribbean The Curse of the Black Pearl' released in 2003, did Depp carry a genuine pistol made in London in 1760?""]",yes,yes
"""Were there no swords built for the production of the movie 'Pirates of the Caribbean  The Curse of the Black Pearl' released in 2003?""",no,yes
"""Were a number of swords built for the production of the film 'Pirates of the Caribbean  The Curse of the Black Pearl' which was released in 2003?""",yes,yes
"[""Was Tony Swatton not involved as a blacksmith in the production of the 2003 movie, Pirates of the Caribbean The Curse of the Black Pearl?""]",no,yes
"[""Did the crew of the 2003 movie, Pirates of the Caribbean The Curse of the Black Pearl, spend five months creating the cavern in which Barbossa and the Black Pearl crew attempt to reverse their curse by hiring blacksmith Tony Swatton?""]",yes,yes
"""Did the crew use silver paint on the styrofoam rocks in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl' to give the impression of treasure in the film's cavern?""",no,yes
"""In the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', did the crew apply gold paint to the styrofoam rocks to enhance the impression of treasure in the film's cavern?""",yes,yes
"""Was the Port Royal fortress in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl' built by the crew in Los Angeles?""",no,yes
"""In the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', was the Port Royal fortress built by the crew at Manhattan Beach?""",yes,yes
"""Was Governor Swann's mansion in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl' built in Texas by the crew?""",no,yes
"""Was Governor Swann's mansion in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl' built by the crew in Rancho Palos Verdes, California?""",yes,yes
"""Did the fire that broke out on the set of 'Pirates of the Caribbean  The Curse of the Black Pearl' in September 2002 result in any injuries?""",no,yes
"""Did a fire cause $525,000 worth of damage on the set of 'Pirates of the Caribbean  The Curse of the Black Pearl' during its production in 2002, a year before its release in 2003?""",yes,yes
"[""Was the 'Black Pearl' in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl' fully built and not enhanced with computer-generated imagery for budget reasons?""]",no,yes
"[""In the production of 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003, was the 'Black Pearl' built on barges and finished with computer-generated imagery for budget reasons?""]",yes,yes
"[""Was the Black Pearl from the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl' built on a different stage other than the Spruce Goose stage for controlling fog and lighting?""]",no,yes
"[""Was the Black Pearl from 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003, built on the Spruce Goose stage to control fog and lighting?""]",yes,yes
"""Was the 'Interceptor' not one of the three ships chosen for the film 'Pirates of the Caribbean The Curse of the Black Pearl' released in 2003?""",no,yes
"""Were the 'Black Pearl' and 'Dauntless', two of the three ships chosen for the film, built on barges in the production of 'Pirates of the Caribbean The Curse of the Black Pearl' released in 2003?""",yes,yes
"[""Was the 'Interceptor' in the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl' an original ship, not a re-dressed 'Lady Washington'?""]",no,yes
"[""In the 2003 film 'Pirates of the Caribbean: The Curse of the Black Pearl', was the 'Interceptor' a re-dressed version of the 'Lady Washington' before going on a 40-day voyage?""]",yes,yes
"""Was the movie 'Pirates of the Caribbean: The Curse of the Black Pearl' from 2003 primarily shot in New York?""",no,yes
"""Was St. Vincent the primary shooting location for the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl'?""",yes,yes
"""Did the production team delay the visual effects work due to the quick schedule of the shoot for the movie 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003?""",no,no
"""Did the quick schedule of the shoot for the movie 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003 lead to an immediate start of the visual effects work by Industrial Light & Magic?""",yes,yes
"[""Was the movie 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003 shot only once for each scene featuring actors and skeletons?""]",no,yes
"[""In the 2003 movie 'Pirates of the Caribbean: The Curse of the Black Pearl', were the scenes featuring actors and skeletons shot twice, once with the actors and once without them to add in the skeletons?""]",yes,yes
"[""Was the decision to shoot the battles with handheld cameras in 'Pirates of the Caribbean: The Curse of the Black Pearl' (2003) made by a director other than Verbinski?""]",no,yes
"[""Did Verbinski's decision to shoot the battles with handheld cameras complicate the aesthetic in 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003?""]",yes,yes
"[""Did the production of 'Pirates of the Caribbean: The Curse of the Black Pearl' in 2003 involve adding modern sailboats into 250 of the visual effects shots?""]",no,yes
"[""In the production of 'Pirates of the Caribbean: The Curse of the Black Pearl' released in 2003, were modern sailboats removed from the shot for 250 of the visual effects shots?""]",yes,yes
,,0.5263157894736842
