Question & Options,Correct Answer
"In which location did the cast and crew of 'My Name is Khan' move to for shooting in August 2009?
Options:
A. english-language dialogues
B. Film City
C. Bollywood
D. Pune",Film City
"What type of dialogues were primarily used in the production schedule of *My Name Is Khan*?
Options:
A. Hindi-language dialogues
B. english-language dialogues
C. Bengali-language dialogues
D. Spanish-language dialogues",english-language dialogues
"Who directed the film that aimed to correct misconceptions about Islam?
Options:
A. Karan Johar
B. Rajkumar Hirani
C. Sanjay Leela Bhansali
D. Imtiaz Ali",Karan Johar
"Who directed the film that embodies the spirit of the story in *My Name Is Khan*?
Options:
A. Karan Johar
B. Rajkumar Hirani
C. Sanjay Leela Bhansali
D. Anurag Kashyap",Karan Johar
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who directed the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Kajol
C. Shah Rukh Khan
D. Gauri Khan",Karan Johar
"Who directed the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Fox Star Studios
C. Shah Rukh Khan
D. Kajol",Karan Johar
"Who directed the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Abu Dhabi-based Image Nation
C. Shah Rukh Khan
D. Kajol",Karan Johar
"Who directed the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Hong Kong-based Huaxia Film Distribution
C. Shah Rukh Khan
D. Kajol",Karan Johar
"Who directed the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Rajkumar Hirani
C. Sanjay Leela Bhansali
D. Anurag Kashyap",Karan Johar
"Who starred in the film directed by Karan Johar?
Options:
A. Karan Johar
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who directed the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Kajol
C. Shah Rukh Khan
D. Aditya Chopra",Karan Johar
"Who directed the film that was filmed secretly to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Karan Johar
B. Rajkumar Hirani
C. Sanjay Leela Bhansali
D. Aditya Chopra",Karan Johar
"Who directed the film *My Name Is Khan*?
Options:
A. Karan Johar
B. Rajkumar Hirani
C. Aditya Chopra
D. Sanjay Leela Bhansali",Karan Johar
"Who directed the film *My Name Is Khan* that concluded its production schedule in September 2009?
Options:
A. Karan Johar
B. Rajkumar Hirani
C. Sanjay Leela Bhansali
D. Anurag Kashyap",Karan Johar
"Who was originally chosen to play the role of Zakir, Rizwan's younger brother in the movie that addresses misconceptions about Islam?
Options:
A. Aamir Khan
B. Shah Rukh Khan
C. Jimmy Sheirgill
D. Salman Khan",Jimmy Sheirgill
"What embodies the essence and narrative of the film *My Name Is Khan*?
Options:
A. Character development
B. Spirit of the film and story
C. Cinematography
D. Soundtrack",Spirit of the film and story
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Jimmy Sheirgill
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who plays the female lead in the film *My Name Is Khan*?
Options:
A. Jimmy Sheirgill
B. Kajol
C. Rani Mukerji
D. Priyanka Chopra",Kajol
"Which production company was involved in handling the production and distribution of *My Name Is Khan*?
Options:
A. Fox Star Studios
B. Yash Raj Films
C. Balaji Motion Pictures
D. Red Chillies Entertainment",Fox Star Studios
"Which production company was involved in the distribution of *My Name Is Khan* after the casting of Shah Rukh Khan and Kajol?
Options:
A. Jimmy Sheirgill
B. Abu Dhabi-based Image Nation
C. Yash Raj Films
D. Red Chillies Entertainment",Abu Dhabi-based Image Nation
"Who was originally chosen to play the role of Zakir, Rizwan's younger brother in *My Name Is Khan*?
Options:
A. Shah Rukh Khan
B. Kajol
C. Jimmy Sheirgill
D. Karan Johar",Jimmy Sheirgill
"Who was originally chosen to play the role of Zakir in the film *My Name Is Khan*?
Options:
A. Shah Rukh Khan
B. Jimmy Sheirgill
C. Arjun Rampal
D. Karan Johar",Jimmy Sheirgill
"Who starred in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Jimmy Sheirgill
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who was confirmed to be a part of the film *My Name Is Khan*?
Options:
A. Jimmy Sheirgill
B. Kajol
C. Shah Rukh Khan
D. Rani Mukerji",Kajol
"What was the filming approach taken for the movie 'My Name Is Khan' to avoid public attention?
Options:
A. Publicly
B. Secretly
C. Openly
D. Casually",Secretly
"Which actor was originally chosen to play the role of Zakir in the film shot at Film City?
Options:
A. Shah Rukh Khan
B. Jimmy Sheirgill
C. Kajol
D. Arjun Rampal",Jimmy Sheirgill
"Who was originally chosen to play the role of Zakir in *My Name Is Khan*?
Options:
A. Shah Rukh Khan
B. Jimmy Sheirgill
C. Arjun Rampal
D. Karan Johar",Jimmy Sheirgill
"Who was chosen to play the role of Zakir, Rizwan's younger brother in *My Name Is Khan*?
Options:
A. Karan Johar
B. Aamir Bashir
C. Rizwan
D. Islam",Aamir Bashir
"What embodies the essence and narrative of the film *My Name Is Khan*?
Options:
A. Aamir Bashir
B. The title of the film
C. The spirit of the film and story
D. The director's vision",The spirit of the film and story
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Aamir Bashir
B. Shah Rukh Khan
C. Salman Khan
D. Amitabh Bachchan",Shah Rukh Khan
"Who is the female lead in the film *My Name Is Khan*?
Options:
A. Aamir Bashir
B. Kajol
C. Shah Rukh Khan
D. Rizwan",Kajol
"Who was originally chosen to play the role of Zakir, Rizwan's younger brother in the film My Name Is Khan?
Options:
A. Shah Rukh Khan
B. Aamir Bashir
C. Karan Johar
D. Rishi Kapoor",Aamir Bashir
"Which entity was involved in the distribution of the film *My Name Is Khan* after the casting of Shah Rukh Khan and Kajol?
Options:
A. Aamir Bashir
B. Abu Dhabi-based Image Nation
C. Karan Johar
D. Yash Raj Films",Abu Dhabi-based Image Nation
"Which entity was involved in the distribution of the film *My Name Is Khan* nine months after its production?
Options:
A. Aamir Bashir
B. Huaxia Film Distribution
C. Karan Johar
D. Shah Rukh Khan",Huaxia Film Distribution
"What was the estimated budget for the film *My Name Is Khan*?
Options:
A. ₹300 million
B. ₹550 million
C. ₹700 million
D. ₹450 million",₹550 million
"Who starred in the film *My Name Is Khan*, released in May 2008?
Options:
A. Aamir Bashir
B. Shah Rukh Khan
C. Salman Khan
D. Amitabh Bachchan",Shah Rukh Khan
"Who confirmed her presence in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Aamir Bashir
B. Kajol
C. Shah Rukh Khan
D. Rani Mukerji",Kajol
"What was the filming approach taken for the movie 'My Name Is Khan' to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Publicly
B. Openly
C. Secretly
D. Casually",Secretly
"In which location did the cast and crew of 'My Name Is Khan' move for shooting?
Options:
A. Aamir Bashir
B. Film City
C. Mumbai
D. Delhi",Film City
"What marked the end of the production process for *My Name Is Khan*?
Options:
A. Aamir Bashir
B. Production schedule
C. Rizwan
D. Zakir",Production schedule
"Which actor was originally chosen to play the role of Zakir, Rizwan's younger brother in the film that addresses misconceptions about Islam?
Options:
A. Aamir Khan
B. R. Madhavan
C. Shah Rukh Khan
D. Salman Khan",R. Madhavan
"What does the title 'My Name Is Khan' embody in terms of the film's narrative?
Options:
A. R. Madhavan
B. Spirit of the film and story
C. Karan Johar
D. Rizwan Khan",Spirit of the film and story
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. R. Madhavan
B. Shah Rukh Khan
C. Aamir Khan
D. Salman Khan",Shah Rukh Khan
"Who is the female lead in the film *My Name Is Khan*?
Options:
A. R. Madhavan
B. Kajol
C. Deepika Padukone
D. Priyanka Chopra",Kajol
"Which production company was involved in handling the production and distribution of the film *My Name Is Khan*?
Options:
A. R. Madhavan
B. Fox Star Studios
C. Karan Johar
D. Shah Rukh Khan",Fox Star Studios
"Which entity was involved in the distribution of the film *My Name Is Khan* after the casting of Shah Rukh Khan and Kajol?
Options:
A. R. Madhavan
B. Abu Dhabi-based Image Nation
C. Karan Johar
D. Aamir Khan",Abu Dhabi-based Image Nation
"Which actor was originally chosen to play the role of Zakir in *My Name Is Khan*?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. R. Madhavan
D. Salman Khan",R. Madhavan
"What was the estimated budget for the film *My Name Is Khan*?
Options:
A. ₹300 million
B. ₹550 million
C. ₹700 million
D. ₹450 million",₹550 million
"Who starred in the film *My Name Is Khan*, released in May 2008?
Options:
A. R. Madhavan
B. Shah Rukh Khan
C. Aamir Khan
D. Salman Khan",Shah Rukh Khan
"Which actress confirmed her presence in the film *My Name Is Khan*?
Options:
A. R. Madhavan
B. Kajol
C. Deepika Padukone
D. Priyanka Chopra",Kajol
"What was the filming approach taken for the movie 'My Name Is Khan' to avoid public attention during the 2009 swine flu pandemic?
Options:
A. R. Madhavan
B. Publicly
C. Secretly
D. Openly",Secretly
"In which location did the cast and crew of 'My Name Is Khan' move for shooting?
Options:
A. R. Madhavan
B. Film City
C. Mumbai
D. Bollywood",Film City
"What marked the end of the production process for *My Name Is Khan*?
Options:
A. R. Madhavan
B. Production schedule
C. Shah Rukh Khan
D. Karan Johar",Production schedule
"Who was initially cast to portray Rizwan's mother in the film that addresses misconceptions about Islam?
Options:
A. Shabana Azmi
B. Karan Johar
C. Rizwan
D. Razak",Shabana Azmi
"Who was initially cast to portray Rizwan's mother, Razia, in *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Kajol
C. Rishi Kapoor
D. Amitabh Bachchan",Shabana Azmi
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Amitabh Bachchan
C. Shah Rukh Khan
D. Salman Khan",Shah Rukh Khan
"Who plays the female lead in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Kajol
C. Rani Mukerji
D. Priyanka Chopra",Kajol
"Who was initially cast to portray Rizwan's mother, Razia, in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Karan Johar
C. Amitabh Bachchan
D. Rani Mukerji",Shabana Azmi
"Which individual was initially cast to portray Rizwan's mother, Razia, in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Kajol
C. Rani Mukerji
D. Deepika Padukone",Shabana Azmi
"Who was initially cast to portray Rizwan's mother, Razia, in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Deepika Padukone
C. Kareena Kapoor
D. Vidya Balan",Shabana Azmi
"Who was initially cast to portray Rizwan's mother, Razia, in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Karan Johar
C. Kajol
D. Shah Rukh Khan",Shabana Azmi
"Who starred as Rizwan Khan in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Amitabh Bachchan
C. Shah Rukh Khan
D. Salman Khan",Shah Rukh Khan
"Who portrayed the character of Mandira in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Kajol
C. Rani Mukerji
D. Vidya Balan",Kajol
"What aspect of the filming of 'My Name Is Khan' was done to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Shabana Azmi
B. Publicity
C. Secretly
D. Openly",Secretly
"In which location did the cast and crew of 'My Name Is Khan' move to for shooting?
Options:
A. Shabana Azmi
B. Film City
C. Bollywood
D. Mumbai",Film City
"What marked the end of the production process for the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Production schedule
C. Rizwan's mother
D. Final cast",Production schedule
"Who played the role of Rizwan's mother, Razia, in the film that addresses misconceptions about Islam?
Options:
A. Zarina Wahab
B. Shabana Azmi
C. Karan Johar
D. Rizwan Khan",Zarina Wahab
"Who played the role of Rizwan's mother, Razia, in *My Name Is Khan*?
Options:
A. Zarina Wahab
B. Shabana Azmi
C. Karan Johar
D. Rizwan Khan",Zarina Wahab
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Zarina Wahab
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who plays the female lead in *My Name Is Khan* alongside Shah Rukh Khan?
Options:
A. Zarina Wahab
B. Kajol
C. Deepika Padukone
D. Priyanka Chopra",Kajol
"Who played the role of Rizwan's mother, Razia, in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Zarina Wahab
C. Kareena Kapoor
D. Rani Mukerji",Zarina Wahab
"Which entity was involved in the distribution of 'My Name Is Khan' after the casting of Shah Rukh Khan and Kajol?
Options:
A. Zarina Wahab
B. Abu Dhabi-based Image Nation
C. Shah Rukh Khan
D. Kajol",Abu Dhabi-based Image Nation
"Who played the role of Rizwan's mother, Razia, in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Zarina Wahab
C. Kareena Kapoor
D. Priyanka Chopra",Zarina Wahab
"What was the estimated budget for the film in which Zarina Wahab played the role of Rizwan's mother?
Options:
A. ₹450 million
B. ₹550 million
C. ₹650 million
D. ₹750 million",₹550 million
"Who starred as Rizwan Khan in the film *My Name Is Khan*?
Options:
A. Zarina Wahab
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who played the role of Rizwan's mother, Razia, in *My Name Is Khan*?
Options:
A. Zarina Wahab
B. Kajol
C. Shabana Azmi
D. Rani Mukerji",Zarina Wahab
"What aspect of the filming of 'My Name Is Khan' was done to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Openly
B. Secretly
C. With a large crew
D. With extensive publicity",Secretly
"In which location did the cast and crew of 'My Name Is Khan' move to for shooting in August 2009?
Options:
A. Zarina Wahab
B. Film City
C. Shabana Azmi
D. Rizwan",Film City
"Who played the role of Rizwan's mother, Razia, in the film *My Name Is Khan*?
Options:
A. Shabana Azmi
B. Zarina Wahab
C. Kareena Kapoor
D. Rani Mukerji",Zarina Wahab
"Which religion was a main topic of discussion in the movie *My Name Is Khan*?
Options:
A. Hinduism
B. Buddhism
C. Islam
D. Christianity",Islam
"Which actress was originally cast in *My Name Is Khan* but later dropped from the film?
Options:
A. Sonya Jehan
B. Kajol
C. Shah Rukh Khan
D. Rani Mukerji",Sonya Jehan
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Sonya Jehan
B. Shah Rukh Khan
C. Amitabh Bachchan
D. Salman Khan",Shah Rukh Khan
"Who is the female lead in the film *My Name Is Khan* that also made her Hollywood debut?
Options:
A. Sonya Jehan
B. Deepika Padukone
C. Kareena Kapoor
D. Kajol",Kajol
"Which production company was involved in handling the production and distribution of *My Name Is Khan*?
Options:
A. Sonya Jehan
B. Fox Star Studios
C. Yash Raj Films
D. Red Chillies Entertainment",Fox Star Studios
"Which organization was involved in the distribution of *My Name Is Khan* after the casting of Shah Rukh Khan and Kajol?
Options:
A. Sonya Jehan
B. Abu Dhabi-based Image Nation
C. Yash Raj Films
D. Dharma Productions",Abu Dhabi-based Image Nation
"Which entity was involved in the distribution of the film *My Name Is Khan* nine months after its initial casting decisions?
Options:
A. Sonya Jehan
B. Bollywood Films
C. Hong Kong-based Huaxia Film Distribution
D. Yash Raj Films",Hong Kong-based Huaxia Film Distribution
"What was the estimated budget for the film *My Name Is Khan*?
Options:
A. ₹250 million
B. ₹550 million
C. ₹750 million
D. ₹1 billion",₹550 million
"Who starred in the film *My Name Is Khan*, which was released in May 2008?
Options:
A. Sonya Jehan
B. Shah Rukh Khan
C. Aamir Khan
D. Salman Khan",Shah Rukh Khan
"Which actress confirmed her presence in the film *My Name Is Khan*, released in May 2008?
Options:
A. Sonya Jehan
B. Kareena Kapoor
C. Kajol
D. Rani Mukerji",Kajol
"What was the nature of the filming process for the movie 'My Name Is Khan'?
Options:
A. Publicly
B. Secretly
C. Openly
D. Outwardly",Secretly
"Which location was used for shooting the movie 'My Name Is Khan'?
Options:
A. Sonya Jehan
B. Film City
C. Bollywood
D. Los Angeles",Film City
"Which actress was initially cast in *My Name Is Khan* but later dropped from the project?
Options:
A. Sonya Jehan
B. Kareena Kapoor
C. Rani Mukerji
D. Priyanka Chopra",Sonya Jehan
"What religion is depicted as a main topic of discussion in the film 'My Name Is Khan'?
Options:
A. Hinduism
B. Buddhism
C. Islam
D. Christianity",Islam
"What embodies the essence and narrative that Kahn's character represents in *My Name Is Khan*?
Options:
A. Khan's character in My Name Is Khan
B. The film's soundtrack
C. The director's vision
D. The cinematography",Khan's character in My Name Is Khan
"Who is the leading actor in the film *My Name Is Khan*?
Options:
A. Aamir Khan
B. Shah Rukh Khan
C. Salman Khan
D. Hrithik Roshan",Shah Rukh Khan
"Who plays the female lead alongside Khan's character in *My Name Is Khan*?
Options:
A. Kareena Kapoor
B. Kajol
C. Deepika Padukone
D. Priyanka Chopra",Kajol
"Which studio was involved in the production and distribution of the film featuring Khan's character?
Options:
A. DreamWorks
B. Fox Star Studios
C. Warner Bros
D. Sony Pictures",Fox Star Studios
"Which entity joined to distribute the film featuring Khan's character after Shah Rukh Khan and Kajol were cast?
Options:
A. Khan's character in My Name Is Khan
B. Abu Dhabi-based Image Nation
C. Shah Rukh Khan
D. Kajol",Abu Dhabi-based Image Nation
"Which entity joined to distribute Khan's character's film nine months after its release?
Options:
A. khan's character in my name is khan
B. Hong Kong-based Huaxia Film Distribution
C. Warner Bros.
D. 20th Century Fox",Hong Kong-based Huaxia Film Distribution
"What was the estimated budget for the film featuring Khan's character in 'My Name Is Khan'?
Options:
A. ₹300 million
B. ₹550 million
C. ₹800 million
D. ₹1 billion",₹550 million
"Who played the lead character in the film 'My Name Is Khan'?
Options:
A. Amitabh Bachchan
B. Shah Rukh Khan
C. Salman Khan
D. Aamir Khan",Shah Rukh Khan
"Which actress confirmed her presence in the film *My Name Is Khan*?
Options:
A. Rani Mukerji
B. Kajol
C. Deepika Padukone
D. Priyanka Chopra",Kajol
"What aspect of the filming of 'My Name is Khan' was done to avoid public attention during the 2009 swine flu pandemic?
Options:
A. Khan's character in My Name is Khan
B. Publicity stunts
C. Secretly
D. Casting choices",Secretly
"In which location did the cast and crew of Khan's character in 'My Name Is Khan' move for shooting?
Options:
A. Bollywood Studio
B. Film City
C. Pune
D. Mumbai",Film City
"What marked the end of the production process for Khan's character in *My Name Is Khan*?
Options:
A. A character development workshop
B. A film festival screening
C. The final production schedule
D. An international release event",The final production schedule
"In which city was the movie 'My Name Is Khan' shot, which also addresses misconceptions about Islam?
Options:
A. Los Angeles
B. San Francisco
C. New York
D. Chicago",San Francisco
"Which location was prominently featured in the film that reflects the spirit of the story in 'My Name Is Khan'?
Options:
A. Los Angeles
B. New York
C. San Francisco
D. Chicago",San Francisco
"Which city served as a filming location for the movie 'My Name Is Khan'?
Options:
A. Los Angeles
B. New York
C. San Francisco
D. Chicago",San Francisco
"In which city was the movie 'My Name Is Khan' shot for a 40-day schedule?
Options:
A. Los Angeles
B. San Francisco
C. New York
D. Chicago",San Francisco
"Which city was the filming location for 'My Name Is Khan' during its 40-day schedule in May 2009?
Options:
A. Los Angeles
B. San Francisco
C. New York
D. Chicago",San Francisco
"In which city was the movie 'My Name Is Khan' shot for a 40-day schedule in May 2009?
Options:
A. San Francisco
B. Dubai
C. Mumbai
D. Abu Dhabi-based Image Nation",San Francisco
"In which city was 'My Name Is Khan' filmed for a 40-day schedule in May 2009?
Options:
A. San Francisco
B. Los Angeles
C. New York
D. Hong Kong",San Francisco
"What was the estimated budget for the film shot in San Francisco?
Options:
A. ₹300 million
B. ₹550 million
C. ₹800 million
D. ₹1 billion",₹550 million
"Which location was featured prominently in the shooting of 'My Name Is Khan'?
Options:
A. Los Angeles
B. San Francisco
C. New York
D. Chicago",San Francisco
"Which actress confirmed her presence in the film that was shot in San Francisco for a 40-day schedule?
Options:
A. Aishwarya Rai
B. Kareena Kapoor
C. Kajol
D. Deepika Padukone",Kajol
"In which city was the movie 'My Name Is Khan' filmed for a 40-day schedule in May 2009?
Options:
A. Los Angeles
B. San Francisco
C. New York
D. Chicago",San Francisco
"In which city was 'My Name Is Khan' filmed for a 40-day schedule in May 2009?
Options:
A. San Francisco
B. Film City
C. Los Angeles
D. New York",San Francisco
"In which city was 'My Name Is Khan' filmed during its initial production schedule?
Options:
A. Los Angeles
B. San Francisco
C. New York
D. Chicago",San Francisco
"Which location was featured in the slum scenes of the movie 'My Name Is Khan'?
Options:
A. Delhi
B. Borivali
C. Mumbai
D. Pune",Borivali
"What embodies the essence and narrative that Karan Johar aimed to convey in 'My Name Is Khan'?
Options:
A. Borivali
B. The film's title
C. Spirit of the film and story
D. Karan Johar's vision",Spirit of the film and story
"In which location were the slum scenes of 'My Name Is Khan' filmed?
Options:
A. Mumbai
B. Borivali
C. Delhi
D. Chennai",Borivali
"Which location is known for having slum scenes shot in the film 'My Name Is Khan'?
Options:
A. Mumbai
B. Borivali
C. Delhi
D. Pune",Borivali
"Which location was used for shooting the slum scenes in the film 'My Name Is Khan'?
Options:
A. Borivali
B. Mumbai
C. Delhi
D. Pune",Borivali
"Which location was featured for the slum scenes in the movie 'My Name Is Khan'?
Options:
A. Borivali
B. Mumbai
C. Delhi
D. Abu Dhabi",Borivali
"In which location were the slum scenes of 'My Name Is Khan' filmed?
Options:
A. Mumbai
B. Borivali
C. Delhi
D. Hong Kong-based Huaxia Film Distribution",Borivali
"What was the estimated budget for the film 'My Name Is Khan'?
Options:
A. Borivali
B. ₹550 million
C. April 2010
D. Slum scenes",₹550 million
"Which location was featured in the slum scenes of the film 'My Name Is Khan'?
Options:
A. Mumbai
B. Borivali
C. Delhi
D. Pune",Borivali
"In which location were the slum scenes of 'My Name is Khan' shot?
Options:
A. Mumbai
B. Borivali
C. Delhi
D. Pune",Borivali
"In which location were the slum scenes of 'My Name Is Khan' filmed during April 2010?
Options:
A. Borivali
B. Mumbai
C. Delhi
D. Chennai",Borivali
"Where were the slum scenes of 'My Name is Khan' filmed?
Options:
A. Film City
B. Borivali
C. Mumbai
D. Pune",Borivali
"In which location were the slum scenes of 'My Name Is Khan' shot in April 2010?
Options:
A. Borivali
B. Mumbai
C. Pune
D. Delhi",Borivali
"Who served as the production designer for the film that aimed to correct misconceptions about Islam?
Options:
A. Sharmishta Roy
B. Karan Johar
C. Aamir Khan
D. Kajol",Sharmishta Roy
"Who served as the production designer for the film that embodies the spirit of the story in 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Karan Johar
C. Kajol
D. Shah Rukh Khan",Sharmishta Roy
"Who is the leading actor that makes his Hollywood debut in 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Shah Rukh Khan
C. Aamir Khan
D. Salman Khan",Shah Rukh Khan
"Who is the female lead in the film 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Kajol
C. Rani Mukerji
D. Deepika Padukone",Kajol
"Who served as the production designer for the film 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Fox Star Studios
C. Karan Johar
D. Shah Rukh Khan",Sharmishta Roy
"Which organization was involved in the distribution of 'My Name Is Khan' after the casting of Shah Rukh Khan and Kajol?
Options:
A. Sharmishta Roy
B. Abu Dhabi-based Image Nation
C. Yash Raj Films
D. Red Chillies Entertainment",Abu Dhabi-based Image Nation
"Who served as the production designer for the movie 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Huaxia Film Distribution
C. Karan Johar
D. Shah Rukh Khan",Sharmishta Roy
"Who served as the production designer for the film with an estimated budget of ₹550 million?
Options:
A. Sharmishta Roy
B. Karan Johar
C. Shah Rukh Khan
D. Kajol",Sharmishta Roy
"Who starred in the film 'My Name Is Khan', released in May 2008?
Options:
A. Sharmishta Roy
B. Shah Rukh Khan
C. Karan Johar
D. Kajol",Shah Rukh Khan
"Who confirmed her presence in the film 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Kajol
C. Rani Mukerji
D. Deepika Padukone",Kajol
"What was the nature of the filming process for 'My Name Is Khan'?
Options:
A. Sharmishta Roy
B. Publicly
C. Secretly
D. Openly",Secretly
