Question & Options,Correct Answer
"In the movie 'Million Dollar Baby' (2004), which of the following statements are true regarding the contributions of Paul Haggis and Clint Eastwood?
Options:
A. A. Paul Haggis wrote the screenplay for the movie.
B. B. Clint Eastwood directed the movie.
C. C. Paul Haggis acted in the movie.
D. D. Clint Eastwood produced the movie.","A, B, D"
"In the movie 'Million Dollar Baby' (2004), which accolades were associated with Morgan Freeman?
Options:
A. Nominated for Best Supporting Actor
B. Won Best Supporting Actor
C. Nominated for Best Actor
D. Nominated for Best Director",Nominated for Best Supporting Actor
"Which of the following accolades did Hilary Swank achieve for her performance in 'Million Dollar Baby' (2004)?
Options:
A. Won Best Actress at the Academy Awards
B. Nominated for Best Supporting Actress
C. Won Best Actress at the Golden Globe Awards
D. Nominated for Best Actress at the BAFTA Awards","Won Best Actress at the Academy Awards, Won Best Actress at the Golden Globe Awards"
"In the movie 'Million Dollar Baby' (2004), which of the following accolades are associated with Morgan Freeman?
Options:
A. He won the Best Supporting Actor award from the Broadcast Film Critics Association.
B. He was nominated for an Academy Award for Best Actor.
C. He received a Golden Globe Award for Best Supporting Actor.
D. He won an Emmy Award for Outstanding Supporting Actor.","He won the Best Supporting Actor award from the Broadcast Film Critics Association., He received a Golden Globe Award for Best Supporting Actor."
"Which of the following individuals were nominated for the Best Film award for the movie 'Million Dollar Baby' released in 2004?
Options:
A. Paul Haggis
B. Clint Eastwood
C. Albert S. Ruddy
D. Tom Rosenberg","Paul Haggis, Clint Eastwood, Albert S. Ruddy, Tom Rosenberg"
"Which of the following accolades did the movie 'Million Dollar Baby' (2004), directed by Clint Eastwood and written by Paul Haggis, win?
Options:
A. Art Directors Guild Award for Best Contemporary Feature Film
B. César Award for Best Foreign Film
C. Directors Guild of America Award for Outstanding Directing
D. Academy Award for Best Picture","Art Directors Guild Award for Best Contemporary Feature Film, César Award for Best Foreign Film, Directors Guild of America Award for Outstanding Directing"
"In the movie 'Million Dollar Baby' (2004), which accolades did Hilary Swank receive for her performance?
Options:
A. Nominated for Best Actress from the Chicago Film Critics Circle
B. Won the Golden Globe Award for Best Actress
C. Nominated for Best Supporting Actress at the Academy Awards
D. Won the Screen Actors Guild Award for Outstanding Performance by a Female Actor","Nominated for Best Actress from the Chicago Film Critics Circle, Won the Golden Globe Award for Best Actress"
"Which accolades did Clint Eastwood receive for his direction in the movie 'Million Dollar Baby' (2004)?
Options:
A. Nominated for Outstanding Director from the Director's Guild of Great Britain
B. Won the Directors Guild of America Award for Outstanding Directing
C. Nominated for an Academy Award for Best Director
D. Nominated for a Golden Globe for Best Director","Nominated for Outstanding Director from the Director's Guild of Great Britain, Won the Directors Guild of America Award for Outstanding Directing"
"Which accolades did the movie 'Million Dollar Baby' (2004) receive, particularly related to Clint Eastwood's direction?
Options:
A. Best Foreign Film at the David di Donatello Awards
B. Best Director at the Academy Awards
C. Best Picture at the Academy Awards
D. Best Actress at the Academy Awards","Best Foreign Film at the David di Donatello Awards, Best Director at the Academy Awards, Best Picture at the Academy Awards, Best Actress at the Academy Awards"
"In the movie 'Million Dollar Baby' (2004), which of the following statements are true regarding its accolades?
Options:
A. A. The movie was directed by Clint Eastwood.
B. B. Paul Haggis wrote the screenplay for the movie.
C. C. The movie won the Best Motion Picture—Drama award.
D. D. The movie was nominated for the Best Motion Picture—Drama award.","A, B, D"
"Which accolades is Clint Eastwood associated with in the movie 'Million Dollar Baby' released in 2004?
Options:
A. Nominated for Best Original Score
B. Won Best Director
C. Nominated for Best Picture
D. Won Best Actress","Nominated for Best Original Score, Nominated for Best Picture, Won Best Actress"
"In the movie 'Million Dollar Baby' (2004), which of the following statements are true regarding the contributions of Paul Haggis and Morgan Freeman?
Options:
A. A. Paul Haggis wrote the screenplay for the movie.
B. B. Morgan Freeman directed the movie.
C. C. Morgan Freeman played a role in the movie.
D. D. Paul Haggis was involved in writing the film.","A, C, D"
"Which of the following accolades are associated with the movie 'Million Dollar Baby' released in 2004?
Options:
A. Directed by Clint Eastwood
B. Produced by Albert S. Ruddy
C. Won the Black Reel Award for Best Film
D. Written by Aaron Sorkin","Directed by Clint Eastwood, Produced by Albert S. Ruddy, Won the Black Reel Award for Best Film"
"In the context of accolades for the movie 'Million Dollar Baby' released in 2004, which of the following statements about Clint Eastwood's nominations for Best Director are correct?
Options:
A. A. Clint Eastwood was nominated for the Best Director award at the Academy Awards.
B. B. Clint Eastwood received a nomination for Best Director from the Golden Globe Awards.
C. C. Clint Eastwood was not recognized for Best Director by any organization.
D. D. Clint Eastwood was nominated for Best Director by the Directors Guild of America.","A, B, D"
"Which of the following statements are true regarding the accolades of the movie 'Million Dollar Baby' released in 2004?
Options:
A. A. Clint Eastwood directed the movie.
B. B. Albert S. Ruddy produced the movie.
C. C. The movie was nominated for the Chicago Film Critics Circle Award for Best Film.
D. D. Tom Rosenberg was the sole producer of the movie.","A, B, C"
"In the movie 'Million Dollar Baby' (2004), which of the following statements about the casting director and writer are correct?
Options:
A. Paul Haggis wrote the screenplay for 'Million Dollar Baby'.
B. Phyllis Huffman was the casting director for 'Million Dollar Baby'.
C. Clint Eastwood directed 'Million Dollar Baby'.
D. Paul Haggis directed 'Million Dollar Baby'.",Paul Haggis wrote the screenplay for 'Million Dollar Baby'.; Phyllis Huffman was the casting director for 'Million Dollar Baby'.; Clint Eastwood directed 'Million Dollar Baby'.
"In the movie 'Million Dollar Baby' (2004), which accolades were associated with Hilary Swank's performance?
Options:
A. Nominated for Best Supporting Actor at the Chicago Film Critics Circle
B. Won Best Supporting Actor at the Academy Awards
C. Nominated for Best Actress at the Golden Globe Awards
D. Won Best Supporting Actor at the Chicago Film Critics Circle","Nominated for Best Supporting Actor at the Chicago Film Critics Circle, Won Best Supporting Actor at the Chicago Film Critics Circle"
"Which of the following statements are true regarding the movie 'Million Dollar Baby' released in 2004?
Options:
A. A. The movie was directed by Clint Eastwood.
B. B. Paul Haggis wrote the screenplay for the movie.
C. C. The movie received a Billie Award nomination from the National Board of Review.
D. D. Clint Eastwood was also the producer of the movie.","A, B, C"
"Which of the following accolades are associated with the movie 'Million Dollar Baby' released in 2004?
Options:
A. A. Directed by Clint Eastwood
B. B. Won the Billie Holiday Spirit Award
C. C. Nominated for an Academy Award
D. D. Won the Golden Globe for Best Motion Picture","A, B"
"Which of the following individuals were producers of the movie 'Million Dollar Baby' released in 2004?
Options:
A. Clint Eastwood
B. Albert S. Ruddy
C. Morgan Freeman
D. Hilary Swank","Clint Eastwood, Albert S. Ruddy"
"In the movie 'Million Dollar Baby' (2004), which of the following individuals were producers?
Options:
A. Tom Rosenberg
B. Albert S. Ruddy
C. Clint Eastwood
D. Hilary Swank","Tom Rosenberg, Albert S. Ruddy"
"Which of the following accolades were associated with the movie 'Million Dollar Baby' (2004) under the direction of Clint Eastwood?
Options:
A. Best Director nomination for Clint Eastwood
B. Best Picture nomination
C. Best Actress nomination for Hilary Swank
D. Best Supporting Actor nomination for Morgan Freeman","Best Director nomination for Clint Eastwood, Best Picture nomination, Best Actress nomination for Hilary Swank, Best Supporting Actor nomination for Morgan Freeman"
"Which of the following producers worked together on the movie 'Million Dollar Baby' released in 2004?
Options:
A. Albert S. Ruddy
B. Tom Rosenberg
C. Paul Haggis
D. Clint Eastwood","Albert S. Ruddy, Tom Rosenberg, Paul Haggis"
"In the movie 'Million Dollar Baby' (2004), which of the following individuals were involved in the production of the film?
Options:
A. Clint Eastwood
B. Albert S. Ruddy
C. Morgan Freeman
D. Hilary Swank","Clint Eastwood, Albert S. Ruddy"
"Which accolades is Morgan Freeman associated with in the movie 'Million Dollar Baby' released in 2004?
Options:
A. Nominated for Best Supporting Actor
B. Won an Academy Award
C. Nominated for Best Actor
D. Nominated for a Golden Globe","Nominated for Best Supporting Actor, Nominated for a Golden Globe"
"Which accolades did Hilary Swank receive for her performance in 'Million Dollar Baby' (2004)?
Options:
A. Academy Award for Best Actress
B. Phoenix Film Critics Society Award
C. Golden Globe Award for Best Actress
D. Screen Actors Guild Award for Outstanding Performance",Phoenix Film Critics Society Award
"Which of the following accolades did Hilary Swank receive for her performance in 'Million Dollar Baby' (2004)?
Options:
A. Screen Actors Guild Award
B. Academy Award for Best Actress
C. Golden Globe Award
D. BAFTA Award for Best Actress","Screen Actors Guild Award, Academy Award for Best Actress, Golden Globe Award"
"Which of the following accolades did Morgan Freeman receive for his performance in the movie 'Million Dollar Baby' (2004)?
Options:
A. Screen Actors Guild Award
B. Academy Award
C. Golden Globe Award
D. BAFTA Award",Screen Actors Guild Award
"Which accolades did Hilary Swank receive for her performance in 'Million Dollar Baby' (2004)?
Options:
A. National Board of Review Award for Best Film
B. Academy Award for Best Actress
C. Golden Globe Award for Best Actress in a Motion Picture - Drama
D. Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role","National Board of Review Award for Best Film, Academy Award for Best Actress, Golden Globe Award for Best Actress in a Motion Picture - Drama, Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role"
"In the movie 'Million Dollar Baby' (2004), which of the following accolades were awarded to Clint Eastwood?
Options:
A. Best Director from the National Board of Review
B. Best Actor from the Academy Awards
C. Best Picture from the Golden Globes
D. Best Director from the Directors Guild of America",Best Director from the National Board of Review
"Which accolades did Hilary Swank receive for her role in the movie 'Million Dollar Baby' (2004)?
Options:
A. NAACP Image Award
B. Academy Award for Best Supporting Actress
C. Golden Globe Award
D. Screen Actors Guild Award","NAACP Image Award, Academy Award for Best Supporting Actress, Golden Globe Award, Screen Actors Guild Award"
"In the movie 'Million Dollar Baby' (2004), which of the following accolades are associated with Hilary Swank's performance and the film's soundtrack?
Options:
A. Grammy Award for Best Soundtrack
B. Academy Award for Best Actress
C. Golden Globe Award for Best Motion Picture – Drama
D. BAFTA Award for Best Film","Grammy Award for Best Soundtrack, Academy Award for Best Actress"
"Which of the following statements are true regarding the movie 'Million Dollar Baby' released in 2004 under Clint Eastwood's direction?
Options:
A. A. The movie was nominated for several awards.
B. B. Clint Eastwood directed the film.
C. C. The film features a female boxer.
D. D. Clint Eastwood was not involved in the movie.","A, B, C"
Error parsing question,Error parsing answer
"Which of the following statements are true regarding the movie 'Million Dollar Baby' released in 2004?
Options:
A. Clint Eastwood was a producer for this movie.
B. Clint Eastwood directed this movie.
C. The movie won multiple Academy Awards.
D. Hilary Swank starred as the lead character.","Clint Eastwood was a producer for this movie., Clint Eastwood directed this movie., The movie won multiple Academy Awards., Hilary Swank starred as the lead character."
