Question & Options,Correct Answer
"What roles do Mumtaz and the police play in the context of the challenges faced in obtaining money in *Chandni Bar*?
Options:
A. A) Mumtaz is forced to sell her body to gain money.
B. B) The police are corrupt and ignore Mumtaz's attempts for help.
C. C) Abhay is unjustly treated due to his father's reputation.
D. D) All of the above",D) All of the above
"What are the circumstances surrounding Mumtaz's situation in *Chandni Bar*?
Options:
A. A) Mumtaz's uncle tries to manipulate her into becoming a bar girl.
B. B) Mumtaz enjoys her work as a bar girl.
C. C) Mumtaz's shyness prevents her from embracing the life of a bar girl.
D. D) Mumtaz's family suffers a tragedy due to communal riots.","A) Mumtaz's uncle tries to manipulate her into becoming a bar girl., C) Mumtaz's shyness prevents her from embracing the life of a bar girl., D) Mumtaz's family suffers a tragedy due to communal riots."
"What roles or characteristics are associated with Mumtaz in the context of Chandni Bar?
Options:
A. A) Mumtaz's uncle uses emotional manipulation on her.
B. B) Mumtaz is hesitant and dislikes being a bar girl.
C. C) Mumtaz seeks help from the police.
D. D) Mumtaz has a strong relationship with the police.","A) Mumtaz's uncle uses emotional manipulation on her., B) Mumtaz is hesitant and dislikes being a bar girl., C) Mumtaz seeks help from the police."
"Which of the following statements accurately describes the relationships and roles of the characters in *Chandni Bar*?
Options:
A. A) Mumtaz is emotionally blackmailed by her uncle.
B. B) Mumtaz enjoys her work as a bar girl.
C. C) Mumtaz's shyness influences her decision regarding her uncle's demands.
D. D) Mumtaz experiences disappointment due to her son's actions.","A) Mumtaz is emotionally blackmailed by her uncle., C) Mumtaz's shyness influences her decision regarding her uncle's demands., D) Mumtaz experiences disappointment due to her son's actions."
"What roles do the characters play in the context of *Chandni Bar*?
Options:
A. A) Mumtaz's uncle provides her with temporary support.
B. B) Mumtaz's family is affected by communal riots.
C. C) Mumtaz's uncle is her only surviving family member.
D. D) Mumtaz has a permanent job as a dancer.","A) Mumtaz's uncle provides her with temporary support., B) Mumtaz's family is affected by communal riots., C) Mumtaz's uncle is her only surviving family member."
"What roles do the characters play in the context of *Chandni Bar*?
Options:
A. A) Mumtaz's uncle supports her decision to work at the bar temporarily.
B. B) Mumtaz is the only remaining family member after the riots.
C. C) The police are unresponsive to Mumtaz's pleas for help.
D. D) All of the above",D) All of the above
"What roles do the characters play in the context of *Chandni Bar*?
Options:
A. A) Mumtaz's uncle is her only remaining family.
B. B) Mumtaz works as a bar girl temporarily.
C. C) Mumtaz experiences disappointment regarding her son's actions.
D. D) All of the above",D) All of the above
"What are the significant events involving Pottya Sawant and Mumtaz in the context of the film?
Options:
A. A) Pottya Sawant pays Mumtaz for sex.
B. B) Pottya Sawant attempts to seduce Mumtaz.
C. C) Mumtaz's family is killed in communal riots.
D. D) Pottya Sawant and Mumtaz get married.","A) Pottyya Sawant pays Mumtaz for sex., B) Pottyya Sawant attempts to seduce Mumtaz., C) Mumtaz's family is killed in communal riots."
"What roles do Pottya Sawant and Mumtaz play in relation to sex and the police in the context of the movie?
Options:
A. A) Pottya Sawant is a gangster who pays for sex.
B. B) Mumtaz is a character who attempts to seduce Pottya Sawant.
C. C) The police are portrayed as corrupt and ignore Mumtaz.
D. D) Pottya Sawant is involved in illegal activities that affect Mumtaz.","A) Pottya Sawant is a gangster who pays for sex., C) The police are portrayed as corrupt and ignore Mumtaz., D) Pottya Sawant is involved in illegal activities that affect Mumtaz."
"What are the relationships and roles depicted in the context of *Chandni Bar*?
Options:
A. A) Pottya Sawant pays Mumtaz for sex.
B. B) Pottya Sawant tries to seduce Mumtaz.
C. C) Mumtaz feels disappointment regarding her son's actions.
D. D) All of the above",D) All of the above
"What events or relationships are depicted in the context of Pottya Sawant and Mumtaz in the movie 'Chandni Bar'?
Options:
A. Pottya Sawant killed Mumtaz's uncle.
B. Mumtaz was raped by her uncle.
C. Mumtaz's family was killed in communal riots.
D. Pottya Sawant tried to seduce Mumtaz.",All of the above
"What actions are associated with Pottya Sawant and Mumtaz in the context of the film?
Options:
A. A) Pottya Sawant killed Mumtaz's uncle.
B. B) Pottya Sawant attempted to seduce Mumtaz.
C. C) Mumtaz tried to seek help from the police.
D. D) All of the above",D) All of the above
"Which of the following statements accurately describe the relationships and roles of the characters in *Chandni Bar*?
Options:
A. A) Pottya Sawant is enraged after learning about Mumtaz's trauma.
B. B) Mumtaz's uncle is killed by Pottya Sawant.
C. C) Mumtaz feels disappointment when she discovers her son has become a killer.
D. D) Pottya Sawant tries to seduce Mumtaz at the bar.","A) Pottya Sawant is enraged after learning about Mumtaz's trauma., B) Mumtaz's uncle is killed by Pottya Sawant., C) Mumtaz feels disappointment when she discovers her son has become a killer., D) Pottya Sawant tries to seduce Mumtaz at the bar."
"Which statements accurately describe the relationships involving Pottya Sawant and Mumtaz in *Chandni Bar*?
Options:
A. A) Pottya Sawant marries Mumtaz.
B. B) Mumtaz's family is affected by communal riots.
C. C) Pottya Sawant attempts to seduce Mumtaz.
D. D) Mumtaz leaves Pottya Sawant for another character.","A) Pottya Sawant marries Mumtaz., B) Mumtaz's family is affected by communal riots., C) Pottya Sawant attempts to seduce Mumtaz."
"Which statements accurately describe the relationships and roles of the characters in *Chandni Bar*?
Options:
A. A) Pottya Sawant is married to Mumtaz.
B. B) Mumtaz tries to seek help from the police.
C. C) Pottya Sawant is a gangster who tries to seduce Mumtaz.
D. D) Mumtaz has a strong connection with influential people.","A) Pottya Sawant is married to Mumtaz., B) Mumtaz tries to seek help from the police., C) Pottya Sawant is a gangster who tries to seduce Mumtaz."
"What are the significant events or relationships involving Pottya Sawant and Mumtaz in the movie 'Chandni Bar'?
Options:
A. A) Pottya Sawant marries Mumtaz.
B. B) Mumtaz feels disappointment after her son becomes a killer.
C. C) Pottya Sawant attempts to seduce Mumtaz.
D. D) All of the above",D) All of the above
"What events or actions are associated with Pottya Sawant and Mumtaz in the context of the movie 'Chandni Bar'?
Options:
A. A) Pottya Sawant rises up the criminal ranks quickly.
B. B) Pottya Sawant attempts to seduce Mumtaz.
C. C) Mumtaz's family is killed in communal riots.
D. D) Pottya Sawant is a police officer.","A) Pottya Sawant rises up the criminal ranks quickly., B) Pottya Sawant attempts to seduce Mumtaz., C) Mumtaz's family is killed in communal riots."
"Which statements accurately describe the relationships and roles of the characters in 'Chandni Bar'?
Options:
A. A) Pottya Sawant quickly rises up the criminal ranks despite his temper.
B. B) Mumtaz is pursued by Pottya Sawant at the bar.
C. C) The police are connected to influential people, leading them to ignore Mumtaz.
D. D) Pottya Sawant is a police officer.","A) Pottya Sawant quickly rises up the criminal ranks despite his temper., B) Mumtaz is pursued by Pottya Sawant at the bar., C) The police are connected to influential people, leading them to ignore Mumtaz."
"Which statements accurately describe the relationships and roles of the characters in *Chandni Bar*?
Options:
A. A) Pottya Sawant quickly rises through the criminal ranks.
B. B) Mumtaz is involved with Pottya Sawant at the bar.
C. C) Mumtaz experiences disappointment due to her son's actions.
D. D) Pottya Sawant is a police officer.","A) Pottya Sawant quickly rises through the criminal ranks., B) Mumtaz is involved with Pottya Sawant at the bar., C) Mumtaz experiences disappointment due to her son's actions."
"What roles do the characters play in the context of 'Chandni Bar'?
Options:
A. A) The uncle supports Mumtaz's decision to work temporarily.
B. B) Mumtaz is reluctant about becoming a bar girl.
C. C) The uncle uses emotional manipulation to convince Mumtaz.
D. D) Mumtaz enjoys her work at Chandni Bar.","B) Mumtaz is reluctant about becoming a bar girl., C) The uncle uses emotional manipulation to convince Mumtaz."
"What can be inferred about the relationships among Mumtaz, the police, Abhay, and Pottya's son in *Chandni Bar*?
Options:
A. Mumtaz's attempts to communicate with the police are dismissed.
B. Abhay's reputation affects the police's treatment of him.
C. Abhay and Pottya's son are the same individual.
D. The police are influenced by their connections with powerful figures.",All of the above
"What challenges do Mumtaz and Abhay face in *Chandni Bar*?
Options:
A. A) Mumtaz is ignored by the police due to their connections.
B. B) Abhay is dismissed by the police because of his father's reputation.
C. C) Abhay suffers a traumatic experience in prison.
D. D) All of the above",D) All of the above
"What are the consequences of the relationships between Mumtaz, the police, and Abhay in *Chandni Bar*?
Options:
A. Mumtaz's attempts to seek help from the police are ignored.
B. Abhay is treated unfairly by the police because of his father's reputation.
C. Abhay seeks revenge after his release from prison.
D. All of the above",All of the above
"What are the relationships between Mumtaz, the police, and Abhay in *Chandni Bar*?
Options:
A. A) The police ignore Mumtaz's attempts for help.
B. B) The police dismiss Abhay's claims because of his father's reputation.
C. C) Abhay is on a path to becoming another Pottya.
D. D) All of the above",D) All of the above
