node_1,node_2,edge,chunk_id,node_3,node_4,node_5,count
rishab shetty,kannada version,"during the promotion of his latest film as a producer, rishab shetty mentioned that the kannada version alone attracted an audience of 1.25 crore in karnataka",0e9be521c5fe4fb08c321a8a05a550af,,,,4
king,true happiness,"during his journey to discover true happiness, the king came upon a holy stone in a forest occupied by panjurli daiva.",0e9be521c5fe4fb08c321a8a05a550af,,,,4
panjurli daiva,king's family and successors,panjurli warned the king that his family and successors should keep their word and not reclaim the land in exchange for taking the stone with him.,0e9be521c5fe4fb08c321a8a05a550af,,,,4
guliga daiva,king's family and successors,"panjurli's companion, the ferocious demigod named guliga daiva, would incur the wrath if his warning is not followed by king's family and successors.",0e9be521c5fe4fb08c321a8a05a550af,,,,4
descendant,bhoota kola performer,"the descendant asked a bhoota kola performer, who is possessed by panjurli to make the locals hand over the land to him.",0e9be521c5fe4fb08c321a8a05a550af,,,,4
performer,king's family and successors,"the performer refused to make the locals hand over the land to the descendant, warning that if the former goes to court for the decision of the land, then the daiva would give his decision on the stairs of the court only.",0e9be521c5fe4fb08c321a8a05a550af,,,,4
murali,forest officer,"murali was tasked with dealing with forest issues in the area where the king's descendant attempted to reclaim the land, causing mysterious deaths.",0e9be521c5fe4fb08c321a8a05a550af,,,,4
murali,land case,"the king's successor dies mysteriously of heart attack, where he was going to argue the land case.",ce7b42fc78aa43179cd6218a27e991d8,,,,4
murali,forest reserve,tasked with converting the villagers' land into a forest reserve,ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,kambala athlete,from the Kaadubettu village and the missing performer's son,ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,bhoota kola,"repeatedly been asked to perform the Bhoota Kola, he refuses due to the trauma of his father's disappearance.",ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,leela,falls in love with his friend Leela,ce7b42fc78aa43179cd6218a27e991d8,,,,4
devendra suttooru,patron,"Shiva is backed by his patron and the village's landlord, Devendra Suttooru",ce7b42fc78aa43179cd6218a27e991d8,,,,4
leela,forest guard,appointed as a forest guard,ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,feud,the feud between Murali and Shiva intensifies,ce7b42fc78aa43179cd6218a27e991d8,,,,4
murali,severe injuries,"while Murali survives with severe injuries,",ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,undercover,they go undercover to avoid arrest,ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,companions,and his companions go undercover to avoid arrest.,ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,hideout,headsto their hideout along with Devendra's henchman Sudhakara,ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,miscalculates the position,"Shiva miscalculates the position and the trunk of a tree, which was cut by Shiva gets accidentally crushed by his jeep.",ce7b42fc78aa43179cd6218a27e991d8,,,,4
shiva,murali,"enemies at the beginning, set aside their grudge and unite the village after Shiva reveals that Devendra killed Guruva",0102b6902f5f4ae694a69e11f421c423,,,,4
devendra,guruva,"killer of Guruva, reveals his true intention of acquiring land from the villagers",0102b6902f5f4ae694a69e11f421c423,,,,4
murali,devendra,Shiva is convinced by Devendra that Murali is Guruva's killer,0102b6902f5f4ae694a69e11f421c423,,,,4
murali,villagers,tells the villagers about Devendra's land seizure,0102b6902f5f4ae694a69e11f421c423,,,,4
shiva,devendra's henchmen,"attacked by Devendra's henchmen, manages to escape",0102b6902f5f4ae694a69e11f421c423,,,,4
shiva,panjurli's stone,hits his head against Panjurli's stone after nearly dying in the fight,0102b6902f5f4ae694a69e11f421c423,,,,4
shiva,guliga daiva,"possessed by Guliga Daiva, enabling him to brutally kill Devendra and his henchmen",0102b6902f5f4ae694a69e11f421c423,,,,4
shiva,panjurli's stone,Shiva nearly dies in the fight and hits his head against Panjurli's stone.,db4f638cf7da4c12998ee0a2edc44a29,,,,4
guliga daiva,shiva,"Guliga Daiva possesses Shiva, enabling him to brutally kill Devendra and his henchmen.",db4f638cf7da4c12998ee0a2edc44a29,,,,4
panjurli,shiva,Shiva is possessed by Panjurli during the Bhoota Kola.,db4f638cf7da4c12998ee0a2edc44a29,,,,4
murali,panjurli,The villagers join hands with Murali and those possessed by Panjurli in a symbolic gesture.,db4f638cf7da4c12998ee0a2edc44a29,,,,4
shiva's disappearance,shiva,"After meeting what seems to be his father's spirit, Shiva disappears into the forest.",db4f638cf7da4c12998ee0a2edc44a29,,,,4
shiva's son,shiva's disappearance,Shiva and Leela's son asks Sundara about his father's disappearance in the mid-credits scene.,db4f638cf7da4c12998ee0a2edc44a29,,,,4
conflict between nature and human beings,film kantara,"Director Rishab Shetty cited the conflict between nature and human beings as the theme of the film, while adding specifically that the strife between forest officers and the inhabitants in his hometown Keradi, Karnataka, in the 1990s, as the source of inspiration for the film.",db4f638cf7da4c12998ee0a2edc44a29,,,,4
kantara,film title,"The word is not used often. While it has Sanskrit origins, it is used in Kannada too. It is used in Yakshagana too, where we call a very mysterious forest Kantara.",db4f638cf7da4c12998ee0a2edc44a29,,,,4
three timelines,film kantara,"The film had to present three timelines: 1847, 1970s and...",db4f638cf7da4c12998ee0a2edc44a29,,,,4
kantara forest,mysterious forest,"Used interchangeably in Yakshagana, where a very mysterious forest is called Kantara",83bcbe90325a4a7db077ca5a512a5b4b,,,,4
1847,film's timeline,One of the three timelines presented in the film,83bcbe90325a4a7db077ca5a512a5b4b,,,,4
1970s,film's timeline,Another of the three timelines presented in the film,83bcbe90325a4a7db077ca5a512a5b4b,,,,4
1990s,film's timeline,The third of the three timelines presented in the film,83bcbe90325a4a7db077ca5a512a5b4b,,,,4
tribal community,makers of the film,Travelled the entire village and met to gather details about their dress,83bcbe90325a4a7db077ca5a512a5b4b,,,,4
junior artists,film's cast,Roped in from Kundapura and it was a challenge for costume designer Pragathi Shetty to convince them to wear tribal costumes,83bcbe90325a4a7db077ca5a512a5b4b,,,,4
costume designer pragathi shetty,film's creative team,Had most of the junior artists roped in from Kundapura,83bcbe90325a4a7db077ca5a512a5b4b,,,,4
forest guard,character played by sapthami gowda,"Details about their dress gathered by costume designer Pragathi Shetty, we also took reference to design the costume for",83bcbe90325a4a7db077ca5a512a5b4b,,,,4
village,set created for the film,"Included rustic homes with cowsheds, coops for hens, courtyards, areca plantations and an authentic Kambala racetrack",83bcbe90325a4a7db077ca5a512a5b4b,,,,4
kambala,traditional sport in coorg,Learned about the intricacies of Kambala and trained for four months before performing the sequence for the film in early 2022,83bcbe90325a4a7db077ca5a512a5b4b,,,,4
kambala,film,The protagonist learned about the intricacies of Kambala and trained for four months before performing the sequence for the film.,0aaacbab820549aaa1fd30b444e9a151,,,,4
b. ajaneesh loknath,music composer,The music of the film 'Kantara' was composed by B. Ajaneesh Loknath.,0aaacbab820549aaa1fd30b444e9a151,,,,4
30–40 musicians,musicians,"Besides B. Ajaneesh Loknath, around 30-40 musicians were brought in to work on the music for 'Kantara'.",0aaacbab820549aaa1fd30b444e9a151,,,,4
mime ramdas,assistant,The team was assisted by Mime Ramdas during the creation of songs using traditional instruments and Jaanapada songs in 'Kantara'.,0aaacbab820549aaa1fd30b444e9a151,,,,4
thaikkudam bridge,band,"The song 'Varaha Roopam' from the movie 'Kantara' was supposedly plagiarized from the song 'Navarasam' by the band Thaikkudam Bridge, who released it in 2017.",0aaacbab820549aaa1fd30b444e9a151,,,,4
amazon prime,online platform,"After a legal battle, the song 'Varaha Roopam' from the movie 'Kantara', which was modified with a new orchestral arrangement and vocals while the lyrics remained the same when it was released on Amazon Prime, finally returned to the movie after reaching a private settlement in the plagiarism case.",0aaacbab820549aaa1fd30b444e9a151,,,,4
film,telugu,The makers announced that the film will be dubbed in Telugu language and was released on 15 October 2022.,41a6a81b43a645a284fcc4c3047415da,,,,4
film,hindi,The makers announced that the film will be dubbed in Hindi language and was released on 14 October 2022 in over 800 screens across the country.,41a6a81b43a645a284fcc4c3047415da,,,,4
film,tamil,The makers announced that the film will be dubbed in Tamil language and was released on 15 October 2022.,41a6a81b43a645a284fcc4c3047415da,,,,4
film,malayalam,The makers announced that the film will be dubbed in Malayalam language and was released on 15 October 2022.,41a6a81b43a645a284fcc4c3047415da,,,,4
telugu,hindi,"The Hindi version of the film was announced to be released in over 800 screens across the country, but later it was reported to be released in 2500 screens in the Hindi version.",41a6a81b43a645a284fcc4c3047415da,,,,4
telugu,tamil,The film was released on 15 October 2022 in both Telugu and Tamil languages.,41a6a81b43a645a284fcc4c3047415da,,,,4
telugu,malayalam,The film was released on 15 October 2022 in both Telugu and Malayalam languages.,41a6a81b43a645a284fcc4c3047415da,,,,4
hindi,kannada,"Following a social media campaign based on the film's connection to Tulu culture, a Tulu language dub of the Hindi version was announced.",41a6a81b43a645a284fcc4c3047415da,,,,4
telugu,tamil,"The film was released on 15 October 2022 in both Telugu and Tamil languages outside of India, and the Tamil version was also released in India on 2 December.",41a6a81b43a645a284fcc4c3047415da,,,,4
hindi,vietnam,The film became the first Kannada movie to be released in Vietnam.,41a6a81b43a645a284fcc4c3047415da,,,,4
kannada,tamil,The satellite rights of the film were acquired by Star India Network for all these languages.,41a6a81b43a645a284fcc4c3047415da,Telugu,Malayalam,Tulu,4
hindi,netflix,"The Hindi version was streamed on Netflix from 9 December 2022, and an English dubbed version of the film will be available for streaming in January 2023.",41a6a81b43a645a284fcc4c3047415da,,,,4
kannada,telugu,The film was digitally streamed on Amazon Prime Video from 24 November 2022 in all these languages.,41a6a81b43a645a284fcc4c3047415da,Malayalam,Tamil,,4
₹22.3 crore,gross earning (first week),reported to be in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
around 19 crore to ₹23 crore,net collection,reported to be in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
around ₹38–50 crore,first week gross earning,estimated to be in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
more than 19 lakh,footfalls across karnataka,estimated to be by the time it grossed ₹60 crore in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
₹4.3 crores,second monday collections,reportedly collected in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
around 40 lakhs,footfalls of the film,estimated to be around 40 lakhs by the time it grossed ₹60 crore in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
kantara,collected over ₹70 crore,in Karnataka alone by the end of the second week in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
over ₹100 crore,mark (within 15–17 days),in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
₹36.5 crore,third weekend collections,in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
₹150 crore,mark (including ₹150 crore in india),at the end of three weeks in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
us$1 million,collected in north america,in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
200k aud,collected in australia,thereby becoming the first Kannada film to achieve those landmarks in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
₹77 lakhs,footfall,in less than 4 weeks in the context,9c7cf9414f5d4e7ca8a97612cde02edc,,,,4
kannada film,landmarks,becoming the first Kannada film to achieve those landmarks,8c70e52f3cb44237beec87aeab3c96d9,,,,4
₹77 lakhs,less than 4 weeks,With a footfall of,8c70e52f3cb44237beec87aeab3c96d9,,,,4
₹200 crore,mark,The film crossed the ₹200 crore mark in,8c70e52f3cb44237beec87aeab3c96d9,,,,4
₹250 crore,mark,The film crossed the ₹250 crore mark in less than a month of its release.,8c70e52f3cb44237beec87aeab3c96d9,,,,4
worldwide gross collection,grossed ₹325 crore,The movie grossed,8c70e52f3cb44237beec87aeab3c96d9,,,,4
sixth week,grossed ₹25.5 crores,The movie was reported to have grossed around ₹350 to ₹355 crores in,8c70e52f3cb44237beec87aeab3c96d9,,,,4
grossed ₹360 crores in 44 days.,the collections of the non-hindi version was reported to be ₹280 crores at the end of six weeks.,"Within 50-day theatrical run, the movie crossed the domestic gross collections mark of ₹275 crores and its worldwide gross collections crossed the 400 crore mark.",191907541a6141eaa8e29c79039807b7,,,,4
grossed ₹360 crores in 44 days.,"the movie completed 50-day theatrical run in australia, united kingdom, canada, united arab emirates and united states.",The collections of the movie were reported by India's largest Hindi language newspaper Dainik Bhaskar to be ₹446 crores at the end of 68 days.,191907541a6141eaa8e29c79039807b7,,,,4
grossed ₹360 crores in 44 days.,the telugu version grossed ₹5 crore on its first day.,The Telugu version grossed ₹21.15 crore in its first week.,191907541a6141eaa8e29c79039807b7,,,,4
grossed ₹360 crores in 44 days.,the telugu version grossed ₹28 crore in 10 days.,"Within 4 days (from 21 to 24 October), the Telugu version grossed ₹9 crore outperforming other Diwali releases.",191907541a6141eaa8e29c79039807b7,,,,4
grossed ₹360 crores in 44 days.,the telugu version grossed ₹50.30 crore in 25 days run from the telugu states.,The Telugu version also grossed ₹9 crore in 4 days (from 21 to 24 October) outperforming other Diwali releases.,191907541a6141eaa8e29c79039807b7,,,,4
grossed ₹360 crores in 44 days.,the telugu version grossed ₹21.15 crore in its first week.,"Within the Telugu states, the Telugu version collected ₹50.30 crore in 25 days run.",191907541a6141eaa8e29c79039807b7,,,,4
the collections of the non-hindi version was reported to be ₹280 crores at the end of six weeks.,"the movie completed 50-day theatrical run in australia, united kingdom, canada, united arab emirates and united states.",India's largest Hindi language newspaper Dainik Bhaskar reported the collections to be ₹446 crores at the end of 68 days.,191907541a6141eaa8e29c79039807b7,,,,4
the telugu version grossed ₹50.30 crore in 25 days run from the telugu states.,the movie crossed the domestic gross collections mark of ₹275 crores and its worldwide gross collections crossed the 400 crore mark within 50-day theatrical run.,"Within 4 days (from 21 to 24 October), the Telugu version grossed ₹9 crore outperforming other Diwali releases.",191907541a6141eaa8e29c79039807b7,,,,4
the telugu version grossed ₹5 crore on its first day.,the telugu version also grossed ₹9 crore in 4 days (from 21 to 24 october) outperforming other diwali releases.,"Within the Telugu states, the Telugu version collected ₹50.30 crore in 25 days run.",191907541a6141eaa8e29c79039807b7,,,,4
the telugu version grossed ₹28 crore in 10 days.,"within 4 days (from 21 to 24 october), the telugu version grossed ₹9 crore outperforming other diwali releases.",The Telugu version also grossed ₹9 crore in 4 days (from 21 to 24 October) outperforming other Diwali releases.,191907541a6141eaa8e29c79039807b7,,,,4
october,diwali releases,October outperforming other Diwali releases.,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹50.30 crore,telugu states,The movie collected ₹50.30 crore in 25 days run from the Telugu states.,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹60 crore,telugu version grossed,The Telugu version grossed ₹60 crore in 39 days,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹42 crore,net collection,The first-day net collection of the Hindi version was reported to be around ₹1.27–1.5 crore.,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹15 crore,hindi version at the end of its first week run.,The net collections of the Hindi version was ₹15 crore in the Hindi version at the end of its first week run.,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹29.1 crore,hindi version at the end of 13 days,"The net collections of the Hindi version was ₹29.1 crore in 13 days, crossing the lifetime domestic net collections of the Hindi version of Ponniyin Selvan: I.",fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹31.7 crore,hindi version at the end of two weeks.,The nett collections of the Hindi version was ₹31.7 crore at the end of two weeks.,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹51.50 crore,hindi version at the end of three weeks.,The nett collections of the Hindi version was ₹51.50 crore at the end of three weeks.,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹4.5 crore,fourth sunday,"Despite the film running for three weeks, it saw its highest ever box office number (₹4.5 crore) on its fourth sunday, taking the total nett collections to ₹62.40 crore at the end of 24 days.",fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹79.25 crore,hindi version at the end of five weeks.,"At the end of five weeks, it collected ₹79.25 crore nett.",fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹96 crore,gross in 39 days,The Hindi version grossed ₹96 crore in 39 days with a nett collections of ₹82 crore.,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
₹12.7 crore,eighth week collection,Its gross of ₹12.7 crore in the eighth week was the highest grossing eighth week collection for a Hindi movie,fe7a2844f6d64a848d30ac7c18f2e948,,,,4
rishab shetty,compelling revenge-action drama,"Rishab Shetty's portrayal of the protagonist in the film adds to its compelling revenge-action elements, creating a gripping storyline that keeps the audience engaged.",7658f0cd158e480683eb372f44f6efb8,,,,4
muralidhara khajane,"meticulously brings a tale of myths, legends and superstition","The director Muralidhara Khajane meticulously weaves a tale that combines elements of myths, legends and superstition, making it a unique and captivating story.",7658f0cd158e480683eb372f44f6efb8,,,,4
a. sharadhaa,neat blend of crime and divinity,"The critic A. Sharadhaa highlights the film's neat blend of crime and divinity, showcasing how these seemingly opposite elements come together in a cohesive narrative.",7658f0cd158e480683eb372f44f6efb8,,,,4
sridevi s.,pre-climax and climax,"The critic Sridevi S. Praise the film's pre-climax and climax, stating that they are conceived and performed to perfection.",7658f0cd158e480683eb372f44f6efb8,,,,4
arvind s kashyap,meditative shots showcase native culture,"The cinematographer Arvind S Kashyap's meditative shots bring the native culture to life, showcasing its grandeur and capturing rustic locales with brilliance.",7658f0cd158e480683eb372f44f6efb8,,,,4
b. ajaneesh loknath,background music represents ethos of the land,"The background music by B. Ajaneesh Loknath beautifully represents the ethos of the land, adding to the film's cultural and visual grandeur.",7658f0cd158e480683eb372f44f6efb8,,,,4
kambala sequences,testimony to brilliant takes,"The filming of the Kambala sequences is a testimony to the director's brilliant takes, showcasing the locations and their beauty in a captivating way.",7658f0cd158e480683eb372f44f6efb8,,,,4
self-referential tale,masala film,presented by Shetty in his self-referential tale is entertaining and original like a masala film,0fc50fa0f891456bb215b147358d58b8,,,,4
rishab shetty,actor,"Rishab Shetty, the actor, is particularly effective in the film",0fc50fa0f891456bb215b147358d58b8,,,,4
kambala sportsman,right shape and size,Rishab Shetty looks the right shape and size for a Kambala sportsman,0fc50fa0f891456bb215b147358d58b8,,,,4
naivety,arrogance,Rishab Shetty exudes a fine balance of naivety and arrogance when it comes to the 'manly' side of his personality,0fc50fa0f891456bb215b147358d58b8,,,,4
writing,ideological differences,repetitive scenes dished out about ideological differences falter a bit in writing,0fc50fa0f891456bb215b147358d58b8,,,,4
leela,not really one-note,The love interest of the lead character is not really one-note,0fc50fa0f891456bb215b147358d58b8,,,,4
leela,attractive lamppost,She is used as an attractive lamppost,0fc50fa0f891456bb215b147358d58b8,,,,4
kishore,one-note,His performance is forced to remain one-note due to plotline,0fc50fa0f891456bb215b147358d58b8,,,,4
music,star of the film,The music is a star of the film that not only supports the narrative but elevates it as well,0fc50fa0f891456bb215b147358d58b8,,,,4
government of karnataka,monthly initiative,"In response to the movie, the Government of Karnataka has initiated a monthly initiative",0fc50fa0f891456bb215b147358d58b8,,,,4
kantara,success,"The Government of Karnataka's initiative to provide a monthly allowance for Buta Kola performers above 60 years of age, in response to the movie, highlights its positive impact on the community depicted in the film. This indicates a successful outcome for the movie.",5fe8860c2ccb43ebad8bd650a666fe4f,,,,4
rishab,career-best effort,The given context states that Rishab has delivered his best performance in the movie. This relationship highlights the successful portrayal of the lead actor's role in the film.,5fe8860c2ccb43ebad8bd650a666fe4f,,,,4
buta kola performers,government initiative,"The government's initiative for Buta Kola performers over 60 years of age is directly related to the community depicted in the movie, indicating a positive impact on society.",5fe8860c2ccb43ebad8bd650a666fe4f,,,,4
mangalore,seek permission,The given context states that Shetty had sought permission from the god Panjurli to film a prequel. This highlights Mangalore's cultural significance and traditional beliefs related to filmmaking.,5fe8860c2ccb43ebad8bd650a666fe4f,,,,4
kantara,prequel,The upcoming movie Kantara: Chapter 1 is a prequel to the original film. This indicates a continuation of the story and its popularity.,5fe8860c2ccb43ebad8bd650a666fe4f,,,,4
thaikkudam bridge,plagiarism,The popular Kerala band Thaikkudam Bridge accused the makers of Kantara of plagiarism regarding the song 'Varaha Roopam'. This highlights a controversy related to intellectual property infringement in the movie.,5fe8860c2ccb43ebad8bd650a666fe4f,,,,4
