node_1,node_2,edge,chunk_id,node_3,count
bryce dallas howard,hilly holbrook,"Bryce Dallas Howard played the role of Hilly Holbrook, a racist and town ringleader in the film adaptation of 'The Help'.",e88e96daeab64727a33c0be5cbb38dd6,,4
allison janney,charlotte phelan,"Allison Janney played the role of Charlotte Phelan, Skeeter's mother in the film adaptation of 'The Help'.",e88e96daeab64727a33c0be5cbb38dd6,,4
chris lowell,stuart whitworth,"Chris Lowell played the character of Stuart Whitworth, Skeeter's boyfriend and a senator's son in the film adaptation of 'The Help'.",e88e96daeab64727a33c0be5cbb38dd6,,4
leslie jordan,editor of the jackson journal,"Leslie Jordan appeared as the editor of the fictional local newspaper, The Jackson Journal in the film adaptation of 'The Help'.",e88e96daeab64727a33c0be5cbb38dd6,,4
mike vogel,johnny foote,Mike Vogel played the character Johnny Foote in the film adaptation of 'The Help'.,e88e96daeab64727a33c0be5cbb38dd6,,4
octavia spencer,minny,"Octavia Spencer portrayed Minny, a character based on her own life experiences, in both the book and the film adaptation of 'The Help'.",e88e96daeab64727a33c0be5cbb38dd6,,4
greenwood,clarksdale,"Parts of the film were also shot in the real-life city of Clarksdale, Mississippi.",e88e96daeab64727a33c0be5cbb38dd6,,4
greenwood,greenville,"Other locations that can still be found in Jackson include Greenville, which was also used as a filming location for the movie.",e88e96daeab64727a33c0be5cbb38dd6,,4
tate taylor,director and co-producer,"Tate Taylor wrote, directed, and co-produced the film adaptation of 'The Help'.",e88e96daeab64727a33c0be5cbb38dd6,,4
dreamworks,film rights holder,DreamWorks obtained the film rights to the book before its publication.,e88e96daeab64727a33c0be5cbb38dd6,,4
reliance entertainment,co-producer,Reliance Entertainment co-produced the film adaptation of 'The Help' in collaboration with Participant Media.,e88e96daeab64727a33c0be5cbb38dd6,,4
brent's drugs,"jackson, mississippi","Brent's Drugs is a real location in the book and film that dates back to 1946. It still exists in Jackson, Mississippi.",49ce274edacb46589df3642a881f18c4,,4
new capitol building,"jackson, mississippi","The New Capitol Building is a real location that can still be found in Jackson, Mississippi and was mentioned in the book and film.",49ce274edacb46589df3642a881f18c4,,4
mayflower cafe,"jackson, mississippi","The Mayflower Cafe is a real location that can still be found downtown in Jackson, Mississippi and was mentioned in the book and film.",49ce274edacb46589df3642a881f18c4,,4
jackson journal office,clarksdale,"In the film adaptation of The Help, scenes set at the Jackson Journal office were shot in Clarksdale at the building which formerly housed the Clarksdale Press Register for forty years until April 2010.",49ce274edacb46589df3642a881f18c4,,4
greenwood,tate taylor and others,"To convince producers to shoot in Greenwood, Tate Taylor and others came to the town and scouted locations. At his first meeting with DreamWorks executives, he presented them with a photo album of potential filming spots in the area.",49ce274edacb46589df3642a881f18c4,,4
mississippi,the help,"The Help was the most significant film production in Mississippi since O Brother, Where Art Thou? (2000). The state's tax incentive program for filmmakers was a key enticement in the decision.",49ce274edacb46589df3642a881f18c4,,4
greenwood,the help,Two soundtracks were released for The Help: an original soundtrack and an original score. The state's tax incentive program for filmmakers was a key enticement in the decision.,49ce274edacb46589df3642a881f18c4,,4
mississippi,the civil rights movement,"Two soundtracks were released for The Help: an original soundtrack and an original score. As a collective, the songs spotlight the peak of the fight for equality in the United States during the civil rights movement.",49ce274edacb46589df3642a881f18c4,,4
johnny cash,frankie valli,"The soundtrack album for The Help, released by Geffen Records on August 4, 2011, features songs from the likes of Johnny Cash, Frankie Valli and Ray Charles.",49ce274edacb46589df3642a881f18c4,Ray Charles,4
civil rights movement,mississippi,The civil rights movement and Mississippi are connected as The Help's soundtrack album showcases songs from the peak of the fight for equality in the United States during this time period.,49ce274edacb46589df3642a881f18c4,,4
the help,disney studios motion pictures,Distribution relationship between The Help and Disney Studios Motion Pictures through its Touchstone Pictures banner,7c717d18169b4365ad76fc7473611576,,4
"august 12, 2011",the help,Release date of The Help by Walt Disney Studios Motion Pictures,7c717d18169b4365ad76fc7473611576,,4
"august 10, 2011",the help,Rescheduled release date of The Help due to competition concerns,7c717d18169b4365ad76fc7473611576,,4
mary j. blige,the living proof,Composition relationship between Mary J. Blige and her original song for The Help,7c717d18169b4365ad76fc7473611576,,4
second viewing of the film,mary j. blige,Inspiration source for Mary J. Blige's composition 'The Living Proof',7c717d18169b4365ad76fc7473611576,,4
varèse sarabande,score album,Release medium for the original score composed and conducted by Thomas Newman,7c717d18169b4365ad76fc7473611576,,4
"october 13, 2010",the help,Initial release date announcement by Walt Disney Studios Motion Pictures,7c717d18169b4365ad76fc7473611576,,4
"december 6, 2011",the help,Physical and digital distribution release date for The Help,7c717d18169b4365ad76fc7473611576,,4
the help,mary j. blige,The digital download version of 'The Help' includes a deleted scene featuring Mary J. Blige.,c45f842228b342dd9c0bf7b9909a7997,,4
north america,the help,"On its opening day, 'The Help' grossed $5.54 million in North America.",c45f842228b342dd9c0bf7b9909a7997,,4
labor day weekend,the help,"'The Help' topped the box office charts for three consecutive weekends on its fourth weekend, which was a Labor Day weekend.",c45f842228b342dd9c0bf7b9909a7997,,4
august 2011,the help (movie),'The Help' crossed the $100 million mark on its 21st day of release in August 2011.,c45f842228b342dd9c0bf7b9909a7997,,4
rise of the planet of the apes,the help,"'The Help' grossed $26 million on its first weekend, coming in second place behind 'Rise of the Planet of the Apes'.",c45f842228b342dd9c0bf7b9909a7997,,4
mary j. blige,deleted scene,'The digital download version of 'The Help' includes one additional deleted scene featuring Mary J. Blige.',c45f842228b342dd9c0bf7b9909a7997,,4
the help,glossing over its racial themes,critics' opinion on the film's treatment of race relations,bdbab8f18391409c8d0e8ae91b96bb30,,4
the help,positive review,majority of critical opinions about the film,bdbab8f18391409c8d0e8ae91b96bb30,,4
the help,largest four-day weekend haul for a labor day weekend,financial success of the movie over Labor Day weekend,bdbab8f18391409c8d0e8ae91b96bb30,,4
the help,25 days atop box office,lengthy stay at top of box office rankings,bdbab8f18391409c8d0e8ae91b96bb30,,4
the sixth sense,35 days atop box office,comparable achievement in box office longevity by another film,bdbab8f18391409c8d0e8ae91b96bb30,,4
the help,old-fashioned grand yarn of a film,"The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,appealing,"Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,entertaining,"Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,touching,"Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,rare 'a+',"Tom Long from The Detroit News remarked about the film: ""Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."" CinemaScore polls reported that the average grade moviegoers gave the film was a rare 'A+' on an A+ to F scale.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,mainstream critics,"[43] Metacritic, a review aggregator which assigns a weighted average score out of 100 to reviews from mainstream critics, gives the film a score of 62 based on 41 reviews Indicating generally favorable reviews.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,critical consensus reads,"critical consensus reads: ""Though arguably guilty of glossing over its racial themes, The Help rises on the strength of its cast – particularly Viola Davis, whose performance is powerful enough to carry the film on its own.""[43]",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,rare 'a+',"Tom Long from The Detroit News remarked about the film: ""Appealing, entertaining, touching and perhaps even a bit healing, The Help is an old-fashioned grand yarn of a film, the sort we rarely get these days."" CinemaScore polls reported that the average grade moviegoers gave the film was a rare 'A+' on an A+ to F scale.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,hollywood flattening of history,"We get a fairly typical Hollywood flattening of history, with powerful villains and disenfranchised heroes.""[48]",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,earnest tear-jerker,"Connie Ogle of Miami Herald gave the film three out of four stars and said it ""will make you laugh, yes, but it can also break your heart. In the dog days of August moviegoing, that's a powerful recommendation.""[47]",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,honey-glazed```,"Referring to the film as a ""big, ole slab of honey-glazed"",.",7c52ba0b6daf4da3a49d898594ce8fe6,,4
the help,hokum,"The New York Times referred to The Help as a 'big, ole slab of honey-glazed hokum'.",5d78e1c49fd14b679397542d2a7f699d,,4
performances,overly broad,"Some criticisms of the film accused its performances as 'almost all overly broad, sometimes excruciatingly so, characterized by loud laughs, bugging eyes and pumping limbs.'",5d78e1c49fd14b679397542d2a7f699d,,4
viola davis,the help,"Critics praised Viola Davis' performance in The Help, with David Edelstein commenting, 'The Help belongs to Viola Davis.'",5d78e1c49fd14b679397542d2a7f699d,,4
octavia spencer,scene stealer,"Morales of Blackfilm.com commented, 'With powerful performances given by Viola Davis and scene stealer Octavia Spencer, the film is an emotionally moving drama that remains highly entertaining.'",5d78e1c49fd14b679397542d2a7f699d,,4
the help,triumph over racial injustice,"Critics accused The Help of distorting, ignoring, and trivializing the experiences of black domestic workers, as stated by Ida E. Jones, national director of the Association of Black Women Historians.",5d78e1c49fd14b679397542d2a7f699d,,4
the help,civil rights movement,The film focuses on maids during the Civil Rights Movement in 1963.,2087b8289443478580198ea74c3fdd0f,,4
the help,medgar evers,"The film brings light to Medgar Evers, an African-American activist and NAACP leader, who worked toward gaining rights for African-Americans at the time, as well as aiding in the fight to end segregation. In the film, Skeeter and the two maids are seen watching Evers' address.",2087b8289443478580198ea74c3fdd0f,,4
the abwh,insensitive portrayals of african-american vernacular,The ABWH accused both the book and the film of insensitive portrayals of African-American vernacular.,2087b8289443478580198ea74c3fdd0f,,4
the abwh,failure to acknowledge the sexual harassment many black women endured in their white employers' homes,The ABWH accused both the book and the film of a failure to acknowledge the sexual harassment many black women endured in their white employers' homes.,2087b8289443478580198ea74c3fdd0f,,4
the abwh,nearly uniform depiction of black men as cruel or absent,The ABWH accused both the book and the film of a nearly uniform depiction of black men as cruel or absent.,2087b8289443478580198ea74c3fdd0f,,4
roxane gay,african americans,"Roxane Gay of literary web magazine The Rumpus argues the film might be offensive to African Americans, saying the film uses racial Hollywood tropes like the Magical Negro character.",2087b8289443478580198ea74c3fdd0f,,4
octavia spencer,academy award for best supporting actress,"At the 84th Academy Awards, Octavia Spencer won the Academy Award for Best Supporting Actress for her role in this film.",2087b8289443478580198ea74c3fdd0f,,4
viola davis,academy award for best actress,"The film also received three other Academy Award nominations: Academy Award for Best Picture, Academy Award for Best Actress for Viola Davis,",2087b8289443478580198ea74c3fdd0f,,4
jessica chastain,academy award for best supporting actress,and Academy Award for Best Supporting Actress for Jessica Chastain.,2087b8289443478580198ea74c3fdd0f,,4
keli goff,white savior narratives in film,"At the 84th Academy Awards, Octavia Spencer won the Academy Award for Best Supporting Actress for her role in this film.",2087b8289443478580198ea74c3fdd0f,,4
civil rights news,skeeter,"In the film, Skeeter is at the forefront of watching Evers' address and this aspect brings forth criticism towards the film.",278791c39bbb475dbca46aa4d26be9b5,,4
evers' address,skeeter and the two maids,"In the film, Skeeter and the two maids are seen watching Evers' address.",278791c39bbb475dbca46aa4d26be9b5,,4
aibileen,viola davis,Viola Davis mentioned that she regretted playing the role of Aibileen.,278791c39bbb475dbca46aa4d26be9b5,,4
historical events,fictional events,"Film historian Allison Graham writes about this in her article 'We Ain't Doin' Civil Rights', commenting that 'The (con)fusion of fictional and historical events begin to operate under a different narrative license.'",278791c39bbb475dbca46aa4d26be9b5,,4
systemic racism,plot,Valerie Smith claims in 'Black Women's Memories and The Help' that the trivialization of systemic racism during the 1960s in the film makes the plot 'more accessible to contemporary readers and viewers'.,278791c39bbb475dbca46aa4d26be9b5,,4
contemporary readers and viewers,plot,Valerie Smith claims in 'Black Women's Memories and The Help' that the trivialization of systemic racism during the 1960s in the film makes the plot 'more accessible to contemporary readers and viewers'.,278791c39bbb475dbca46aa4d26be9b5,,4
betrayed herself and her people,viola davis,"Viola Davis has repeatedly expressed regret over starring in The Help, claiming she feels like she 'betrayed myself and my people'.",278791c39bbb475dbca46aa4d26be9b5,,4
cesspool of systemic racism,film,Bryce Dallas Howard has also,278791c39bbb475dbca46aa4d26be9b5,,4
betrayed myself and my people,systemic racism,created in the filter and the cesspool of systemic racism,bafc6a11224c4eb3af679fa61f9b01b8,,4
the help,white character,told through the perspective of a white character,bafc6a11224c4eb3af679fa61f9b01b8,,4
the help,predominantly white storytellers,created by predominantly white storytellers,bafc6a11224c4eb3af679fa61f9b01b8,,4
