node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
the final destination,all about steve,kim barker,worst screenplay,All About Steve finished third in the box office behind The Final Destination and Inglourious Basterds during its first weekend of release.,The Kim Barker penned spec script All About Steve to be developed as a movie.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
the final destination,all about steve,kim barker,worst screenplay,All About Steve finished third in the box office behind The Final Destination and Inglourious Basterds during its first weekend of release.,The movie All About Steve was adapted from a script written by Kim Barker.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
rotten tomatoes,all about steve,kim barker,worst screenplay,All About Steve received an approval rating of 6% on Rotten Tomatoes based on 140 reviews.,The Kim Barker penned spec script All About Steve to be developed as a movie.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
rotten tomatoes,all about steve,kim barker,worst screenplay,All About Steve received an approval rating of 6% on Rotten Tomatoes based on 140 reviews.,The movie All About Steve was adapted from a script written by Kim Barker.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
roger ebert,all about steve,kim barker,worst screenplay,Roger Ebert gave All About Steve a rating of one and a half stars out of four.,The Kim Barker penned spec script All About Steve to be developed as a movie.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
roger ebert,all about steve,kim barker,worst screenplay,Roger Ebert gave All About Steve a rating of one and a half stars out of four.,The movie All About Steve was adapted from a script written by Kim Barker.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
cinemascore,all about steve,kim barker,worst screenplay,Audiences polled by CinemaScore gave All About Steve an average grade of 'C+',The Kim Barker penned spec script All About Steve to be developed as a movie.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
cinemascore,all about steve,kim barker,worst screenplay,Audiences polled by CinemaScore gave All About Steve an average grade of 'C+',The movie All About Steve was adapted from a script written by Kim Barker.,Screenwriter Kim Barker was nominated for the Razzie Award for Worst Screenplay for 'All About Steve' in 2010.
sandra bullock,bradley cooper,all about steve,kim barker,Sandra Bullock and Bradley Cooper were nominated for the Razzie Award for Worst Screen Couple for their performance in 'All About Steve' in 2010.,Bradley Cooper co-starred in the movie All About Steve.,The Kim Barker penned spec script All About Steve to be developed as a movie.
sandra bullock,bradley cooper,all about steve,kim barker,Sandra Bullock and Bradley Cooper were nominated for the Razzie Award for Worst Screen Couple for their performance in 'All About Steve' in 2010.,Bradley Cooper co-starred in the movie All About Steve.,The movie All About Steve was adapted from a script written by Kim Barker.
sandra bullock,bradley cooper,all about steve,worst picture,Sandra Bullock and Bradley Cooper were nominated for the Razzie Award for Worst Screen Couple for their performance in 'All About Steve' in 2010.,Bradley Cooper co-starred in the movie All About Steve.,The film 'All About Steve' was nominated for the Razzie Award for Worst Picture in 2010.
sandra bullock,bradley cooper,all about steve,cinemascore rating of 'c+',Sandra Bullock and Bradley Cooper were nominated for the Razzie Award for Worst Screen Couple for their performance in 'All About Steve' in 2010.,Bradley Cooper co-starred in the movie All About Steve.,The film 'All About Steve' received an average CinemaScore rating of 'C+'.
