node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
cantana,chun-li,cantana,chun-li,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'."
white rose,chun-li,gen,bison's past,Chun-Li obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.,"Chun-Li meets an elderly woman who translates a mysterious scroll given to her by her mother. The woman tells Chun-Li to find a man named Gen, who teaches her martial arts and helps her locate her father.","During lunch, Gen reveals more of Bison's past; he was born in Bangkok to Irish missionaries but abandoned as an infant, grew up an orphan, and lived his life as a thief."
white rose,chun-li,gen,balrog,Chun-Li obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.,"Chun-Li meets an elderly woman who translates a mysterious scroll given to her by her mother. The woman tells Chun-Li to find a man named Gen, who teaches her martial arts and helps her locate her father.",Gen faces off against Balrog in a ship during the engagement of Shadaloo forces.
white rose,chun-li,gen,bison,Chun-Li obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.,"Chun-Li meets an elderly woman who translates a mysterious scroll given to her by her mother. The woman tells Chun-Li to find a man named Gen, who teaches her martial arts and helps her locate her father.","After taking down Bison's daughter Rose, Chun-Li and the officers arrive at Bison's headquarters while Gen faces Bison in a separate battle."
white rose,chun-li,balrog,characters,Chun-Li obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.,Chun-Li spies on Balrog and learns more about Bison's operations.,"Michael Clarke Duncan, Chris Klein, Taboo, Rick Yune and Neal McDonough were cast as characters Balrog, Charlie Nash, Vega, Gen and M. Bison"
white rose,chun-li,cantana,chun-li,Chun-Li obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'."
chun-li,cantana,chun-li,street fighter video game series,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","The Legend of Chun-Li is a non-canonical spin-off and theatrical tie-in to Street Fighter IV, based upon the Street Fighter video game series produced by Capcom."
chun-li,cantana,chun-li,gen,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","Chun-Li meets an elderly woman who translates a mysterious scroll given to her by her mother. The woman tells Chun-Li to find a man named Gen, who teaches her martial arts and helps her locate her father."
chun-li,cantana,chun-li,m. bison,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","Chun-Li learns that M. Bison is the crime boss who announced complete control of Shadaloo and had other shareholders executed. She later overhears a conversation between Bison's henchman and a property owner, revealing his involvement in forcing landowners to sign their land over to him."
chun-li,cantana,chun-li,balrog,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.",Chun-Li spies on Balrog and learns more about Bison's operations.
chun-li,cantana,chun-li,cantana,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya."
chun-li,cantana,chun-li,vega,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","Chun-Li is later attacked by Vega, whom she defeats and leaves hanging by the side of a building."
chun-li,cantana,chun-li,guards,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","After Bison and Balrog leave the house, Chun-Li beats up the guards and escapes, during which she is shot in the arm while trying to protect a child."
chun-li,cantana,chun-li,bison,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.","In taking down Bison, Chun-Li charges up a Kikoken and shoots it at him before breaking his neck with her legs during their battle."
chun-li,cantana,chun-li,ryu,"Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub. She obtains information on the location of the White Rose before escaping from Shadaloo's thugs and Nash and Maya.","Chun-Li confronts Cantana, one of Bison's secretaries, in a nightclub and obtains information on the shipment of the 'White Rose'.",Gen shows Chun-Li a newspaper advert for an upcoming Street Fighter tournament in which a fighter named Ryu might be a recruit for their cause.
