node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
sony pictures,whiplash,fletcher,andrew,Sony Pictures acquired distribution rights for Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
sony pictures,whiplash,fletcher,j. k. simmons,Sony Pictures acquired distribution rights for Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
bold films,whiplash,fletcher,andrew,Bold Films produced Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
bold films,whiplash,fletcher,j. k. simmons,Bold Films produced Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
blumhouse productions,whiplash,fletcher,andrew,Blumhouse Productions helped produce Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
blumhouse productions,whiplash,fletcher,j. k. simmons,Blumhouse Productions helped produce Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
right of way films,whiplash,fletcher,andrew,Right of Way Films helped produce Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
right of way films,whiplash,fletcher,j. k. simmons,Right of Way Films helped produce Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
shaffer conservatory,whiplash,fletcher,andrew,The fictional Shaffer Conservatory is featured in the film Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
shaffer conservatory,whiplash,fletcher,j. k. simmons,The fictional Shaffer Conservatory is featured in the film Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
drama,whiplash,fletcher,andrew,Whiplash is a drama film.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
drama,whiplash,fletcher,j. k. simmons,Whiplash is a drama film.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
audience award,whiplash,fletcher,andrew,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
audience award,whiplash,fletcher,j. k. simmons,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
grand jury prize for drama,whiplash,fletcher,andrew,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
grand jury prize for drama,whiplash,fletcher,j. k. simmons,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
sundance film festival,whiplash,fletcher,andrew,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
sundance film festival,whiplash,fletcher,j. k. simmons,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
short film,sundance film festival,whiplash,psychological drama,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,Whiplash is a psychological drama film.
short film,sundance film festival,whiplash,2014,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,Whiplash was released in 2014.
short film,sundance film festival,whiplash,american,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,Whiplash is an American film.
short film,sundance film festival,whiplash,simmons,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
short film,sundance film festival,whiplash,chazelle's direction and editing,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
short film,sundance film festival,whiplash,fletcher,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
short film,sundance film festival,whiplash,cinema,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
short film,sundance film festival,whiplash,jazz,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
fletcher,j. k. simmons,whiplash,psychological drama,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,Whiplash is a psychological drama film.
fletcher,j. k. simmons,whiplash,2014,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,Whiplash was released in 2014.
fletcher,j. k. simmons,whiplash,american,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,Whiplash is an American film.
fletcher,j. k. simmons,whiplash,simmons,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
fletcher,j. k. simmons,whiplash,chazelle's direction and editing,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
fletcher,j. k. simmons,whiplash,fletcher,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
fletcher,j. k. simmons,whiplash,cinema,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
fletcher,j. k. simmons,whiplash,jazz,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
princeton high school,damien chazelle,whiplash,psychological drama,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,Whiplash is a psychological drama film.
princeton high school,damien chazelle,whiplash,2014,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,Whiplash was released in 2014.
princeton high school,damien chazelle,whiplash,american,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,Whiplash is an American film.
princeton high school,damien chazelle,whiplash,simmons,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
princeton high school,damien chazelle,whiplash,chazelle's direction and editing,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
princeton high school,damien chazelle,whiplash,fletcher,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
princeton high school,damien chazelle,whiplash,cinema,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
princeton high school,damien chazelle,whiplash,jazz,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
whiplash,fletcher,andrew,tanner,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him.","misplaces Tanner's sheet music during their first set at a jazz competition, causing Fletcher to replace him with Andrew."
whiplash,fletcher,j. k. simmons,whiplash,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.
whiplash,fletcher,j. k. simmons,human being,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',"Chazelle encouraged J. K. Simmons to portray a monster, gargoyle, or animal instead of a human being in the film."
whiplash,fletcher,j. k. simmons,real musicians and music students,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',Chazelle tried to capture the expressions of fear and anxiety on the faces of real musicians and music students when directed by J. K. Simmons.
whiplash,fletcher,j. k. simmons,best supporting actor,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons received the Academy Award for Best Supporting Actor for his performance.
