node_1,node_2,node_3,node_4,edge_1,edge_2,edge_3
warner bros.,brad bird,the incredibles,pixar,"During his production deal with Warner Bros. Feature Animation, Brad Bird directed his first feature, The Iron Giant, which became a box office bomb.","Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant.",The Incredibles is a computer-animated superhero film produced by Pixar Animation Studios.
boyhood,the incredibles,brad bird,the incredibles,The Incredibles is an homage to Brad Bird's favorite comic books and spy films from his boyhood in the 1960s.,"Brad Bird, an American director, writer, and animator, developed his superhero story idea for a computer-animated movie in the early 1990s, which later became The Incredibles at Pixar.","Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant."
boyhood,the incredibles,pixar,brad bird,The Incredibles is an homage to Brad Bird's favorite comic books and spy films from his boyhood in the 1960s.,The Incredibles is a computer-animated superhero film produced by Pixar Animation Studios.,"Brad Bird, an American director, writer, and animator, joined Pixar in March 2000 and pitched his story idea for a computer-animated superhero movie to old friend John Lasseter at Pixar. This resulted in the production of The Incredibles at Pixar."
the incredibles,pixar,brad bird,the incredibles,The Incredibles is a computer-animated superhero film produced by Pixar Animation Studios.,"Brad Bird, an American director, writer, and animator, joined Pixar in March 2000 and pitched his story idea for a computer-animated superhero movie to old friend John Lasseter at Pixar. This resulted in the production of The Incredibles at Pixar.","Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant."
michael giacchino,the incredibles,brad bird,the incredibles,"Michael Giacchino composed the score for The Incredibles, marking his first collaboration with Pixar.","Brad Bird, an American director, writer, and animator, developed his superhero story idea for a computer-animated movie in the early 1990s, which later became The Incredibles at Pixar.","Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant."
michael giacchino,the incredibles,pixar,brad bird,"Michael Giacchino composed the score for The Incredibles, marking his first collaboration with Pixar.",The Incredibles is a computer-animated superhero film produced by Pixar Animation Studios.,"Brad Bird, an American director, writer, and animator, joined Pixar in March 2000 and pitched his story idea for a computer-animated superhero movie to old friend John Lasseter at Pixar. This resulted in the production of The Incredibles at Pixar."
brad bird,the incredibles,brad bird,the incredibles,"Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant.","Brad Bird, an American director, writer, and animator, developed his superhero story idea for a computer-animated movie in the early 1990s, which later became The Incredibles at Pixar.","Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant."
brad bird,the incredibles,pixar,brad bird,"Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant.",The Incredibles is a computer-animated superhero film produced by Pixar Animation Studios.,"Brad Bird, an American director, writer, and animator, joined Pixar in March 2000 and pitched his story idea for a computer-animated superhero movie to old friend John Lasseter at Pixar. This resulted in the production of The Incredibles at Pixar."
john barry,the incredibles,brad bird,the incredibles,"John Barry was initially chosen to score The Incredibles, but he declined due to wanting to avoid repeating the sound from his earlier works.","Brad Bird, an American director, writer, and animator, developed his superhero story idea for a computer-animated movie in the early 1990s, which later became The Incredibles at Pixar.","Brad Bird directed and co-wrote the screenplay for The Incredibles, making it his second feature film after Iron Giant."
john barry,the incredibles,pixar,brad bird,"John Barry was initially chosen to score The Incredibles, but he declined due to wanting to avoid repeating the sound from his earlier works.",The Incredibles is a computer-animated superhero film produced by Pixar Animation Studios.,"Brad Bird, an American director, writer, and animator, joined Pixar in March 2000 and pitched his story idea for a computer-animated superhero movie to old friend John Lasseter at Pixar. This resulted in the production of The Incredibles at Pixar."
walt disney records,film's orchestral score,simonec,score's recording,"The film's orchestral score was released on November 2, 2004, by Walt Disney Records.",Simonec was the conductor/orchestrator for the film's orchestral score.,Simonec was the conductor/orchestrator for the score's recording.
los angeles film critics association award,film's orchestral score,simonec,score's recording,The film's orchestral score won numerous awards for best score including Los Angeles Film Critics Association Award.,Simonec was the conductor/orchestrator for the film's orchestral score.,Simonec was the conductor/orchestrator for the score's recording.
bmi film & tv award,film's orchestral score,simonec,score's recording,The film's orchestral score won numerous awards for best score including BMI Film & TV Award.,Simonec was the conductor/orchestrator for the film's orchestral score.,Simonec was the conductor/orchestrator for the score's recording.
ascap film and television music award,film's orchestral score,simonec,score's recording,The film's orchestral score won numerous awards for best score including ASCAP Film and Television Music Award.,Simonec was the conductor/orchestrator for the film's orchestral score.,Simonec was the conductor/orchestrator for the score's recording.
annie award,film's orchestral score,simonec,score's recording,The film's orchestral score won numerous awards for best score including Annie Award.,Simonec was the conductor/orchestrator for the film's orchestral score.,Simonec was the conductor/orchestrator for the score's recording.
las vegas film critics society award,film's orchestral score,simonec,score's recording,The film's orchestral score won numerous awards for best score including Las Vegas Film Critics Society Award.,Simonec was the conductor/orchestrator for the film's orchestral score.,Simonec was the conductor/orchestrator for the score's recording.
online film critics society award,film's orchestral score,simonec,score's recording,The film's orchestral score won numerous awards for best score including Online Film Critics Society Award.,Simonec was the conductor/orchestrator for the film's orchestral score.,Simonec was the conductor/orchestrator for the score's recording.
