node_1,node_2,node_3,edge_1,edge_2
monstro,pinocchio,jiminy cricket,"Monstro swallowed Pinocchio and Geppetto while they were trying to save Geppetto. They took refuge in a giant boat inside Monstro's stomach, and Pinocchio came up with the idea to make him sneeze by starting a fire within him. The plan worked, and Monstro sneezed them out, but he gave chase that ended with the group crashing on dry land.",Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
monstro,pinocchio,school headmaster,"Monstro swallowed Pinocchio and Geppetto while they were trying to save Geppetto. They took refuge in a giant boat inside Monstro's stomach, and Pinocchio came up with the idea to make him sneeze by starting a fire within him. The plan worked, and Monstro sneezed them out, but he gave chase that ended with the group crashing on dry land.",The School Headmaster throws Pinocchio out of the school because he is a puppet.
monstro,pinocchio,stromboli,"Monstro swallowed Pinocchio and Geppetto while they were trying to save Geppetto. They took refuge in a giant boat inside Monstro's stomach, and Pinocchio came up with the idea to make him sneeze by starting a fire within him. The plan worked, and Monstro sneezed them out, but he gave chase that ended with the group crashing on dry land.","Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
monstro,pinocchio,stromboli,"Monstro swallowed Pinocchio and Geppetto while they were trying to save Geppetto. They took refuge in a giant boat inside Monstro's stomach, and Pinocchio came up with the idea to make him sneeze by starting a fire within him. The plan worked, and Monstro sneezed them out, but he gave chase that ended with the group crashing on dry land.","Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
geppetto,pinocchio,geppetto,"When Pinocchio and Geppetto were swallowed by Monstro, Believing his father has died, Pinocchio mourned over him. However, a magical tear fell from Pinocchio's eye on Geppetto, reviving him. Geppetto told Pinocchio that despite being a puppet, he had proven himself to be a true boy at heart as they departed for home.",Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
geppetto,pinocchio,blue fairy,"When Pinocchio and Geppetto were swallowed by Monstro, Believing his father has died, Pinocchio mourned over him. However, a magical tear fell from Pinocchio's eye on Geppetto, reviving him. Geppetto told Pinocchio that despite being a puppet, he had proven himself to be a true boy at heart as they departed for home.",The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
geppetto,pinocchio,jiminy cricket,"When Pinocchio and Geppetto were swallowed by Monstro, Believing his father has died, Pinocchio mourned over him. However, a magical tear fell from Pinocchio's eye on Geppetto, reviving him. Geppetto told Pinocchio that despite being a puppet, he had proven himself to be a true boy at heart as they departed for home.",Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
geppetto,pinocchio,school headmaster,"When Pinocchio and Geppetto were swallowed by Monstro, Believing his father has died, Pinocchio mourned over him. However, a magical tear fell from Pinocchio's eye on Geppetto, reviving him. Geppetto told Pinocchio that despite being a puppet, he had proven himself to be a true boy at heart as they departed for home.",The School Headmaster throws Pinocchio out of the school because he is a puppet.
geppetto,pinocchio,stromboli,"When Pinocchio and Geppetto were swallowed by Monstro, Believing his father has died, Pinocchio mourned over him. However, a magical tear fell from Pinocchio's eye on Geppetto, reviving him. Geppetto told Pinocchio that despite being a puppet, he had proven himself to be a true boy at heart as they departed for home.","Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
geppetto,pinocchio,stromboli,"When Pinocchio and Geppetto were swallowed by Monstro, Believing his father has died, Pinocchio mourned over him. However, a magical tear fell from Pinocchio's eye on Geppetto, reviving him. Geppetto told Pinocchio that despite being a puppet, he had proven himself to be a true boy at heart as they departed for home.","Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
fabiana,pinocchio,geppetto,"Fabiana and Sabina offered Pinocchio to join them, but Pinocchio declined, wanting to save his father.",Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
fabiana,pinocchio,blue fairy,"Fabiana and Sabina offered Pinocchio to join them, but Pinocchio declined, wanting to save his father.",The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
fabiana,pinocchio,jiminy cricket,"Fabiana and Sabina offered Pinocchio to join them, but Pinocchio declined, wanting to save his father.",Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
fabiana,pinocchio,school headmaster,"Fabiana and Sabina offered Pinocchio to join them, but Pinocchio declined, wanting to save his father.",The School Headmaster throws Pinocchio out of the school because he is a puppet.
fabiana,pinocchio,stromboli,"Fabiana and Sabina offered Pinocchio to join them, but Pinocchio declined, wanting to save his father.","Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
fabiana,pinocchio,stromboli,"Fabiana and Sabina offered Pinocchio to join them, but Pinocchio declined, wanting to save his father.","Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
sofia,pinocchio,geppetto,"Sofia pulled a rope for Pinocchio to hold out to the Mediterranean Sea, where they soon found Geppetto in his boat.",Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
sofia,pinocchio,blue fairy,"Sofia pulled a rope for Pinocchio to hold out to the Mediterranean Sea, where they soon found Geppetto in his boat.",The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
sofia,pinocchio,jiminy cricket,"Sofia pulled a rope for Pinocchio to hold out to the Mediterranean Sea, where they soon found Geppetto in his boat.",Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
sofia,pinocchio,school headmaster,"Sofia pulled a rope for Pinocchio to hold out to the Mediterranean Sea, where they soon found Geppetto in his boat.",The School Headmaster throws Pinocchio out of the school because he is a puppet.
sofia,pinocchio,stromboli,"Sofia pulled a rope for Pinocchio to hold out to the Mediterranean Sea, where they soon found Geppetto in his boat.","Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
sofia,pinocchio,stromboli,"Sofia pulled a rope for Pinocchio to hold out to the Mediterranean Sea, where they soon found Geppetto in his boat.","Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
jiminy,pinocchio,geppetto,"In the end, Jiminy narrated that stories have been told of Pinocchio becoming a real boy, but didn't confirm them (even as Pinocchio's limbs appeared to turn human), stressing that, in his heart, Pinocchio is already a real boy.",Pinocchio is created by Geppetto as a puppet based on his deceased son. Geppetto wishes for Pinocchio to come alive and the Blue Fairy grants his wish.
jiminy,pinocchio,blue fairy,"In the end, Jiminy narrated that stories have been told of Pinocchio becoming a real boy, but didn't confirm them (even as Pinocchio's limbs appeared to turn human), stressing that, in his heart, Pinocchio is already a real boy.",The Blue Fairy brings Pinocchio to life and appoints Jiminy Cricket as his conscience.
jiminy,pinocchio,jiminy cricket,"In the end, Jiminy narrated that stories have been told of Pinocchio becoming a real boy, but didn't confirm them (even as Pinocchio's limbs appeared to turn human), stressing that, in his heart, Pinocchio is already a real boy.",Jiminy Cricket is appointed by the Blue Fairy to be Pinocchio's conscience and teach him right from wrong.
jiminy,pinocchio,school headmaster,"In the end, Jiminy narrated that stories have been told of Pinocchio becoming a real boy, but didn't confirm them (even as Pinocchio's limbs appeared to turn human), stressing that, in his heart, Pinocchio is already a real boy.",The School Headmaster throws Pinocchio out of the school because he is a puppet.
jiminy,pinocchio,stromboli,"In the end, Jiminy narrated that stories have been told of Pinocchio becoming a real boy, but didn't confirm them (even as Pinocchio's limbs appeared to turn human), stressing that, in his heart, Pinocchio is already a real boy.","Honest John convinces Pinocchio to go and live with Stromboli, but secretly plans to sell him to the puppet master."
jiminy,pinocchio,stromboli,"In the end, Jiminy narrated that stories have been told of Pinocchio becoming a real boy, but didn't confirm them (even as Pinocchio's limbs appeared to turn human), stressing that, in his heart, Pinocchio is already a real boy.","Pinocchio declined the offer of joining Fabiana and Sabina, who told him that Stromboli had been arrested by the Carabinieri for cruelty against his employees."
