node_1,node_2,node_3,edge_1,edge_2
nash,chun-li,bison,Chun-Li asks Nash to back her up in taking down Bison.,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'."
nash,chun-li,gen,Chun-Li asks Nash to back her up in taking down Bison.,Chun-Li reunites with Gen after escaping from Bison's henchmen. Gen heals Chun-Li's wounds and continues with her training.
nash,chun-li,guards,Chun-Li asks Nash to back her up in taking down Bison.,Chun-Li beats up the guards while escaping from Bison's henchmen. Angered Thai locals then attack Bison's forces.
nash,chun-li,bison,Chun-Li asks Nash to back her up in taking down Bison.,"During the battle against Bison, Chun-Li charges up a Kikoken, shoots it at him, and knocks him off before she breaks his neck with her legs."
maya,chun-li,xiang,Maya aids Chun-Li and her SWAT team in taking down Bison's forces at the shipping yard.,"Father and daughter relationship, Xiang was abducted by Shadaloo in front of Chun-Li"
maya,chun-li,bison,Maya aids Chun-Li and her SWAT team in taking down Bison's forces at the shipping yard.,"Chun-Li learns more about Bison from spying on his henchman Balrog and overhearing a property owner being asked to hand over the rights to a docking harbor, allowing the shipment of the 'White Rose'."
maya,chun-li,gen,Maya aids Chun-Li and her SWAT team in taking down Bison's forces at the shipping yard.,Chun-Li reunites with Gen after escaping from Bison's henchmen. Gen heals Chun-Li's wounds and continues with her training.
maya,chun-li,guards,Maya aids Chun-Li and her SWAT team in taking down Bison's forces at the shipping yard.,Chun-Li beats up the guards while escaping from Bison's henchmen. Angered Thai locals then attack Bison's forces.
maya,chun-li,bison,Maya aids Chun-Li and her SWAT team in taking down Bison's forces at the shipping yard.,"During the battle against Bison, Chun-Li charges up a Kikoken, shoots it at him, and knocks him off before she breaks his neck with her legs."
bison,balrog,shadaloo,Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.,Balrog blows up Gen's house after he is attacked by Shadaloo troops.
gen,balrog,shadaloo,"Gen enters a ship and faces off Balrog, ultimately killing him.",Balrog blows up Gen's house after he is attacked by Shadaloo troops.
chun-li,bison,shadaloo,"During the battle against Bison, Chun-Li charges up a Kikoken, shoots it at him, and knocks him off before she breaks his neck with her legs.","Bison is operating Shadaloo publicly, forcing property owners to sign their land over to him by holding their families hostage."
chun-li,bison,xiang,"During the battle against Bison, Chun-Li charges up a Kikoken, shoots it at him, and knocks him off before she breaks his neck with her legs.",Bison immediately murders Xiang after reuniting with her during Chun-Li's capture and kidnapping.
chun-li,bison,rose,"During the battle against Bison, Chun-Li charges up a Kikoken, shoots it at him, and knocks him off before she breaks his neck with her legs.","Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Rose is taken away by Bison from the shipping yard, revealing herself to be his daughter."
chun-li,bison,balrog,"During the battle against Bison, Chun-Li charges up a Kikoken, shoots it at him, and knocks him off before she breaks his neck with her legs.",Bison immediately murders Xiang and ties up Chun-Li after kidnapping her. Balrog faces off Gen in a ship and ultimately kills him.
