node_1,node_2,node_3,edge_1,edge_2
christian,ana,bank manager,"Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",The suspicious bank manager calls Christian after Ana takes a checkbook and revolver from Christian's desk and goes to the bank to withdraw the money for Hyde's ransom.
christian,ana,hyde,"Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",Ana pulls out the revolver and shoots Hyde in the leg.
christian,ana,christian,"Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",Christian reflects on his whole journey with Ana and how they fell in love.
christian,ana,red room,"Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.",Ana invites Christian to join her in the red room.
christian,ana,christian,"Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz.","Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child."
liz,hyde,liz,Hyde blackmailed Liz with a sex tape into being his accomplice.,"psychotic and vengeful Hyde attacks Liz, kicking her abdomen."
christian,ana,architect gia matteo,Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Interaction between Ana and architect Gia Matteo
christian,ana,bank manager,Christian and Ana reconcile after she wakes up from a three-day hospital stay.,The suspicious bank manager calls Christian after Ana takes a checkbook and revolver from Christian's desk and goes to the bank to withdraw the money for Hyde's ransom.
christian,ana,hyde,Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Ana pulls out the revolver and shoots Hyde in the leg.
christian,ana,christian,Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Christian reflects on his whole journey with Ana and how they fell in love.
christian,ana,red room,Christian and Ana reconcile after she wakes up from a three-day hospital stay.,Ana invites Christian to join her in the red room.
christian,ana,christian,Christian and Ana reconcile after she wakes up from a three-day hospital stay.,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child."
christian,hyde,liz,"Christian and Hyde had shared the same foster family, though Christian seems to have no memory of this.","psychotic and vengeful Hyde attacks Liz, kicking her abdomen."
ana,christian,ana,Christian reflects on his whole journey with Ana and how they fell in love.,Spouse relationship between Christian and Ana
ana,christian,ana,Christian reflects on his whole journey with Ana and how they fell in love.,"Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz."
ana,christian,grace,Christian reflects on his whole journey with Ana and how they fell in love.,"Christian's adoptive mother, Grace, assures him that Ana will not leave him."
ana,christian,ana,Christian reflects on his whole journey with Ana and how they fell in love.,Christian and Ana reconcile after she wakes up from a three-day hospital stay.
ana,christian,hyde,Christian reflects on his whole journey with Ana and how they fell in love.,"Christian and Hyde had shared the same foster family, though Christian seems to have no memory of this."
ana,christian,ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.",Spouse relationship between Christian and Ana
ana,christian,ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.","Christian and his security team, who tracked Ana's phone, arrive with the police who apprehend Hyde and Liz."
ana,christian,grace,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.","Christian's adoptive mother, Grace, assures him that Ana will not leave him."
ana,christian,ana,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.",Christian and Ana reconcile after she wakes up from a three-day hospital stay.
ana,christian,hyde,"Years later, Ana and Christian are at their house by the lake with their son Teddy and Ana is already pregnant with their second child.","Christian and Hyde had shared the same foster family, though Christian seems to have no memory of this."
