node_1,node_2,node_3,edge_1,edge_2
las vegas,theo,larry,"Theo travels to Las Vegas with Boris's help, seeking closure after his mother's death",father Larry arrives with his girlfriend Xandra to relocate Theo to Las Vegas.
las vegas,theo,the goldfinch,"Theo travels to Las Vegas with Boris's help, seeking closure after his mother's death",Theo brings The Goldfinch and keeps it hidden.
las vegas,theo,pippa,"Theo travels to Las Vegas with Boris's help, seeking closure after his mother's death","Theo catches Kitsey cheating on him with Tom Cable, but they remain engaged, as Theo is close to Mrs. Barbour and Kitsey is permissive toward his drug habit. Pippa visits Theo and they confess their feelings for each other, but she tearfully rejects him, citing the instability caused by their shared childhood trauma."
las vegas,theo,boris,"Theo travels to Las Vegas with Boris's help, seeking closure after his mother's death","But harbors a secret love for Pippa, who now lives in London with her boyfriend Everett. Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him."
las vegas,theo,reeve,"Theo travels to Las Vegas with Boris's help, seeking closure after his mother's death","At Theo's and Kitsey's engagement party, Reeve arrives for a confrontation about the theft and loss of The Goldfinch."
las vegas,theo,pippa,"Theo travels to Las Vegas with Boris's help, seeking closure after his mother's death",Theo meets Pippa at a support group for survivors of tragedy
las vegas,theo,pippa,"Theo travels to Las Vegas with Boris's help, seeking closure after his mother's death","Theo becomes close friends with Pippa, who helps him navigate his past traumas"
xandra,boris,drugs and alcohol,Xandra and Boris have a tumultuous relationship,Boris introduces him to drugs and alcohol.
xandra,boris,theo,Xandra and Boris have a tumultuous relationship,"Seeking drugs at a bar, Boris reveals he had stolen The Goldfinch from Theo years prior and had used it as collateral to finance his criminal career, before it was then in turn stolen from him."
xandra,boris,criminals,Xandra and Boris have a tumultuous relationship,Ambushes Theo and Boris with another pair of criminals. Boris kills one of them but is shot.
xandra,boris,goldfinch,Xandra and Boris have a tumultuous relationship,"Boris suggests selling the Goldfinch, but Theo refuses"
xandra,boris,xandra,Xandra and Boris have a tumultuous relationship,Boris disapproves of Xandra's influence on Theo
piece of fan art,enthusiasm,confusion,"The term 'piece of fan art' refers to a creative work produced by fans that shows their enthusiasm for a particular subject, which in this case is the book The Secret History by Donna Tartt. This enthusiasm can sometimes be indistinguishable from confusion, as suggested by the given context.","The term 'confusion' is often associated with the term 'enthusiasm', especially in situations where the enthusiasm seems misplaced or unclear, as implied by Peter Travers' description of the film adaptation of The Secret History as a 'botch job for the ages' that appears to be adapting the Cliff’s Notes version of the book instead of the book itself, producing an unplayable series of scene snippets."
