node_1,node_2,node_3,edge_1,edge_2
alexa,kelly,alexa,Alexa tells Kelly she stopped Justin and admits to being jealous of the attention Kelly receives from guys.,"Kelly witnesses Alexa kissing someone, which is Carlos."
alexa,kelly,justin,Alexa tells Kelly she stopped Justin and admits to being jealous of the attention Kelly receives from guys.,Kelly realizes something is amiss as Justin storms off.
alexa,kelly,alexa,Alexa tells Kelly she stopped Justin and admits to being jealous of the attention Kelly receives from guys.,"Kelly reveals what Alexa told her, and they argue."
justin,kelly,justin,Alexa arranges for Justin and Kelly to reunite.,"The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night."
justin,kelly,alexa,Alexa arranges for Justin and Kelly to reunite.,"Kelly witnesses Alexa kissing someone, which is Carlos."
justin,kelly,justin,Alexa arranges for Justin and Kelly to reunite.,Kelly realizes something is amiss as Justin storms off.
justin,kelly,alexa,Alexa arranges for Justin and Kelly to reunite.,"Kelly reveals what Alexa told her, and they argue."
justin,kelly,justin,"The following day, Justin and Kelly dance together at a pool party.","The characters, Kelly and Justin, connect during their time on the boat and make plans to meet at the beach the following night."
justin,kelly,alexa,"The following day, Justin and Kelly dance together at a pool party.","Kelly witnesses Alexa kissing someone, which is Carlos."
justin,kelly,justin,"The following day, Justin and Kelly dance together at a pool party.",Kelly realizes something is amiss as Justin storms off.
justin,kelly,alexa,"The following day, Justin and Kelly dance together at a pool party.","Kelly reveals what Alexa told her, and they argue."
