node_1,node_2,node_3,edge_1,edge_2
welch,myers,baldwin and preston,"During breaks in filming, Welch, who was a first-time director, would often let Myers decide whether the retakes of scenes were good enough or not.","Several people said Myers had considerable input into the film's direction by telling some of the cast, namely co-stars Baldwin and Preston, how to perform their scenes."
welch,myers,dr. seuss,"During breaks in filming, Welch, who was a first-time director, would often let Myers decide whether the retakes of scenes were good enough or not.","Myers stated in an interview that he was a long-time fan of the original Dr. Seuss book, and that it was the first book he ever read."
welch,myers,house,"During breaks in filming, Welch, who was a first-time director, would often let Myers decide whether the retakes of scenes were good enough or not.","During his scenes with Spencer Breslin and Dakota Fanning, a piece of the house fell behind Mike Myers, which he was unaware of. His reaction to this incident was real and left unscripted in the final film."
welch,myers,assistant,"During breaks in filming, Welch, who was a first-time director, would often let Myers decide whether the retakes of scenes were good enough or not.","Mike Myers had an assistant who held chocolates in a Tupperware, and whenever he needed a piece of chocolate, his assistant would come over and give it to him."
hill,myers,studio,"According to Amy Hill, Mike Myers refused to talk to anyone on the production (other than his assistants and director Welch) and isolated himself from the cast and crew during breaks in filming.","Studio hired Alec Berg, David Mandel and Jeff Schaffer to rewrite the film script because Myers had scheduling conflicts with his role in The Santa Clause 2."
hill,myers,allen,"According to Amy Hill, Mike Myers refused to talk to anyone on the production (other than his assistants and director Welch) and isolated himself from the cast and crew during breaks in filming.","Initially, Allen was considered for the role of the Cat by Myers, but scheduling conflicts with The Santa Clause 2 forced Myers to drop out and Allen also dropped out."
hill,myers,casting director,"According to Amy Hill, Mike Myers refused to talk to anyone on the production (other than his assistants and director Welch) and isolated himself from the cast and crew during breaks in filming.",The casting director chose Myers for the role of the Cat after scheduling conflicts with The Santa Clause 2 forced Allen to drop out.
hill,myers,baldwin and preston,"According to Amy Hill, Mike Myers refused to talk to anyone on the production (other than his assistants and director Welch) and isolated himself from the cast and crew during breaks in filming.","Several people said Myers had considerable input into the film's direction by telling some of the cast, namely co-stars Baldwin and Preston, how to perform their scenes."
hill,myers,dr. seuss,"According to Amy Hill, Mike Myers refused to talk to anyone on the production (other than his assistants and director Welch) and isolated himself from the cast and crew during breaks in filming.","Myers stated in an interview that he was a long-time fan of the original Dr. Seuss book, and that it was the first book he ever read."
hill,myers,house,"According to Amy Hill, Mike Myers refused to talk to anyone on the production (other than his assistants and director Welch) and isolated himself from the cast and crew during breaks in filming.","During his scenes with Spencer Breslin and Dakota Fanning, a piece of the house fell behind Mike Myers, which he was unaware of. His reaction to this incident was real and left unscripted in the final film."
hill,myers,assistant,"According to Amy Hill, Mike Myers refused to talk to anyone on the production (other than his assistants and director Welch) and isolated himself from the cast and crew during breaks in filming.","Mike Myers had an assistant who held chocolates in a Tupperware, and whenever he needed a piece of chocolate, his assistant would come over and give it to him."
hill,welch,myers,"However, Hill praised Welch as being 'really lovely'.","During breaks in filming, Welch, who was a first-time director, would often let Myers decide whether the retakes of scenes were good enough or not."
