Question & Options,Correct Answer
"In the 2001 movie 'Ajnabee', how does Vicky influence the relationships in the story?
Options:
A. He pairs Raj and Sonia while getting paired with Priya.
B. He creates a conflict between Raj and Sonia.
C. He helps Raj win Sonia's heart.
D. He remains single throughout the movie.",He pairs Raj and Sonia while getting paired with Priya.
"In the 2001 movie 'Ajnabee', how does Sonia's behavior change towards Raj?
Options:
A. She becomes more reserved in her actions.
B. She becomes more forward in her advances.
C. She ignores Raj completely.
D. She seeks revenge on Raj.",She becomes more forward in her advances.
"In the 2001 movie 'Ajnabee', what significant event does Raj witness involving Vikram?
Options:
A. Raj sees Vikram winning a lottery
B. Raj sees Vikram kissing another woman
C. Raj sees Vikram helping a stranger
D. Raj sees Vikram arguing with a friend",Raj sees Vikram kissing another woman
"In the 2001 movie 'Ajnabee', what does Vikram eagerly suggest to Raj and Sonia?
Options:
A. They should go on a vacation together
B. They should try partner-swapping
C. They should invest in a business
D. They should play a game together",They should try partner-swapping
"In the 2001 movie 'Ajnabee', what does Vicky eagerly suggest to his partner regarding their relationship?
Options:
A. They should go on a vacation
B. They should try partner-swapping
C. They should have a dinner date
D. They should adopt a pet",They should try partner-swapping
"In the 2001 movie 'Ajnabee', what topic does Vicky casually discuss with Raj?
Options:
A. Their favorite movies
B. Partner-swapping
C. Travel plans
D. Investment opportunities",Partner-swapping
"In the 2001 movie 'Ajnabee', how does Priya contribute to the resolution of the conflict between Raj and Vicky?
Options:
A. She initiates the partner-swapping scheme.
B. She reconciles Raj and Vicky on the eve of Vicky's birthday.
C. She encourages them to separate.
D. She reveals a secret that complicates their relationship.",She reconciles Raj and Vicky on the eve of Vicky's birthday.
"In the 2001 movie 'Ajnabee', what suggestion does Vicky make to Raj regarding his interactions with Priya and Sonia?
Options:
A. Vicky encourages Raj to spend the night with Priya only.
B. Vicky suggests that Raj should enjoy time with both Sonia and Priya.
C. Vicky advises Raj to avoid any romantic relationships.
D. Vicky insists that Raj should confront Priya about his feelings.",Vicky suggests that Raj should enjoy time with both Sonia and Priya.
"In the 2001 movie 'Ajnabee', how does Priya contribute to the relationship between Raj and Vicky on the eve of Vicky's birthday?
Options:
A. She reveals a secret that causes a rift between them.
B. She organizes a surprise party to celebrate their friendship.
C. She reconciles Raj and Vicky despite being unaware of the situation.
D. She encourages Raj to leave Vicky for good.",She reconciles Raj and Vicky despite being unaware of the situation.
"In the movie 'Ajnabee' (2001), how does Priya contribute to the relationship between Vicky and Raj on the eve of Vicky's birthday?
Options:
A. She reveals a secret that drives them apart.
B. She organizes a surprise party for Vicky.
C. She manages to reconcile Raj and Vicky despite being unaware of the situation.
D. She convinces Raj to leave Vicky for good.",She manages to reconcile Raj and Vicky despite being unaware of the situation.
"In the 2001 movie 'Ajnabee', what do Vicky and Priya do to celebrate their time together?
Options:
A. They go out for dinner.
B. They get drunk together.
C. They watch a movie.
D. They play a game.",They get drunk together.
"In the 2001 movie 'Ajnabee', how does the character manage to send a drunk Raj into his house?
Options:
A. By calling the police to take him home
B. By tricking him into thinking he is at home
C. By using a friend to escort him
D. By going to Raj's house to meet Priya",By going to Raj's house to meet Priya
"In the 2001 movie 'Ajnabee', what shocking realization does Raj come to the next day after waking up in Vicky's house?
Options:
A. He is married to Vicky.
B. He has been tricked and finds a partially clothed woman in bed with him.
C. He is in a different country.
D. He has lost his memory.",He has been tricked and finds a partially clothed woman in bed with him.
"In the movie 'Ajnabee' (2001), what does Priya confirm to Raj regarding Vicky's visit?
Options:
A. Vicky did not come over last night.
B. Vicky came over as Raj had sent him.
C. Vicky was not invited by Raj.
D. Priya was unaware of Vicky's visit.",Vicky came over as Raj had sent him.
"In the 2001 movie 'Ajnabee', what does Priya do for Vicky on his birthday that fulfills his request?
Options:
A. She throws a surprise party for him.
B. She gives him a special gift.
C. She agrees to fulfill a personal request.
D. She cooks his favorite meal.",She agrees to fulfill a personal request.
"In the 2001 movie 'Ajnabee', what does Priya express about special occasions in relation to her relationship with Vicky?
Options:
A. She prefers to celebrate every occasion regularly.
B. She believes special occasions should be rare.
C. She states it should not be a regular occurrence but won't mind if it's on special occasions.
D. She insists on having no special occasions at all.",She states it should not be a regular occurrence but won't mind if it's on special occasions.
"In the 2001 movie 'Ajnabee', what crucial evidence does Raj find that raises his suspicion about Sonia Bajaj's murder?
Options:
A. A boarding pass indicating Sonia's arrival in Zürich from Geneva on 29 December
B. A photograph of Sonia with Vikram in Mauritius
C. A letter from Sonia to Raj explaining her whereabouts
D. A witness statement confirming Sonia's presence at the crime scene",A boarding pass indicating Sonia's arrival in Zürich from Geneva on 29 December
"In the 2001 movie 'Ajnabee', what does Raj suspect about Sonia Bajaj in relation to Vikram?
Options:
A. Raj thinks Sonia Bajaj is Vikram's sister.
B. Raj suspects Sonia Bajaj as the woman he saw with Vikram in Mauritius.
C. Raj believes Sonia Bajaj is Vikram's business partner.
D. Raj is unaware of Sonia Bajaj's connection to Vikram.",Raj suspects Sonia Bajaj as the woman he saw with Vikram in Mauritius.
"In the 2001 movie 'Ajnabee', what do the Malhotras recall about Vicky on the night of the murder?
Options:
A. He was alone in the house.
B. He entered the house with someone.
C. He was already inside when the murder happened.
D. He left the house before the murder occurred.",He entered the house with someone.
"In the 2001 movie 'Ajnabee', how does Priya contribute to Raj's situation?
Options:
A. She doubts his innocence and reports him to the police.
B. She helps him escape from the authorities.
C. She believes in his innocence and aids him in uncovering the truth.
D. She remains indifferent to his troubles.",She believes in his innocence and aids him in uncovering the truth.
"In the 2001 movie 'Ajnabee', what does Vicky claim about the idea of wife swapping?
Options:
A. It was his own idea.
B. It came from Raj.
C. It was suggested by Sonia.
D. It was a misunderstanding.",It came from Raj.
"In the 2001 movie 'Ajnabee', what significant piece of information does Raj discover about Sonia Bajaj's travel?
Options:
A. She was traveling to Paris from Zurich.
B. She arrived in Zürich from Geneva on 29 December.
C. She lost her boarding pass in Zurich.
D. She was born in Geneva.",She arrived in Zürich from Geneva on 29 December.
"In the 2001 movie 'Ajnabee', what is the significance of the meeting between Raj and the insurance officer regarding Sonia Bajaj's murder?
Options:
A. Raj is trying to prove Vikram's innocence.
B. The insurance officer is investigating a different case.
C. Raj is accused of Sonia Bajaj's murder.
D. The insurance officer wants to collect an insurance claim.",Raj is trying to prove Vikram's innocence.
"In the movie 'Ajnabee' (2001), what is the significance of Vikram's connection to Geneva in the investigation of Sonia Bajaj's murder?
Options:
A. Vikram was a witness to the murder in Geneva.
B. Raj meets an insurance officer searching for evidence of Vikram's presence in Geneva on the night of the murder.
C. Geneva is where Vikram was born.
D. Raj and Vikram are childhood friends from Geneva.",Raj meets an insurance officer searching for evidence of Vikram's presence in Geneva on the night of the murder.
"In the 2001 movie 'Ajnabee', what does Raj suspect about Sonia Bajaj's relationship with Vikram?
Options:
A. Raj believes Sonia Bajaj is Vikram's sister.
B. Raj suspects that Sonia Bajaj was with Vikram in Mauritius.
C. Raj thinks Sonia Bajaj is a friend of Vikram.
D. Raj believes Sonia Bajaj is an enemy of Vikram.",Raj suspects that Sonia Bajaj was with Vikram in Mauritius.
"In the 2001 movie 'Ajnabee', what is the relationship between Priya and Raj during their journey to Geneva?
Options:
A. They are siblings searching for family secrets.
B. They are friends investigating a mysterious death.
C. They are rivals competing for a job.
D. They are strangers who meet by chance.",They are friends investigating a mysterious death.
"In the 2001 movie 'Ajnabee', what is Vikram's motive for convincing his wealthy wife Sonia Bajaj to take out a $100 million insurance policy?
Options:
A. To secure their financial future
B. To fund a lavish lifestyle
C. To kill her and claim the insurance money
D. To invest in a business venture",To kill her and claim the insurance money
"In the 2001 movie 'Ajnabee', who does Vikram travel with while encountering the revelation about Sonia Bajaj?
Options:
A. Sonia Bajaj
B. Neeta
C. Raj
D. Vikram's mother",Neeta
"In the 2001 movie 'Ajnabee', what is the primary objective of the insurance officer regarding Vikram?
Options:
A. To help Vikram with his financial issues
B. To investigate Vikram's involvement in his wife's death for a life insurance claim
C. To arrest Vikram for fraud
D. To become friends with Vikram",To investigate Vikram's involvement in his wife's death for a life insurance claim
"In the 2001 movie 'Ajnabee', what is the relationship between Neeta and the insurance officer?
Options:
A. Neeta is the insurance officer's partner.
B. Neeta is a victim in a confrontation involving the insurance officer.
C. Neeta is the insurance officer's sister.
D. Neeta is an undercover agent working with the insurance officer.",Neeta is a victim in a confrontation involving the insurance officer.
"In the 2001 movie 'Ajnabee', what leads to the confrontation between Vikram and Raj during the climax?
Options:
A. Vikram's jealousy over Raj's relationship with Neeta
B. Raj's betrayal of Vikram's trust
C. Vikram's aggression after losing his girlfriend Neeta
D. Raj's desire for revenge against Vikram",Vikram's aggression after losing his girlfriend Neeta
"What is the significance of the film 'Ajnabee' released in 2001?
Options:
A. It is a critically acclaimed documentary.
B. It is a commercially successful Indian film.
C. It is a foreign language film.
D. It is a historical drama.",It is a commercially successful Indian film.
"What is Taran Adarsh known for in relation to the movie 'Ajnabee' released in 2001?
Options:
A. He directed the movie.
B. He starred in the movie.
C. He reviewed the movie.
D. He produced the movie.",He reviewed the movie.
"What significant report did Box Office India release regarding the movie 'Ajnabee' in 2011?
Options:
A. The film's critical reception
B. The box office performance of the film
C. The film's cast and crew details
D. The film's release date",The box office performance of the film
"Who composed the soundtrack for the 2001 movie 'Ajnabee'?
Options:
A. A. A.R. Rahman
B. B. Anu Malik
C. C. Pritam
D. D. Vishal-Shekhar",B. Anu Malik
"In the 2001 movie 'Ajnabee', who is credited as the lyricist for the soundtrack?
Options:
A. Javed Akhtar
B. Sameer
C. Gulzar
D. Irshad Kamil",Sameer
"Which Indian music label released the soundtrack album for the movie 'Ajnabee', released in 2001?
Options:
A. T-Series
B. Zee Music Company
C. Tips Music
D. Saregama",Tips Music
"In the 2001 film 'Ajnabee', which Bollywood actor was initially offered the role of Vikram Bajaj but declined?
Options:
A. Aamir Khan
B. Shah Rukh Khan
C. Salman Khan
D. Akshay Kumar",Shah Rukh Khan
"In the 2001 movie 'Ajnabee', which song was claimed by Malik to be the unauthorized copy of 'Character Dheela' from the Indian film 'Ready' in 2011?
Options:
A. Mohabbat Naam Hai
B. Dil Laga Liya
C. Koi Kahe Kehta Rahe
D. Tera Hone Laga Hoon",Mohabbat Naam Hai
"In the movie 'Ajnabee' (2001), which Indian music composer was accused of plagiarism for the song 'Character Dheela' from the film 'Ready' released in 2011?
Options:
A. A. A.R. Rahman
B. B. Vishal-Shekhar
C. C. Pritam
D. D. Shankar-Ehsaan-Loy",C. Pritam
"What is a notable critique of the film 'Ajnabee' released in 2001?
Options:
A. It has a strong emotional depth.
B. It features outstanding performances.
C. The film has a shoddy feel to it.
D. It is a groundbreaking thriller.",The film has a shoddy feel to it.
"In the 2001 movie 'Ajnabee', how does the script relate to the theme of loss of control during the climax?
Options:
A. The script reveals the protagonist's success in managing chaos.
B. The script highlights the loss of control when vague scenes are pieced together.
C. The script focuses on the protagonist's emotional stability.
D. The script emphasizes the clarity of the plot throughout the film.",The script highlights the loss of control when vague scenes are pieced together.
"In the 2001 movie 'Ajnabee', how is the humor described in relation to its execution?
Options:
A. The humor is subtle and sophisticated.
B. The humor is insipid and goes overboard.
C. The humor is dark and understated.
D. The humor is clever and thought-provoking.",The humor is insipid and goes overboard.
"In the 2001 movie 'Ajnabee', how is the film's attempt at creating a new niche thriller described?
Options:
A. A bold attempt that succeeded
B. A bold attempt that was vain
C. A timid attempt that failed
D. A revolutionary attempt that changed the genre",A bold attempt that was vain
"In the 2001 movie 'Ajnabee', what aspect of the plot keeps viewers engaged due to its unexpected twists?
Options:
A. The romantic relationships between characters
B. A plot so dramatic that you continue to watch just to see what bizarre thing will happen next
C. The comedic elements that lighten the story
D. The historical context of the events portrayed",A plot so dramatic that you continue to watch just to see what bizarre thing will happen next
