node_1,node_2,edge,chunk_id,node_3,node_4,count
spider-man,mcu spider-man films,Spider-Man appears in both the MCU Spider-Man films and the previous Spider-Man films directed by Sam Raimi and Marc Webb.,2957450cff2f4155b9245ac7d72fb911,,,4
spider-man,mcu,No Way Home serves as a crossover between the MCU and the previous Spider-Man films directed by Sam Raimi and Marc Webb.,2957450cff2f4155b9245ac7d72fb911,,,4
spider-man,previous spider-man actors,"Several actors reprise their roles from those films, including previous Spider-Man actors Maguire and Garfield.",2957450cff2f4155b9245ac7d72fb911,,,4
sony pictures,marvel studios,"Negotiations between Sony and Marvel Studios to alter their deal ended with Marvel Studios leaving the project in August 2019,",2957450cff2f4155b9245ac7d72fb911,,,4
fan reaction,new deal between the companies,a negative fan reaction led to a new deal between the companies a month later.,2957450cff2f4155b9245ac7d72fb911,,,4
peter parker,quentin beck,frames Peter Parker for his murder and reveals that Peter is Spider-Man,8147e4b0c9bc4434b87fea863eb90796,,,4
peter parker,department of damage control,"interrogates Peter; his girlfriend, Michelle ""MJ"" Jones-Watson; his best friend, Ned Leeds; and his aunt, May Parker",8147e4b0c9bc4434b87fea863eb90796,,,4
peter parker,lawyer matt murdock,gets Peter's charges dropped,8147e4b0c9bc4434b87fea863eb90796,,,4
peter parker,mit applications,are rejected,8147e4b0c9bc4434b87fea863eb90796,,,4
dr. stephen strange,peter parker,asks for help at the New York Sanctum,8147e4b0c9bc4434b87fea863eb90796,,,4
dr. stephen strange,spider-man,starts casting a spell that would make everyone forget Peter is Spider-Man,8147e4b0c9bc4434b87fea863eb90796,,,4
spider-man,mit administrator,Peter tries to convince to reconsider MJ's and Ned's applications,8147e4b0c9bc4434b87fea863eb90796,,,4
otto octavius,peter parker,attacks and rips nanotechnology from Peter's Iron Spider suit,8147e4b0c9bc4434b87fea863eb90796,,,4
norman osborn,peter parker,arrives and attacks,8147e4b0c9bc4434b87fea863eb90796,,,4
dr. stephen strange,otto octavius,locks them in a cell next to Curt Connors,8147e4b0c9bc4434b87fea863eb90796,Curt Connors,,4
dr. stephen strange,corrupted spell,explains that the corrupted spell summoned people from other universes within the multiverse who know Spider-Man's identity,8147e4b0c9bc4434b87fea863eb90796,,,4
max dillon,peter parker,locate and retrieve at a military research facility,8147e4b0c9bc4434b87fea863eb90796,Flint Marko,,4
osborn,green goblin personality,Osborn reclaims control of himself from his split Green Goblin personality and destroys the Goblin mask.,61da7a44348246d89ce1e1c08f7391de,,,4
osborn,may,Gets help from May until Peter retrieves him.,61da7a44348246d89ce1e1c08f7391de,,,4
peter,strange,"Discusses their battles with Spider-Man, Osborn, Octavius, and Dillon realize they were pulled from their universes just before their deaths.",61da7a44348246d89ce1e1c08f7391de,,,4
peter,strange,"Strange prepares to reverse the contained spell and send the villains back to their respective universes, but Peter argues that they should first help each villain to possibly change their fates upon their return.",61da7a44348246d89ce1e1c08f7391de,,,4
peter,"villains (osborn, octavius, and dillon)",Realizes that the Goblin persona has retaken control of Osborn and convinces the other villains to betray Peter.,61da7a44348246d89ce1e1c08f7391de,,,4
may,peter,"Before she dies, May tells Peter that ""with great power, there must also come great responsibility"". ",61da7a44348246d89ce1e1c08f7391de,,,4
octavius,cured,Peter uses Stark Industries technology to cure Octavius.,61da7a44348246d89ce1e1c08f7391de,,,4
peter-one,spider-man suit,"After realizing that the only way to protect the multiverse is to erase himself from everyone's memory, Peter-One creates a new Spider-Man suit and resumes his vigilantism in New York City. This shows that Peter-One still values his superhero identity as Spider-Man and is committed to protecting the city.",751c2f5b2ccd4b1a8666dbda76c79bdb,,,4
peter-one,may's grave,"While mourning at May's grave, Peter-One has a conversation with Hogan and is inspired to carry on. This shows that Peter-One still deeply cares for his deceased aunt and finds solace in visiting her resting place.",751c2f5b2ccd4b1a8666dbda76c79bdb,,,4
peter-one,mj,"Peter-One visits MJ to reintroduce himself, but decides against it. This shows that Peter-One still has a close relationship with Mary Jane and values their connection, but also faces the challenge of balancing his dual identities as Spider-Man and Peter Parker.",751c2f5b2ccd4b1a8666dbda76c79bdb,,,4
eddie brock,venom symbiote,Eddie Brock leaves behind a piece of the Venom symbiote as he unknowingly returns to his respective universe. This shows that the symbiote still has an association with Eddie Brock and could potentially cause problems in the future.,751c2f5b2ccd4b1a8666dbda76c79bdb,,,4
dr. curt connors / lizard,spider-man's nemesis,"In the sequel, Rhys Ifans reprises his role as Dr. Curt Connors from 'The Amazing Spider-Man'. Connors' attempt to regrow his missing arm leads him to transform into a large reptilian monster called Lizard, causing chaos in the city and becoming Spider-Man's nemesis.",7dd9effdbf394ea6b8495689d3a9df69,,,4
flint marko / sandman,spider-man's villain,"Thomas Haden Church reprises his role as Flint Marko from 'Spider-Man 3'. After receiving an ability to transform into sand, Marko becomes a small-time thief and causes trouble for Spider-Man. In this movie, he appears in archival footage.",7dd9effdbf394ea6b8495689d3a9df69,,,4
matt murdock,marvel character,"Charlie Cox reprises his role as Matt Murdock from the Netflix series. Though there is no clear indication of how he will appear in this movie, his presence in the Spider-Man universe has been confirmed.",7dd9effdbf394ea6b8495689d3a9df69,,,4
eddie brock / venom,spider-man's nemesis,"Tom Hardy appears as Eddie Brock, the man who eventually becomes Venom in Sony's Spider-Man Universe. In this movie, he makes an uncredited cameo appearance in the mid-credits scene.",7dd9effdbf394ea6b8495689d3a9df69,,,4
spider-man,mcu,Development on third and fourth MCU Spider-Man films had begun by August 2019. The existing deal between Marvel Studios and Sony allowed Marvel and Feige to produce the Spider-Man films for Sony and receive 5% of their revenue.,373c71d7ead5428fa01aa1295b2bfe66,,,4
feige,spider-man,Marvel Studios president Kevin Feige was contracted to return for one more Spider-Man film in August 2019.,373c71d7ead5428fa01aa1295b2bfe66,,,4
feige,mcu,Feige produces the Marvel Cinematic Universe (MCU) franchise already.,373c71d7ead5428fa01aa1295b2bfe66,,,4
sony,spider-man,"Development on third and fourth MCU Spider-Man films had begun by August 2019, with Sony hoping Holland and director Jon Watts would return for both.",373c71d7ead5428fa01aa1295b2bfe66,,,4
sony,feige,Disney expressed concern with Feige's workload producing the MCU franchise already and asked for a 25–50% stake in any future films Feige produced for Sony.,373c71d7ead5428fa01aa1295b2bfe66,,,4
sony,mcu,The existing deal between Marvel Studios and Sony allowed Marvel and Feige to produce the Spider-Man films for Sony and receive 5% of their revenue.,373c71d7ead5428fa01aa1295b2bfe66,,,4
sony,feige,"By August 2019, Marvel Studios and its parent company The Walt Disney Studios had spent several months discussing expanding their deal with Sony.",373c71d7ead5428fa01aa1295b2bfe66,,,4
watts,spider-man,Director Jon Watts had completed his two-film deal and would need to sign on for any more films in August 2019.,373c71d7ead5428fa01aa1295b2bfe66,,,4
watts,mcu,"The third film in the Spider-Man franchise was still in development by the time of Sony's announcement, with McKenna and Sommers writing the screenplay.",373c71d7ead5428fa01aa1295b2bfe66,,,4
disney,feige,"In August 2019, Disney expressed concern with Feige's workload producing the MCU franchise already and asked for a 25–50% stake in any future films Feige produced for Sony.",373c71d7ead5428fa01aa1295b2bfe66,,,4
sony,mcu,The existing deal between Marvel Studios and Sony allowed Marvel and Feige to produce the Spider-Man films for Sony and receive 5% of their revenue.,373c71d7ead5428fa01aa1295b2bfe66,,,4
sony,feige,"Unable to come to an agreement, Sony announced that it would be moving forward on the next Spider-Man film without Feige or Marvel's involvement.",373c71d7ead5428fa01aa1295b2bfe66,,,4
far from home,marvel studios,"In the given context, Jon Watts was offered to direct large films for other studios instead of returning to the Spider-Man: Far From Home franchise. One of these offers was potentially working on a different property for Marvel Studios and Feige, implying a relationship between Far From Home and Marvel Studios.",57e65da0a995496bb81494d43a43b826,,,4
spider-man,marvel studios,"The agreement allowed Holland's Spider-Man to appear in a future Marvel Studios film, indicating a collaboration and potential cross-over between the two franchises.",221d262660f94b88bbac56505c4a86df,,,4
sony's shared universe,marvel studios,"The agreement also allowed Holland's Spider-Man to appear in Sony's shared universe and for the two franchises to acknowledge details between each other, described as a 'call and answer' between the two.",221d262660f94b88bbac56505c4a86df,,,4
collaboration,sony,Sony described their previous films with Marvel Studios as a 'great collaboration',221d262660f94b88bbac56505c4a86df,,,4
fans,sony,Sony said 'our mutual desire to continue was equal to that of the many fans.',221d262660f94b88bbac56505c4a86df,,,4
new deal,holland,Iger attributed the new deal in early October to the efforts of Holland as well as the fan response to the end of the original deal.,7e085927a4414b26b37bf35f901201c4,,,4
new deal,sony,Iger felt that both Sony and Disney had initially forgotten that 'there are other people who actually matter' while they were negotiating.,7e085927a4414b26b37bf35f901201c4,,,4
new deal,disney,Iger attributed it to the efforts of Holland as well as the fan response to the end of the original deal.,7e085927a4414b26b37bf35f901201c4,,,4
mj,michelle 'mj' jones-watson,"By the middle of the month, Zendaya was confirmed to be reprising her role as Michelle 'MJ' Jones-Watson from the previous films in the sequel.",7e085927a4414b26b37bf35f901201c4,,,4
final deal,reports and fan discourse,"Rothman said the deal was a 'win-win-win. A win for Sony, a win for Disney, a win for the fans.'",7e085927a4414b26b37bf35f901201c4,,,4
initial reports,discussions,"Rothman felt the initial reports on the negotiations did not necessarily line up with the actual discussions that were taking place,",7e085927a4414b26b37bf35f901201c4,,,4
fan service,peter parker's story,from just being 'a bunch of fan service' by using the returning characters to help tell Peter Parker's story instead of just creating 'curtain calls for everybody',4338b81a20a240eabe03ddb77d675cf9,,,4
norman osborn / green goblin (sam raimi's spider-man trilogy),spider-man (2017),"was not the main villain of the film in the first version of the script, despite still appearing as an antagonist; after the film lost 'other characters', McKenna and Sommers concluded that the Green Goblin 'had to be' the main villain and rewrote the script to give him a second chance to replicate his actions in Spider-Man (2002), but in a darker way related to Holland's version of Spider-Man.",4338b81a20a240eabe03ddb77d675cf9,,,4
america chavez,sorcerer's apprentice-type role,had been considered to appear in the film at one point,4338b81a20a240eabe03ddb77d675cf9,,,4
spider-man,multiverse of madness,"Initially, the film was expected to be set after the events of Multiverse of Madness, but due to release date changes, aspects of the plot had to be rewritten and Spider-Man's knowledge of the multiverse became the 'fear of the unknown'.",03b8c9d753ad4d8c95c4d088569e6024,,,4
spider-man,covid-19 pandemic,"The release date for the film was rescheduled to November 5, 2021, due to the pandemic.",03b8c9d753ad4d8c95c4d088569e6024,,,4
spider-man,charlie cox,"Cox, who portrayed Matt Murdock / Daredevil in Marvel Television's Netflix series, was contacted about reprising his role in upcoming Marvel Studios projects starting with appearances in No Way Home and the Disney+ series She-Hulk: Attorney at Law. The filmmakers considered giving Murdock a larger role than originally planned but ultimately decided against it to avoid shifting the focus away from the main character.",03b8c9d753ad4d8c95c4d088569e6024,,,4
spider-man,may parker,"Marisa Tomei confirmed she would return as May Parker in the film. The filmmakers discussed featuring more of her work as a community organizer, but ultimately decided against it to avoid shifting the focus away from Spider-Man.",03b8c9d753ad4d8c95c4d088569e6024,,,4
parker,film's focus,against it to avoid shifting the film's focus away from,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
"december 17, 2021",spider-man: no way home (film),release date was shifted to,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
late 2020,february 2021,production of Spider-Man: No Way Home (film) was planned to take place between,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
spider-man: no way home (film),peter parker,the film revolves around the character of,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
flash thompson,spider-man: no way home (film),Tony Revolori will reprise his role as in the movie,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
ned leeds,spider-man: no way home (film),Batalon will be playing the character of in the movie,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
strange,spider-man: no way home (film),Cumberbatch will reprise his role as in the movie,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
max dillon / electro,spider-man: no way home (film),Jamie Foxx is set to return as the character of from Marc Webb's The Amazing Spider-Man 2,b4fc177d9b5d4878a5ed6e7ebb095d7b,,,4
second unit filming,"october 14 to 16, 2020","the second unit filming for this production took place from October 14 to 16, 2020, in New York City.",56f05a2bb4af4d1e88b5f715559662e5,,,4
second unit filming,new york city,the second unit filming for this production took place in New York City during the specified time period.,56f05a2bb4af4d1e88b5f715559662e5,,,4
working title,serenity now,this production's working title was 'Serenity Now',56f05a2bb4af4d1e88b5f715559662e5,,,4
"astoria, sunnyside, and long island city neighborhoods in queens",filming occurred,"during the specified time period, filming for this production took place in the Astoria, Sunnyside, and Long Island City neighborhoods in Queens.",56f05a2bb4af4d1e88b5f715559662e5,,,4
greenwich village in manhattan,filming occurred,"on October 23, filming for this production took place in Greenwich Village in Manhattan.",56f05a2bb4af4d1e88b5f715559662e5,,,4
spider-man,peter parker,Tobey Maguire reprised his role as Peter Parker / Spider-Man from Sam Raimi's Spider-Man film trilogy in the context.,710feb039faa4489a6a5866b1f13cf3c,,,4
spider-man,otto octavius / doctor octopus,Alfred Molina was set to reprise his role as Otto Octavius / Doctor Octopus from Sam Raimi's Spider-Man 2 in the context.,710feb039faa4489a6a5866b1f13cf3c,,,4
spider-man,andrew garfield,Andrew Garfield returned as Peter Parker / Spider-Man from The Amazing Spider-Man films in the context.,710feb039faa4489a6a5866b1f13cf3c,,,4
mary jane watson,kirsten dunst,"Dunst played Mary Jane Watson in Raimi's Spider-Man film trilogy, and was rumored to appear alongside Maguire and Garfield in the context.",710feb039faa4489a6a5866b1f13cf3c,,,4
gwen stacy,emma stone,"Stone portrayed Gwen Stacy in The Amazing Spider-Man films, and was expected to appear with Garfield in the context.",710feb039faa4489a6a5866b1f13cf3c,,,4
may parker,field,"Field played May Parker in Raimi's Spider-Man film trilogy, but was not included in the final script for the context due to concerns about including too many characters.",710feb039faa4489a6a5866b1f13cf3c,,,4
spider-verse crossover,marvel's negotiations with sony,"Allows Marvel to 'clean up some loose ends ... and fulfill some fan dreams in the process', according to Graeme McMillan.",901fb2b1fcbb45b5a7bb5afcc93b7bd0,,,4
spider-man film without a 'bigger a-list star showing him the ropes',holland's portrayal of spider-man,Felt by Hoai-Tran Bui as over-crowding in the context of the film.,901fb2b1fcbb45b5a7bb5afcc93b7bd0,,,4
maguire and garfield,spider-man films,"According to Holland, these returning actors would not be making more than cameo appearances in the new film.",901fb2b1fcbb45b5a7bb5afcc93b7bd0,,,4
cloaks,actors' involvement in the film,"Brought to set to prevent leaking of their involvements from leaking, according to reports.",901fb2b1fcbb45b5a7bb5afcc93b7bd0,,,4
introductions of maguire and garfield,much of the third act,"Were rewritten by McKenna and Sommers in time for those actors to start filming, due to being busy during filming of much of the first and second acts in the previous months.",901fb2b1fcbb45b5a7bb5afcc93b7bd0,,,4
spider-man: no way home,homecoming (film series),"The film's title, Spider-Man: No Way Home, continues the naming convention of featuring 'home' in the title, and its connections to Multiverse of Madness were confirmed by Feige.",9d95ae7832f446c18b2b8d54747143a4,,,4
feige,spider-man: no way home,Feige confirmed the film's connections to Multiverse of Madness in December 2020.,9d95ae7832f446c18b2b8d54747143a4,,,4
feige,marvel,Feige revealed that Marvel was referring to the film as Homecoming 3 internally in December 2020.,9d95ae7832f446c18b2b8d54747143a4,,,4
holland,spider-man: no way home,"Holland denied rumors that Maguire and Garfield would appear in the film in February 2021, but also described it as 'the most ambitious standalone superhero' film.",9d95ae7832f446c18b2b8d54747143a4,,,4
atlanta set photo,spider-man: no way home,An Atlanta set photo indicated that the film would be set during the Christmas season in January 2021.,9d95ae7832f446c18b2b8d54747143a4,,,4
frederick douglass high school,spider-man: no way home,"Filming occurred at Frederick Douglass High School from January 22 to 24, 2021.",9d95ae7832f446c18b2b8d54747143a4,,,4
midtown high school,spider-man: no way home,"Filming also occurred at Midtown High School from March 19 to 21, 2021.",9d95ae7832f446c18b2b8d54747143a4,,,4
hannibal buress,spider-man: no way home,"Buress reprised his role as Coach Wilson in the film, as revealed by a music video he released in August 2021.",9d95ae7832f446c18b2b8d54747143a4,,,4
feige,multiverse of madness,Feige confirmed connections between the two films in December 2020.,9d95ae7832f446c18b2b8d54747143a4,,,4
wilson,buress,"In August 2021, Buress released a music video. The movie No Way Home, in which Wilson also appears, had scenes filmed in Atlanta as revealed by the music video. This indicates that Wilson and Buress were both present in Atlanta during the filming of No Way Home.",3ad800f1e86d45a5ab4c2666be76fd1a,,,4
no way home,more visceral fight sequences,"According to Holland, the movie No Way Home had more 'visceral' fight sequences than the previous two films in the Spider-Man franchise. This suggests that there are more intense and violent combat scenes in this movie as compared to its predecessors.",3ad800f1e86d45a5ab4c2666be76fd1a,,,4
molina,appearance in the film,"In April 2021, Molina confirmed that he was appearing in the film, explaining that he had been told not to talk about his role during production but he realized that his appearance had been widely rumored and reported on.",73ad01432b574c508151c69dae2e1a6a,,,4
smoove,returning as julius dell from far from home,"J. B. Smoove revealed that he was returning as Julius Dell from Far From Home, in May.",73ad01432b574c508151c69dae2e1a6a,,,4
cox,not involved with the film,"In early May, Cox stated that he was not involved with the film.",73ad01432b574c508151c69dae2e1a6a,,,4
garfield,denied being asked to appear in the film,"In early May, Garfield denied that he had been asked to appear in the film, but later said ""never say never""",73ad01432b574c508151c69dae2e1a6a,,,4
rice,returning as betty brant,"Angourie Rice was revealed to be returning as Betty Brant in the film, in May.",73ad01432b574c508151c69dae2e1a6a,,,4
stone,denied involvement in the film,"In late May, Stone denied her involvement in the film.",73ad01432b574c508151c69dae2e1a6a,,,4
spider-man universe (ssu),marvel cinematic universe (mcu),"The relationship between the Spider-Man Universe and the Marvel Cinematic Universe has caused confusion and frustration among fans, but Sony Pictures Group President Sanford Panitch acknowledged in May that there was a plan to clarify this. Vary commented that the apparent introduction of multiverse elements in Spider-Man: No Way Home could be what would allow Tom Holland's Spider-Man to appear in both universes.",b47155628eef43dfa4f50416a16706e0,,,4
harold 'happy' hogan,spider-man: far from home (film),"Jon Favreau reprises his role as Happy in Spider-Man: No Way Home, confirming his involvement in the film.",b47155628eef43dfa4f50416a16706e0,,,4
wong,spider-man: far from home (film),"Benedict Wong reprises his role as Wong in Spider-Man: No Way Home, confirming his involvement in the film.",b47155628eef43dfa4f50416a16706e0,,,4
j. jonah jameson,spider-man: far from home (film),"J.K. Simmons reprises his role as J. Jonah Jameson in Spider-Man: No Way Home, confirming his involvement in the film.",b47155628eef43dfa4f50416a16706e0,,,4
electro,spider-man 2 (film),"The character Electro appears in Spider-Man: No Way Home, with implications that this version is from the Sam Raimi films.",b47155628eef43dfa4f50416a16706e0,,,4
green goblin,spider-man (film),The implication that the character Green Goblin in Spider-Man: No Way Home is Willem Dafoe's version from the Sam Raimi films.,b47155628eef43dfa4f50416a16706e0,,,4
tom hardy,mcu,"Many commentators expected Tom Hardy to reprise his roles as Eddie Brock and Venom in the MCU, after the Let There Be Carnage mid-credits scene showed their transportation from their universe (the SSU) to the MCU. Feige stated that there was a lot of coordination between the Let There Be Carnage and No Way Home teams to create this scene, directed by Watts during the production of No Way Home. Hardy ultimately appeared as Brock in the film's mid-credits scene.",776310df01b246edaa9d919ec57cb25a,,,4
doctor octopus,no way home,Empire's issue on No Way Home stated that the film would include the return of Doctor Octopus from Raimi's Spider-Man 3 (2007).,776310df01b246edaa9d919ec57cb25a,,,4
electro,no way home,Empire's issue on No Way Home stated that the film would include the return of Electro from The Amazing Spider-Man 2 (2014).,776310df01b246edaa9d919ec57cb25a,,,4
green goblin,no way home,"Empire's issue on No Way Home stated that the film would include the return of Thomas Haden Church's Flint Marko / Sandman and Willem Dafoe's Green Goblin from Raimi's Spider-Man 3 (2007) and Marc Webb's The Amazing Spider-Man (2012), respectively.",776310df01b246edaa9d919ec57cb25a,,,4
lizard,no way home,Empire's issue on No Way Home stated that the film would include the return of Rhys Ifans's Curt Connors / Lizard from Webb's The Amazing Spider-Man (2012).,776310df01b246edaa9d919ec57cb25a,,,4
spider-man,mcu,"In early October, many commentators expected Tom Hardy to reprise his roles as Eddie Brock and Venom from the Spider-Man Universe (SSU) in the MCU.",776310df01b246edaa9d919ec57cb25a,,,4
spider-man,doctor octopus,"villain in previous Spider-Man movie, potential appearance in No Way Home confirmed through concept art of Doctor Octopus with both his original outfit from Spider-Man 2 and a comics-accurate green-and-yellow costume",afd45e8f3d18448abd1aa3a3670f5462,,,4
spider-man,mysterio,"potential appearance in No Way Home teased by casting of Jake Gyllenhaal, ultimately did not appear in the film but archival footage of his character was used in No Way Home",afd45e8f3d18448abd1aa3a3670f5462,,,4
spider-man,rhino,"potential appearance in No Way Home teased by rumors and involvement of Paul Giamatti, ultimately did not appear in the film",afd45e8f3d18448abd1aa3a3670f5462,,,4
spider-man,sinister six,"idea of Sinister Six formed by McKenna and Sommers, ultimately did not appear in the film as a group but individual members were considered for inclusion",afd45e8f3d18448abd1aa3a3670f5462,,,4
spider-man,peter parker (from insomniac games's marvel's spider-man video game series),idea of cameo appearance by the video game character was considered for No Way Home but ultimately did not appear in the film,afd45e8f3d18448abd1aa3a3670f5462,,,4
peter parker,green goblin,First confrontation between Peter Parker and Green Goblin in Hogan's apartment,84f4e0d3cebe4143b63af30fff5d1403,,,4
peter parker,hogan,Setting of the first confrontation between Peter Parker and Green Goblin,84f4e0d3cebe4143b63af30fff5d1403,,,4
jorge lendeborg jr.,jason ionello,Reprising roles from Homecoming and Far From Home in a similar role with 'very little to do with the core' story,84f4e0d3cebe4143b63af30fff5d1403,,,4
arian moayed,cleary,Playing Department of Damage Control (DODC) agent Cleary in No Way Home,84f4e0d3cebe4143b63af30fff5d1403,,,4
holland's parker,green goblin,The first confrontation between Holland's Parker and the Green Goblin in Hogan's apartment went through several different iterations.,46c783f476b64c2fb37ae9a41022d225,,,4
holland's parker,green goblin,"In one iteration, Michael Keaton's Adrian Toomes / Vulture from Homecoming was also involved in this confrontation.",46c783f476b64c2fb37ae9a41022d225,,,4
hogan's apartment,green goblin,"In another iteration, the Green Goblin bombed Hogan's apartment with May still inside, potentially resulting in her death.",46c783f476b64c2fb37ae9a41022d225,,,4
may,death,"In this same iteration, May was potentially killed by the Green Goblin's bombing of Hogan's apartment.",46c783f476b64c2fb37ae9a41022d225,,,4
spider-man: phone home,fake titles featuring the word 'home',"Spider-Man: Phone Home is one of the fake titles featuring the word 'home' that were apparently considered. This suggests a potential connection between Spider-Man: Phone Home and the other fake titles, which may represent villains in the film.",efc8bec95c6f412da3a21f3d225f88b3,,,4
spider-man: phone home,electro (character),"Jennifer Bisset of CNET suggested that Spider-Man: Phone Home, one of the fake titles featuring the word 'home', could represent the character Electro, as played by Jamie Foxx in the previous Spider-Man films.",efc8bec95c6f412da3a21f3d225f88b3,,,4
spider-man: phone home,doctor octopus (character),"Jennifer Bisset of CNET suggested that Spider-Man: Phone Home, one of the fake titles featuring the word 'home', could represent the character Doctor Octopus, as played by Alfred Molina in the previous Spider-Man films.",efc8bec95c6f412da3a21f3d225f88b3,,,4
spider-man: phone home,"fake logos with the titles spider-man: phone home, spider-man: home-wrecker, and spider-man: home slice","In late February 2021, Holland, Batalon, and Zendaya released three stills featuring their characters from the film alongside fake logos with the titles Spider-Man: Phone Home, Spider-Man: Home-Wrecker, and Spider-Man: Home Slice. This suggests a potential connection between these logos and the other fake titles, which may represent villains in the film.",efc8bec95c6f412da3a21f3d225f88b3,,,4
spider-man: phone home,fictional marketing gimmick,"The use of fake titles and logos, such as Spider-Man: Phone Home, can be seen as a fictional marketing gimmick to generate hype and intrigue around the film's true title.",efc8bec95c6f412da3a21f3d225f88b3,,,4
e.t. the extra-terrestrial (1982),phone home,"The Phone Home title is a reference to a line from E.T. the Extra-Terrestrial (1982), implying that both titles are related in some way.",c1dc27ebe9db42548c0df56d31a9aa68,,,4
home-wrecker,1990s thriller film,The Home-Wreacker title may suggest that the movie has elements of a 1990s thriller film.,c1dc27ebe9db42548c0df56d31a9aa68,,,4
home-wrecker,terrifying/awe-inspiring wonder,"Gregory Lawrence of Collider compared the stills to the 'terrifying/awe-inspiring wonder' of Steven Spielberg films and The Goonies (1985), implying a relationship between the Home-Wrecker title, the film's visuals, and Spielberg's style.",c1dc27ebe9db42548c0df56d31a9aa68,,,4
home-wrecker,"subtle national treasure, indiana jones vibes","Germain Lussier from io9 compared the Home-Wreacker title's vibe to that of National Treasure and Indiana Jones, hinting at a possible connection between the two franchises.",c1dc27ebe9db42548c0df56d31a9aa68,,,4
