Question & Options,Correct Answer
"In the movie '12 Years a Slave' (2013), what is the relationship between Armsby and Northup?
Options:
A. Armsby helps Northup escape from slavery.
B. Armsby takes Northup's money and betrays him.
C. Armsby is Northup's friend and ally.
D. Armsby is a family member of Northup.",Armsby takes Northup's money and betrays him.
"In the 2013 movie '12 Years a Slave', what does Patsey attempt to acquire from a neighboring plantation that leads to her being caught by Epps?
Options:
A. Food
B. Soap
C. Clothes
D. Medicine",Soap
"In the movie '12 Years a Slave' (2013), how does Solomon Northup manage to convince Edwin Epps regarding the letter from Armsby?
Options:
A. He reveals a hidden truth about Epps' past.
B. He threatens Epps with violence.
C. He convinces Epps that Armsby is lying.
D. He offers Epps a bribe.",He convinces Epps that Armsby is lying.
"In the 2013 movie '12 Years a Slave', what significant action does Northup take after being ordered by Epps to whip Patsey?
Options:
A. He refuses to whip her and walks away.
B. He destroys his violin in frustration.
C. He tries to negotiate with Epps.
D. He runs away to save Patsey.",He destroys his violin in frustration.
"In the 2013 film '12 Years a Slave', what role does Samuel Bass play in relation to Solomon Northup's kidnapping?
Options:
A. He assists Northup in escaping immediately.
B. He reveals Northup's kidnapping and considers helping him.
C. He is responsible for Northup's kidnapping.
D. He ignores Northup's plight entirely.",He reveals Northup's kidnapping and considers helping him.
"In the movie '12 Years a Slave' (2013), who does Solomon Northup recognize as Mr. Parker when the local sheriff arrives?
Options:
A. A local farmer
B. A shopkeeper
C. A slave owner
D. A plantation worker",A shopkeeper
"In the movie '12 Years a Slave' (2013), who does Northup recognize as the local sheriff?
Options:
A. Mr. Parker
B. Mr. Smith
C. Mr. Johnson
D. Mr. Brown",Mr. Parker
"In the movie '12 Years a Slave' (2013), what action does Northup take that prompts a furious protest from Epps?
Options:
A. Northup decides to stay on the plantation
B. Northup bids farewell to Patsey and rides off to his freedom
C. Northup confronts Epps about his treatment
D. Northup seeks help from other slaves",Northup bids farewell to Patsey and rides off to his freedom
"In the movie '12 Years a Slave' (2013), what significant moment occurs between Northup and Patsey?
Options:
A. Northup helps Patsey escape from slavery.
B. Northup bids farewell to Patsey as he leaves for his freedom.
C. Patsey saves Northup from punishment.
D. Northup and Patsey plan their future together.",Northup bids farewell to Patsey as he leaves for his freedom.
"In the movie '12 Years a Slave' (2013), what is the nature of Northup's relationship with Brown as depicted in the plot?
Options:
A. Northup's successful lawsuits against Brown
B. Northup's unsuccessful lawsuits against Brown
C. Northup's friendship with Brown
D. Northup's betrayal by Brown",Northup's unsuccessful lawsuits against Brown
"In the movie '12 Years a Slave' (2013), what was the nature of the relationship between Solomon Northup and William Hamilton?
Options:
A. Northup's successful lawsuits against Hamilton
B. Northup's unsuccessful lawsuits against Hamilton
C. Northup's friendship with Hamilton
D. Hamilton's support for Northup",Northup's unsuccessful lawsuits against Hamilton
"In the movie '12 Years a Slave' (2013), what is the nature of the relationship between Solomon Northup and William Birch?
Options:
A. Northup's successful lawsuits against Birch
B. Northup's unsuccessful lawsuits against Birch
C. Northup's friendship with Birch
D. Birch's support for Northup",Northup's unsuccessful lawsuits against Birch
"In the 2013 movie '12 Years a Slave', what significant event does Northup's 1853 publication relate to?
Options:
A. His journey to freedom
B. His experiences as a slave
C. His life before slavery
D. His family history",His experiences as a slave
"In the movie '12 Years a Slave' (2013), what is the nature of the relationship between Epps and Patsey?
Options:
A. Epps is Patsey's father.
B. Epps is Patsey's owner as a slave.
C. Epps is Patsey's friend.
D. Epps is Patsey's employer.",Epps is Patsey's owner as a slave.
