node_1,node_2,edge,chunk_id,node_3,node_4,count
lord buckingham,queen's lover,Absent in film,80f2ad4984f943caa7d03917de3b7d0f,,,4
francesca bonacieux,constance bonacieux,"Younger and more upbeat figure, niece instead of married to d'Artagnan's landlord",80f2ad4984f943caa7d03917de3b7d0f,,,4
febre,rochefort,"Invention in film, gentlemanly rivalry with d'Artagnan instead of outright villainous portrayal",80f2ad4984f943caa7d03917de3b7d0f,,,4
three musketeers adaptation,d'artagnan,"The Three Musketeers adaptation, titled D'Artagnan, was one of several adaptations in the works at different studios at the time. The term 'adaptation' indicates that it is based on a pre-existing work, Alexander Dumas' novel.",b69c07d7266c4dd986784666e187b52e,,,4
three musketeers adaptation,disney's film,"Both the Three Musketeers adaptation being developed by Gene Quintano and Moshe Diamant, and Disney's adaptation received attention in the media at different times. This indicates that they are similar productions and can be seen as related.",b69c07d7266c4dd986784666e187b52e,,,4
three musketeers adaptation,columbia's adaptation,"Both the Three Musketeers adaptation being developed by Gene Quintano and Moshe Diamant, and Columbia's adaptation were in development around the same time. This indicates that they are similar productions and can be seen as related.",b69c07d7266c4dd986784666e187b52e,,,4
three musketeers adaptation,tri-star's adaptation,"Both the Three Musketeers adaptation being developed by Gene Quintano and Moshe Diamant, and Tri-Star's adaptation were in development around the same time. This indicates that they are similar productions and can be seen as related.",b69c07d7266c4dd986784666e187b52e,,,4
diamant's version,quintano's version,Both Diamant's and Quintano's versions of the Three Musketeers adaptation were in development. This indicates that they are similar productions and can be seen as related.,b69c07d7266c4dd986784666e187b52e,,,4
mena suvari,lead actress,"Early coverage of the production named Mena Suvari as the lead actress, indicating that she was a significant figure in the project.",b69c07d7266c4dd986784666e187b52e,,,4
gary oldman,prospective co-star,"Both Gary Oldman and Mena Suvari were mentioned as potential cast members for the production, indicating that they were both significant figures in the project.",b69c07d7266c4dd986784666e187b52e,,,4
michael lonsdale,in talks to appear,"Early coverage of the production mentioned Michael Lonsdale as being in talks to appear, indicating that he was a significant figure in the project.",b69c07d7266c4dd986784666e187b52e,,,4
peter hyams,director,Peter Hyams replaced Gene Quintano as director of the production. This indicates a change in leadership and a potential shift in creative direction.,b69c07d7266c4dd986784666e187b52e,,,4
mdp worldwide,behaviour communications,"MDP Worldwide merged with Behaviour Communications to form a Canadian multimedia conglomerate, which was later renamed back to MDP Worldwide.",37706ee2ff324b9cbe0395b71c719bd1,,,4
catherine deneuve,eyes wide shut,"Catherine Deneuve signed on to star in Eyes Wide Shut shortly before filming, after being in negotiations for several months.",37706ee2ff324b9cbe0395b71c719bd1,,,4
feardotcom,eyes wide shut,"Eyes Wide Shut, FeardotCom, and Extreme Ops were all co-produced by MDP Worldwide, Luxembourg's Carousel Picture Company, and German tax shelter fund AppolloMedia.",37706ee2ff324b9cbe0395b71c719bd1,,,4
germany,eyes wide shut,"Eyes Wide Shut was a co-production between the United States, the United Kingdom, Germany, and Luxembourg.",37706ee2ff324b9cbe0395b71c719bd1,,,4
luxembourg's carousel picture company,eyes wide shut,"Eyes Wide Shut was a co-production between the United States, the United Kingdom, Germany, and Luxembourg's Carousel Picture Company.",37706ee2ff324b9cbe0395b71c719bd1,,,4
mdp worldwide,feardotcom,"MDP Worldwide was involved in producing both Eyes Wide Shut and FeardotCom, as well as Extreme Ops.",37706ee2ff324b9cbe0395b71c719bd1,,,4
suitable extras,local population,"Despite interest from the local population, casting agents struggled to find suitable extras to portray a bygone peasantry, as most modern inhabitants of rural Southern France lacked the rough facial features desired by production, and looked too urban.",06714c4655e14803b33a2ba80cfd66f6,,,4
recreated streets,17th century paris,The streets of 17th century Paris were recreated in Sarlat-la-Canéda.,06714c4655e14803b33a2ba80cfd66f6,,,4
downtown brionne,monpazier,"Another Dordogne locality, Monpazier, stood in for downtown Brionne.",06714c4655e14803b33a2ba80cfd66f6,,,4
sarlat,revenge of the musketeers,"Sarlat is featured in another adaptation of Dumas' work, Revenge of the Musketeers.",8cfc51c6cae74119874bbdec3b806f66,,,4
cité de carcassonne,french capital's fortifications,The Cité de Carcassonne provided wide shots of the French capital's now demolished fortifications.,8cfc51c6cae74119874bbdec3b806f66,,,4
royal palace,capitole,The Royal Palace is based on the redecorated Capitole in Toulouse.,8cfc51c6cae74119874bbdec3b806f66,,,4
richelieu's residence,convent of the jacobins,Richelieu's residence is based on the Convent of the Jacobins in Toulouse.,8cfc51c6cae74119874bbdec3b806f66,,,4
château de cassaigne,queen's shelter,Château de Cassaigne is used as the domain where the Queen seeks shelter after escaping from Paris.,8cfc51c6cae74119874bbdec3b806f66,,,4
château de caumont in cazaux-savès,musketeers' headquarters,Château de Caumont in Cazaux-Savès stands in for the Musketeers' headquarters at Monsieur de Tréville's.,8cfc51c6cae74119874bbdec3b806f66,,,4
"hyams, diamant, chambers, and castaldi",honorary 'musketeers',"During filming in the area, Hyams, Diamant, Chambers, and Castaldi attended a ceremony at fr:Cathédrale Saint-Pierre de Condom where they were made honorary 'musketeers', although this was not a military function, and rather a banquet organized by a cultural association only loosely related to the old Musketeers of the Guard.",8cfc51c6cae74119874bbdec3b806f66,,,4
vianden castle in luxembourg,duchamps castle,Vianden Castle in Luxembourg became the fictional Duchamps Castle in the movie.,8cfc51c6cae74119874bbdec3b806f66,,,4
the musketeer,alexandre dumas's classic,The film 'The Musketeer' is a reimagination of Alexandre Dumas's classic.,ed5003709a524f31b2126127f249ff9a,,,4
los angeles,the musketeer,The film 'The Musketeer' held its world premiere in Los Angeles.,ed5003709a524f31b2126127f249ff9a,,,4
deauville festival,the musketeer,The film 'The Musketeer' held its European premiere at the Deauville Festival.,ed5003709a524f31b2126127f249ff9a,,,4
universal,the musketeer,Universal released the film 'The Musketeer' in North America.,ed5003709a524f31b2126127f249ff9a,,,4
miramax,the musketeer,Miramax released the film 'The Musketeer' in the United Kingdom.,ed5003709a524f31b2126127f249ff9a,,,4
los angeles,"september 5, 2001","The film 'The Musketeer' held its world premiere in Los Angeles on September 5, 2001.",ed5003709a524f31b2126127f249ff9a,,,4
deauville festival,"september 7, 2001","The film 'The Musketeer' held its European premiere at the Deauville Festival on September 7, 2001.",ed5003709a524f31b2126127f249ff9a,,,4
musketeers of the guard,association,The association between 'The Musketeer' and 'Musketeers of the Guard' is only loosely related.,ed5003709a524f31b2126127f249ff9a,,,4
duchamps castle,vianden castle,Vianden Castle is known as Duchamps Castle in the film 'The Musketeer'.,ed5003709a524f31b2126127f249ff9a,,,4
castle,vianden,The film 'The Musketeer' used Vianden Castle for its climactic action scene.,ed5003709a524f31b2126127f249ff9a,,,4
mayor,vianden,The mayor of Viaden was reportedly displeased with damage the castle suffered during filming.,ed5003709a524f31b2126127f249ff9a,,,4
xin-xin xiong,tim roth's stunt double,Xin-Xin Xiong was Tim Roth's stunt double in the film 'The Musketeer'.,ed5003709a524f31b2126127f249ff9a,,,4
sizzle reel,american film market,The film 'The Musketeer' was shown at the American Film Market in the form of a sizzle reel in March 2001.,ed5003709a524f31b2126127f249ff9a,,,4
march 2001,american film market,The film 'The Musketeer' was shown at the American Film Market in March 2001.,ed5003709a524f31b2126127f249ff9a,,,4
musketeer,classic,"The promotional focus on martial arts and extensive trailer rotation ahead of Universal's teen comedy American Pie 2 contributed to the success of this reimagining of Dumas' classic, which was described as 'completely reimagined with fight choreography by Hong Kong legend Xin-Xin Xiong'. However, some industry professionals saw this focus on martial arts as exaggerated and suggested that Universal was overhyping Xiong as a 'legend', as his style owed much to his forebears like Yuen Woo-ping.",847600e6c45e43d396f7978016b03815,,,4
musketeer,film,"This fall, Alexandre Dumas' classic was reimagined as a film with fight choreography by Hong Kong legend Xin-Xin Xiong.",847600e6c45e43d396f7978016b03815,,,4
musketeer,protagonists,"None of the director and stars' names were mentioned in promotional material, indicating that the focus was on the martial arts aspect rather than individual performances.",847600e6c45e43d396f7978016b03815,,,4
musketeer,international markets,"Trade publication Variety projected that the film would perform respectably in international markets, but suggested that the independent producers might find it hard to break even internationally after selling the U.S. rights for a modest amount.",847600e6c45e43d396f7978016b03815,,,4
musketeer,box office intake,"The film debuted with a $10.7 million opening ahead of Two Can Play That Game and was the number-one film in the country for that weekend before the 9/11 terror attacks. However, the decrease in box office intake was not necessarily due to the terror attacks, as overall box office intake was actually higher year-on-year.",847600e6c45e43d396f7978016b03815,,,4
the musketeer,$27 million,The film grossed $27 million in Canada and the United States.,f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,$7 million,"Internationally, The Musketeer struggled to gross only $7 million.",f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,france,"In France, the country of top billed Catherine Deneuve, it opened on a modest 341 screens for a career tally of 228,037 admissions.",f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,germany,"In Germany, which contributed much of the film's budget, theatrical release was compromised by a falling out between distribution partners Helkon and Buena Vista.",f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,home video premiere,Eventually cancelled in favor of a home video premiere nearly two years after its U.S. debut.,f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,combined worldwide gross,The combined worldwide gross of The Musketeer was $34 million.,f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,production budget,Against its $36 million production budget.,f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,national dvd sales chart,The film reached number 4 in Billboard's national DVD sales chart.,f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,mc one,"In Germany, distributor MC One issued a limited and numbered 2-DVD Digipak special edition with a hologram cover and 24-page booklet.",f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,mdp,"Sales of the film's rights, combined with efficient tax optimization, made The Musketeer a positive venture according to MDP.",f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,universal,Universal also called the film 'a very successful acquisition'.,f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,hong kong inspired action sequences,"take center stage in this latest Three Musketeers adaptation. Unfortunately, the oversimplification of the story and an uncharismatic lead character leave the movie flat.",1c2593701894410cac3a9ab69d605f05,,,4
the musketeer,mtv-style rhythm and attitude,blends grand old-school costume drama and in the same movie.,1c2593701894410cac3a9ab69d605f05,,,4
d'artagnan,a child's idea of romantic love,the teen romance between d'Artagnan and Francesca was equally poorly received:,1c2593701894410cac3a9ab69d605f05,,,4
the musketeer,a men's cologne',"many feeling that the integrity of the source material had been compromised in an effort to cater to a younger, casual audience.",1c2593701894410cac3a9ab69d605f05,,,4
the musketeer,an awkward melange,"Quintano's mix of modern and classic phrasing was criticized as an ""awkward melange""",1c2593701894410cac3a9ab69d605f05,,,4
hong kong choreography,action scenes,"similarities between the two in some scenes, specifically the ladder fight, criticized for being out of touch with the requirements of Hong Kong choreography and lacking coverage and clarity",97524240b84c4bce8ec810a75347f3a9,,,4
a child's idea of romantic love,story's reimagining,"equated by some, judged 'less disgraceful'",97524240b84c4bce8ec810a75347f3a9,,,4
disney's film and 1998's the man in the iron mask,story's reimagining,"not explicitly stated, but implied to be less disgraceful than these two films",97524240b84c4bce8ec810a75347f3a9,,,4
natural light,photography,"relying primarily on, compared to a painting by some reviewers",97524240b84c4bce8ec810a75347f3a9,,,4
soap opera acting,justin chambers' interpretation of d'artagnan,comparison made by several reviewers,97524240b84c4bce8ec810a75347f3a9,,,4
queen anne,catherine deneuve,"completely underused, according to some reviewers",97524240b84c4bce8ec810a75347f3a9,,,4
the musketeer,evolution of acrobatics seen in douglas fairbanks' films,The film's action focus could be seen as an evolution of the acrobatics seen in Douglas Fairbanks' 1921 and 1929 films.,520d66da0a0f4b27a35ece6b39f46e3d,,,4
the musketeer,best action scenes of any incarnation of these characters,The film was deemed to have 'arguably the best action scenes of any incarnation of these characters',520d66da0a0f4b27a35ece6b39f46e3d,,,4
the musketeer,comparisons to brotherhood of the wolf,The film drew some—mostly unfavorable—comparisons to Brotherhood of the Wolf,520d66da0a0f4b27a35ece6b39f46e3d,,,4
decca records,universal music,"Decca Records, a subsidiary of Universal Music, was heard on the soundtrack at Universal Studios Florida on September 11, 2001. This suggests a relationship between Decca Records and Universal Music.",9f80aad30ff9431ab9c72379874d65ed,,,4
universal studios florida,decca records,The soundtrack featuring Decca Records was frequently heard at the entrance of Universal Studios Florida.,9f80aad30ff9431ab9c72379874d65ed,,,4
