node_1,node_2,edge,chunk_id,node_3,node_4,count
planchet,d'artagnan,"In this version, Planchet is not just a servant hired by D'Artagnan in Paris but rather a sidekick and mentor to the d'Artagnan family who raises the boy after his parents' death and arms himself with concealed pistols.",109d7491790e4f90bab91be8ab34ad3b,,,4
three musketeers adaptation,d'artagnan,"The Three Musketeers adaptation, titled D'Artagnan, was one of several adaptations in the works at different studios at the time. The term 'adaptation' indicates that it is based on a pre-existing work, Alexander Dumas' novel.",b69c07d7266c4dd986784666e187b52e,,,4
three musketeers adaptation,columbia's adaptation,"Both the Three Musketeers adaptation being developed by Gene Quintano and Moshe Diamant, and Columbia's adaptation were in development around the same time. This indicates that they are similar productions and can be seen as related.",b69c07d7266c4dd986784666e187b52e,,,4
three musketeers adaptation,tri-star's adaptation,"Both the Three Musketeers adaptation being developed by Gene Quintano and Moshe Diamant, and Tri-Star's adaptation were in development around the same time. This indicates that they are similar productions and can be seen as related.",b69c07d7266c4dd986784666e187b52e,,,4
mena suvari,lead actress,"Early coverage of the production named Mena Suvari as the lead actress, indicating that she was a significant figure in the project.",b69c07d7266c4dd986784666e187b52e,,,4
michael lonsdale,in talks to appear,"Early coverage of the production mentioned Michael Lonsdale as being in talks to appear, indicating that he was a significant figure in the project.",b69c07d7266c4dd986784666e187b52e,,,4
peter hyams,director,Peter Hyams replaced Gene Quintano as director of the production. This indicates a change in leadership and a potential shift in creative direction.,b69c07d7266c4dd986784666e187b52e,,,4
mdp worldwide,behaviour communications,"MDP Worldwide merged with Behaviour Communications to form a Canadian multimedia conglomerate, which was later renamed back to MDP Worldwide.",37706ee2ff324b9cbe0395b71c719bd1,,,4
catherine deneuve,eyes wide shut,"Catherine Deneuve signed on to star in Eyes Wide Shut shortly before filming, after being in negotiations for several months.",37706ee2ff324b9cbe0395b71c719bd1,,,4
feardotcom,eyes wide shut,"Eyes Wide Shut, FeardotCom, and Extreme Ops were all co-produced by MDP Worldwide, Luxembourg's Carousel Picture Company, and German tax shelter fund AppolloMedia.",37706ee2ff324b9cbe0395b71c719bd1,,,4
germany,eyes wide shut,"Eyes Wide Shut was a co-production between the United States, the United Kingdom, Germany, and Luxembourg.",37706ee2ff324b9cbe0395b71c719bd1,,,4
luxembourg's carousel picture company,eyes wide shut,"Eyes Wide Shut was a co-production between the United States, the United Kingdom, Germany, and Luxembourg's Carousel Picture Company.",37706ee2ff324b9cbe0395b71c719bd1,,,4
mdp worldwide,feardotcom,"MDP Worldwide was involved in producing both Eyes Wide Shut and FeardotCom, as well as Extreme Ops.",37706ee2ff324b9cbe0395b71c719bd1,,,4
suitable extras,local population,"Despite interest from the local population, casting agents struggled to find suitable extras to portray a bygone peasantry, as most modern inhabitants of rural Southern France lacked the rough facial features desired by production, and looked too urban.",06714c4655e14803b33a2ba80cfd66f6,,,4
downtown brionne,monpazier,"Another Dordogne locality, Monpazier, stood in for downtown Brionne.",06714c4655e14803b33a2ba80cfd66f6,,,4
sarlat,revenge of the musketeers,"Sarlat is featured in another adaptation of Dumas' work, Revenge of the Musketeers.",8cfc51c6cae74119874bbdec3b806f66,,,4
royal palace,capitole,The Royal Palace is based on the redecorated Capitole in Toulouse.,8cfc51c6cae74119874bbdec3b806f66,,,4
richelieu's residence,convent of the jacobins,Richelieu's residence is based on the Convent of the Jacobins in Toulouse.,8cfc51c6cae74119874bbdec3b806f66,,,4
château de caumont in cazaux-savès,musketeers' headquarters,Château de Caumont in Cazaux-Savès stands in for the Musketeers' headquarters at Monsieur de Tréville's.,8cfc51c6cae74119874bbdec3b806f66,,,4
"hyams, diamant, chambers, and castaldi",honorary 'musketeers',"During filming in the area, Hyams, Diamant, Chambers, and Castaldi attended a ceremony at fr:Cathédrale Saint-Pierre de Condom where they were made honorary 'musketeers', although this was not a military function, and rather a banquet organized by a cultural association only loosely related to the old Musketeers of the Guard.",8cfc51c6cae74119874bbdec3b806f66,,,4
vianden castle in luxembourg,duchamps castle,Vianden Castle in Luxembourg became the fictional Duchamps Castle in the movie.,8cfc51c6cae74119874bbdec3b806f66,,,4
the musketeer,alexandre dumas's classic,The film 'The Musketeer' is a reimagination of Alexandre Dumas's classic.,ed5003709a524f31b2126127f249ff9a,,,4
los angeles,the musketeer,The film 'The Musketeer' held its world premiere in Los Angeles.,ed5003709a524f31b2126127f249ff9a,,,4
deauville festival,the musketeer,The film 'The Musketeer' held its European premiere at the Deauville Festival.,ed5003709a524f31b2126127f249ff9a,,,4
universal,the musketeer,Universal released the film 'The Musketeer' in North America.,ed5003709a524f31b2126127f249ff9a,,,4
miramax,the musketeer,Miramax released the film 'The Musketeer' in the United Kingdom.,ed5003709a524f31b2126127f249ff9a,,,4
los angeles,"september 5, 2001","The film 'The Musketeer' held its world premiere in Los Angeles on September 5, 2001.",ed5003709a524f31b2126127f249ff9a,,,4
deauville festival,"september 7, 2001","The film 'The Musketeer' held its European premiere at the Deauville Festival on September 7, 2001.",ed5003709a524f31b2126127f249ff9a,,,4
musketeers of the guard,association,The association between 'The Musketeer' and 'Musketeers of the Guard' is only loosely related.,ed5003709a524f31b2126127f249ff9a,,,4
duchamps castle,vianden castle,Vianden Castle is known as Duchamps Castle in the film 'The Musketeer'.,ed5003709a524f31b2126127f249ff9a,,,4
castle,vianden,The film 'The Musketeer' used Vianden Castle for its climactic action scene.,ed5003709a524f31b2126127f249ff9a,,,4
xin-xin xiong,tim roth's stunt double,Xin-Xin Xiong was Tim Roth's stunt double in the film 'The Musketeer'.,ed5003709a524f31b2126127f249ff9a,,,4
sizzle reel,american film market,The film 'The Musketeer' was shown at the American Film Market in the form of a sizzle reel in March 2001.,ed5003709a524f31b2126127f249ff9a,,,4
march 2001,american film market,The film 'The Musketeer' was shown at the American Film Market in March 2001.,ed5003709a524f31b2126127f249ff9a,,,4
the musketeer,$7 million,"Internationally, The Musketeer struggled to gross only $7 million.",f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,combined worldwide gross,The combined worldwide gross of The Musketeer was $34 million.,f474062c15ca4f6fbdb8a28527f42707,,,4
the musketeer,mdp,"Sales of the film's rights, combined with efficient tax optimization, made The Musketeer a positive venture according to MDP.",f474062c15ca4f6fbdb8a28527f42707,,,4
decca records,universal music,"Decca Records, a subsidiary of Universal Music, was heard on the soundtrack at Universal Studios Florida on September 11, 2001. This suggests a relationship between Decca Records and Universal Music.",9f80aad30ff9431ab9c72379874d65ed,,,4
universal studios florida,decca records,The soundtrack featuring Decca Records was frequently heard at the entrance of Universal Studios Florida.,9f80aad30ff9431ab9c72379874d65ed,,,4
