node_1,node_2,edge,chunk_id,node_3,count
british board of film classification,18 certificate,The Wolf of Wall Street received an 18 certificate from the British Board of Film Classification (BBFC) for its content.,5a20e61bfcb249aa99b97405feab5d07,,4
kenya,wolf of wall street,The Wolf of Wall Street is banned in Kenya due to its scenes depicting sex and drugs and excessive profanity.,5a20e61bfcb249aa99b97405feab5d07,,4
malaysia,wolf of wall street,The Wolf of Wall Street is banned in Malaysia due to its scenes depicting sex and drugs and excessive profanity.,5a20e61bfcb249aa99b97405feab5d07,,4
nepal,wolf of wall street,The Wolf of Wall Street is banned in Nepal due to its scenes depicting sex and drugs and excessive profanity.,5a20e61bfcb249aa99b97405feab5d07,,4
zimbabwe,wolf of wall street,The Wolf of Wall Street is banned in Zimbabwe due to its scenes depicting sex and drugs and excessive profanity.,5a20e61bfcb249aa99b97405feab5d07,,4
india,wolf of wall street,Additional scenes have been cut from the version of The Wolf of Wall Street playing in India due to its scenes depicting sex and drugs and excessive profanity.,5a20e61bfcb249aa99b97405feab5d07,,4
singapore,wolf of wall street,A gay orgy scene and some religiously profane or denigrating language were cut from the version of The Wolf of Wall Street playing in Singapore due to its content.,5a20e61bfcb249aa99b97405feab5d07,,4
the wolf of wall street,cinema history,"Release of The Wolf of Wall Street marked a shift in cinema history when Paramount became the first major studio to distribute movies to theaters exclusively in a digital format, eliminating 35mm film entirely.",82d45849a71e40188122f7ace76197d8,,4
paramount,major studio,"The release of The Wolf of Wall Street marked a shift in cinema history when Paramount became the first major studio to distribute movies to theaters exclusively in a digital format, eliminating 35mm film entirely.",82d45849a71e40188122f7ace76197d8,,4
anchorman 2: the legend continues,the wolf of wall street,Anchorman 2: The Legend Continues was the last Paramount production to include a 35mm film version to be shown in theaters.,82d45849a71e40188122f7ace76197d8,,4
"march 25, 2014",the wolf of wall street,"The Wolf of Wall Street was released on DVD and Blu-ray on March 25, 2014.",82d45849a71e40188122f7ace76197d8,,4
"january 27, 2014",the wolf of wall street,"On January 27, 2014, it was announced that a four-hour director's cut would be attached to the home release.",82d45849a71e40188122f7ace76197d8,,4
paramount,the wolf of wall street,The Wolf of Wall Street was released exclusively in a digital format by Paramount.,82d45849a71e40188122f7ace76197d8,,4
united states,the wolf of wall street,"The Wolf of Wall Street grossed $116.9 million in the United States and Canada, making it Scorsese's highest-grossing film.",82d45849a71e40188122f7ace76197d8,,4
fourth place,the wolf of wall street,"In its second and third weekends, The Wolf of Wall Street finished in fourth place both times.",82d45849a71e40188122f7ace76197d8,,4
r-rated film,the wolf of wall street,"The Wolf of Wall Street is the highest grossing R-rated film in Australia, earning $12.96 million.",82d45849a71e40188122f7ace76197d8,,4
the wolf of wall street,highest grossing r-rated film in australia,"In Australia, it is the highest grossing R-rated film, earning $12.96 million.",e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,80% positive reviews on rotten tomatoes,"On the review aggregator website Rotten Tomatoes, 80% of 289 critics' reviews are positive...",e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,7.8/10 average rating on rotten tomatoes,...with an average rating of 7.8/10.,e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,martin scorsese and leonardo dicaprio at their most infectiously dynamic,"Funny, self-referential, and irreverent to a fault, The Wolf of Wall Street finds Martin Scorsese and Leonardo DiCaprio at their most infectiously dynamic.",e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,third-best movie of 2013,"Peter Travers of Rolling Stone magazine named The Wolf of Wall Street as the third-best movie of 2013,",e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,best and most enjoyable american film to be released this year,"Mick LaSalle of the San Francisco Chronicle wrote, 'it is the best and most enjoyable American film to be released this year.'",e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,olympian,"Richard Brody of The New Yorker called the film 'Olympian', saying that if it was Scorsese's last film it 'would rank among the most harshly awe-inspiring farewells of the cinema.'",e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,b+ rating from richard roeper,"Richard Roeper gave the film a B+, calling it 'good, not great Scorsese'.",e8b10e0c12bf414d8b2ab05071272a5b,,4
the wolf of wall street,"epic in size, claustrophobically narrow in scope",Dana Stevens of Slate compared the film's size to its narrow focus.,47d62ab25ca343558cc22e19a19567e1,,4
the wolf of wall street,dull people made duller by their delusions of being interesting because they are high,Marshall Fine of The Huffington Post criticized the film's characters as dull and delusional.,47d62ab25ca343558cc22e19a19567e1,,4
the wolf of wall street,glorification,Some critics accused the film of glorifying Belfort and his associates rather than satirizing them.,47d62ab25ca343558cc22e19a19567e1,,4
the wolf of wall street,c,Audiences surveyed by CinemaScore gave the film an average grade of C.,47d62ab25ca343558cc22e19a19567e1,,4
the wolf of wall street,moralistic tone,Some viewers may have expected a more moralistic tone than the film presents due to its marketing.,47d62ab25ca343558cc22e19a19567e1,,4
christina mcdowell,scorsese,McDowell criticized Scorsese for not accurately portraying the victims of Stratton Oakmont's financial crimes in the movie.,b8f7576d6f254455bb428bbced91343a,,4
christina mcdowell,dicaprio,McDowell criticized DiCaprio for not accurately portraying the victims of Stratton Oakmont's financial crimes in the movie.,b8f7576d6f254455bb428bbced91343a,,4
christina mcdowell,belfort,McDowell criticized Belfort for not accurately portraying the victims of Stratton Oakmont's financial crimes in the movie and for giving him celebrity status that he does not deserve.,b8f7576d6f254455bb428bbced91343a,,4
steven perlberg,audience,"Perlberg reported that during an advance screening of the film at a Regal Cinemas near the Goldman Sachs building with an audience of finance workers, there were cheers from the audience at what he considered all the wrong moments, specifically when Belfort, who is a drug addict attempting to remain sober, rips up a couch cushion to get to his secret cocaine stash.",b8f7576d6f254455bb428bbced91343a,,4
former assistant united states attorney joel m. cohen,leonardo dicaprio's character jordan belfort in the film the wolf of wall street,"Criticized the film for not depicting the victims who lost hundreds of millions of dollars, stating that it diverts attention from the wrongdoers.",1ac13cc2d48640b4a7e0102ae5bc94b4,,4
jordan belfort in the film the wolf of wall street,joel m. cohen,Prosecuted Jordan Belfort in real life and criticized some of his claims as 'invented'.,1ac13cc2d48640b4a7e0102ae5bc94b4,,4
jordan belfort in the film the wolf of wall street,large sign advertising the name of mr. belfort's real motivational speaking company,"Shown while depicting a positive image of Belfort at the end of the movie, which Cohen considered 'an insult' to Belfort's victims.",1ac13cc2d48640b4a7e0102ae5bc94b4,,4
chimpanzee,dicaprio,spent time with DiCaprio and learned to roller skate in three weeks,729151f36b9c4680b444ebc314bbe36c,,4
friends of animals,the wolf of wall street,criticized the use of chimpanzee,729151f36b9c4680b444ebc314bbe36c,,4
chimpanzee,psychological damage,suffered irreversible psychological damage after being forced to act,729151f36b9c4680b444ebc314bbe36c,,4
handsome,trading company depicted in the film,provided by Big Cat Habitat wildlife sanctuary because the trading company depicted in the film used a lion as its symbol,729151f36b9c4680b444ebc314bbe36c,,4
porush,goldfish,eating an employee's goldfish,729151f36b9c4680b444ebc314bbe36c,,4
big cat habitat wildlife sanctuary,wolf of wall street,provided a lion named Handsome,729151f36b9c4680b444ebc314bbe36c,,4
red granite pictures,1malaysia development berhad scandal,"In 2015, Red Granite Pictures and the film's financing became implicated in the 1Malaysia Development Berhad scandal, a major international corruption scandal that began in Malaysia.",e7e5a68f80344b2c8318d7d4ba2d17a1,,4
riza aziz,red granite pictures,"Producer Riza Aziz, who is the stepson of then-Malaysian Prime Minister Najib Razak, became involved with Red Granite Pictures in 2015.",e7e5a68f80344b2c8318d7d4ba2d17a1,,4
najib razak,riza aziz,Riza Aziz is the stepson of then-Malaysian Prime Minister Najib Razak.,e7e5a68f80344b2c8318d7d4ba2d17a1,,4
jho low,red granite pictures,"A company owned by fugitive businessman Jho Low gave the film's producers, which include Red Granite Pictures, a $9 million advance.",e7e5a68f80344b2c8318d7d4ba2d17a1,,4
jho low,special thanks,Low was given a 'special thanks' in the film's credits.,e7e5a68f80344b2c8318d7d4ba2d17a1,,4
malaysian anti-corruption commission (macc),red granite pictures,The Malaysian Anti-Corruption Commission alleged that the film was financed by money producer Riza Aziz stole from the Malaysian 1Malaysia Development Berhad (1MDB) sovereign wealth fund.,e7e5a68f80344b2c8318d7d4ba2d17a1,,4
najib razak,malaysian anti-corruption commission (macc),"In connection with the scandal, Riza Aziz, who is the stepson of Najib Razak, was arrested and pleaded not guilty to money laundering charges in July 2019.",e7e5a68f80344b2c8318d7d4ba2d17a1,,4
materialistic,greedy behavior,Encouraging and materialistic portrayal in the film Wolf of Wall Street leads to promotion of greedy behavior,78a0c04098194117a2e5bd67cdb800e2,,4
extreme wealth,infamous individuals portrayed in the film,Film's portrayal of infamous individuals associated with extreme wealth,78a0c04098194117a2e5bd67cdb800e2,,4
wall street scandals,belfort's crimes,Significance and gravity of Belfort's crimes in light of recent Wall Street scandals,78a0c04098194117a2e5bd67cdb800e2,,4
dicaprio,criticism,Defense given by DiCaprio in response to criticism,78a0c04098194117a2e5bd67cdb800e2,,4
celebration,lifestyle,Celebratory portrayal of lifestyle in the film Wolf of Wall Street,78a0c04098194117a2e5bd67cdb800e2,,4
short-lived extreme wealth,superior to normal behavior,Implication by the film Wolf of Wall Street that short-lived extreme wealth and extraordinary experiences are superior to normal behavior,78a0c04098194117a2e5bd67cdb800e2,,4
the wolf of wall street,academy awards,"The film was nominated for five Academy Awards, which includes Best Picture, Best Director, Best Adapted Screenplay for Martin Scorsese, Best Actor for Leonardo DiCaprio, and Best Supporting Actor for Jonah Hill.",5ce2a2da31c7487ab9aa0725c66270ca,,4
martin scorsese,academy awards,"The film was nominated for five Academy Awards, including a nomination for Best Director for Martin Scorsese.",5ce2a2da31c7487ab9aa0725c66270ca,,4
leonardo dicaprio,academy awards,"The film was nominated for five Academy Awards, including a nomination for Best Actor for Leonardo DiCaprio.",5ce2a2da31c7487ab9aa0725c66270ca,,4
jonah hill,academy awards,"The film was nominated for five Academy Awards, including a nomination for Best Supporting Actor for Jonah Hill.",5ce2a2da31c7487ab9aa0725c66270ca,,4
nadine macaluso,ex-wife of belfort,"In the context, Nadine Macaluso is introduced as Belfort's ex-wife.",5ce2a2da31c7487ab9aa0725c66270ca,,4
naomi,character based on nadine macaluso,"According to Nadine Macaluso, the character Naomi in the film is based on her.",5ce2a2da31c7487ab9aa0725c66270ca,,4
accurate depiction,nadine macaluso's opinion,"In the context, Nadine Macaluso expressed that the depiction of Belfort and their relationship in the film was accurate.",5ce2a2da31c7487ab9aa0725c66270ca,,4
domestic abuse,education on signs,Nadine Macaluso also mentioned that she hopes to educate people on signs of domestic abuse and toxic relationships through her accurate depiction in the film.,5ce2a2da31c7487ab9aa0725c66270ca,,4
the wolf of wall street,nominated for best motion picture – musical or comedy at golden globe awards,"As mentioned in the context, The Wolf of Wall Street was nominated for two Golden Globe Awards, including Best Motion Picture – Musical or Comedy.",5ce2a2da31c7487ab9aa0725c66270ca,,4
leonardo dicaprio,won best actor – motion picture musical or comedy at golden globe awards,"As mentioned in the context, Leonardo DiCaprio won the Best Actor – Motion Picture Musical or Comedy award at the Golden Globe Awards for his role in The Wolf of Wall Street.",5ce2a2da31c7487ab9aa0725c66270ca,,4
bafta awards,"nominated for best director, best actor and best adapted screenplay","As mentioned in the context, The Wolf of Wall Street was nominated for four BAFTA Awards, including Best Director, Best Actor and Best Adapted Screenplay.",5ce2a2da31c7487ab9aa0725c66270ca,,4
