node_1,node_2,edge,chunk_id,node_3,node_4,count
james gunn,superman,"Warner Bros. Initially asked James Gunn to make a new Superman film after his dismissal from Disney due to Twitter post controversy, but he was uncertain if he wanted the responsibility, leading Warner Bros. To suggest that he choose any DC property he liked, which ultimately led to him deciding to adapt Suicide Squad instead.",1e507f14c5af4db7aeb9634cef2e846e,,,4
the suicide squad,"gunn, james","discussed the film with Warner Bros., agreed to direct the sequel after being reinstated by Disney for Guardians of the Galaxy Vol. 3, and worked with producers Roven and Safran and executive producers Snyder and Deborah Snyder.",0ed0936b3b734cc380b6fdf3157f37ad,,,4
the suicide squad,warner bros.,hoped that Gunn would bring back Robbie as Harley Quinn from the first film,0ed0936b3b734cc380b6fdf3157f37ad,,,4
"gunn, james",suicide squad,watched the first film when discussing it with Warner Bros.,0ed0936b3b734cc380b6fdf3157f37ad,,,4
guardians of the galaxy vol. 3,"gunn, james","hired by Warner Bros. To direct the Suicide Squad sequel, which delayed production on Guardians until after the release of The Suicide Squad",0ed0936b3b734cc380b6fdf3157f37ad,,,4
disney,"gunn, james",decided to reinstate Gunn as director of Guardians of the Galaxy Vol. 3,0ed0936b3b734cc380b6fdf3157f37ad,,,4
"roven, richard d.","safran, peter",set as producers for The Suicide Squad,0ed0936b3b734cc380b6fdf3157f37ad,,,4
"snyder, zack",deborah snyder,served as executive producers for The Suicide Squad,0ed0936b3b734cc380b6fdf3157f37ad,,,4
james gunn's the suicide squad,stands on its own two feet,is a film that is intended to be self-sufficient and not dependent on any other films for context.,185567c351ec40bea281d8574cd9082b,,,4
james gunn's the suicide squad,characters from the first movie,includes some characters that appeared in the previous Suicide Squad film.,185567c351ec40bea281d8574cd9082b,,,4
james gunn's the suicide squad,"first movie, birds of prey",does not directly address or contradict the events of these earlier films.,185567c351ec40bea281d8574cd9082b,,,4
james gunn's the suicide squad,original 1980s run on the suicide squad comic books,"draws inspiration from John Ostrander's work, which centered around a group of lesser villains.",185567c351ec40bea281d8574cd9082b,,,4
james gunn's the suicide squad,gritty 1970s war movie,is described as having a similar style and tone to classic action-war films from that era.,185567c351ec40bea281d8574cd9082b,,,4
james gunn's the suicide squad,war film genre,"is compared to popular war movies such as The Great Escape, The Dirty Dozen, Where Eagles Dare, and Kelly's Heroes.",185567c351ec40bea281d8574cd9082b,,,4
gunn,dc comics characters library,spent days going through the library of existing DC Comics characters and deciding which group would work well together.,740d6652ab06492fb52345b286ae54f4,,,4
gunn,suicide squad roster,picked the characters for the Suicide Squad roster.,740d6652ab06492fb52345b286ae54f4,,,4
gunn,king shark,intended to appear in the first film before being replaced by Killer Croc.,740d6652ab06492fb52345b286ae54f4,,,4
gunn,animal,"sought to feature an animal on the team, and chose King Shark because he enjoyed the concept of a man-eating fish-human hybrid.",740d6652ab06492fb52345b286ae54f4,,,4
suicide squad members,good or bad,"Gunn said one of the main differences between this film and the Guardians of the Galaxy films was that it would be unclear whether some Suicide Squad members would turn out to be good or bad, unlike the Guardians of the Galaxy who are portrayed as heroes despite their flaws.",740d6652ab06492fb52345b286ae54f4,,,4
gunn,sportsmaster,"characters that were considered but ultimately rejected include Sportsmaster,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,dogwelder,"...Dogwelder,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,bat-mite,"...Bat-Mite,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,livewire,"...Livewire,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,punch and jewelee,"...Punch and Jewelee,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,black spider,"...Black Spider,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,deathstroke,"...Deathstroke,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,man-bat,"...Man-Bat,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,plastique,"...Plastique,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,chemo,"...Chemo,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,kgbeast,"...KGBeast,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,solomon grundy,"...Solomon Grundy,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,rainbow creature,"...Rainbow Creature,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,gunhawk,"...Gunhawk,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,knockout,"...Knockout,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,killer frost,"...Killer Frost,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,mr. freeze,"...Mr. Freeze,",740d6652ab06492fb52345b286ae54f4,,,4
gunn,joker,did not consider using the Joker because he felt Amanda Waller,740d6652ab06492fb52345b286ae54f4,,,4
freeze,black manta,"Gunn avoided using Black Manta as the villain for this movie since he felt Amanda Waller would not have any use for the character. However, Yahya Abdul-Mateen II's portrayal of Black Manta in Aquaman was still included in the context.",b502caf208ab413c870a7907637724a9,,,4
freeze,joker,Gunn did not consider using the Joker as the villain because he felt Amanda Waller would not have any use for the character.,b502caf208ab413c870a7907637724a9,,,4
kite man,movie's villain,Gunn avoided using Kite Man as the villain because he felt the character was already a punchline in the comics and would not feel fresh for the film.,b502caf208ab413c870a7907637724a9,,,4
bronze tiger,movie's villain,Gunn avoided using Bronze Tiger as the villain since he felt they are antiheroes rather than villains.,b502caf208ab413c870a7907637724a9,,,4
katana,movie's villain,Gunn avoided using Katana as the villain since he felt they are antiheroes rather than villains.,b502caf208ab413c870a7907637724a9,,,4
post-modern aesthetic decisions,harley quinn and polka-dot man sequences,included in the script to create sequences that showed their perspectives,ac71e70301ec43da9f2328bf255cf547,,,4
harley-vision,mixing 'hearts and beautiful little things' with blood in harley's murders,described as a visual element inspired by the video game Lollipop Chainsaw,ac71e70301ec43da9f2328bf255cf547,,,4
harley quinn,separate subplot away from the action,written into the script,ac71e70301ec43da9f2328bf255cf547,,,4
amanda waller,u.s. government,"The main villains of the film are Amanda Waller and the U.S. government, who are trying to cover up their involvement in illegal experiments on the island of Corto Maltese.",4b7e0c595d2e450584749b1ac28b0c72,,,4
starro the conqueror,unspecified antagonist sent by amanda waller,"Gunn found Starro to be both ridiculous and terrifying, which reflected what he was trying to accomplish with the film, and he felt Starro was the only major DC Comics villain that was unlikely to appear in another live-action film or who would not be adapted faithfully by another filmmaker if it was.",4b7e0c595d2e450584749b1ac28b0c72,,,4
final battle,suicide squad members,"He did not want the deaths in the final battle to follow a typical pattern of killing off minor characters and then sparing the main ones, implying that at least one member of the Suicide Squad would perish during the climactic encounter.",aa70e487119c41419f5bc8cd51244037,,,4
polka-dot man,suicide squad members,"Although originally intended to be Ratcatcher, the filmmaker ultimately chose Polka-Dot Man for this role as he believed that the former's death would be overly cruel given his relatively minimal presence in the movie.",aa70e487119c41419f5bc8cd51244037,,,4
polka-dot man,complete story arc,The filmmaker felt that Polka-Dot Man had a more fleshed-out narrative development compared to the other members of the Suicide Squad at the time this decision was made.,aa70e487119c41419f5bc8cd51244037,,,4
natural evolution of the story,[10],"Implied by the author's use of quotation marks around this term, it refers to the way in which events unfold over the course of the narrative.",aa70e487119c41419f5bc8cd51244037,,,4
suicide squad,ayer's casting choices,Gunn defended Ayer's casting choices while acknowledging the first film's negative reception.,9c27fad981a945038d19f75ef5d43b3d,,,4
harley quinn,suicide squad,Gunn brought back Robbie as Harley Quinn for the new film.,9c27fad981a945038d19f75ef5d43b3d,,,4
amanda waller,suicide squad,Gunn brought back Davis as Amanda Waller for the new film.,9c27fad981a945038d19f75ef5d43b3d,,,4
deadshot,suicide squad,Smith was no longer in the film's cast due to scheduling issues.,9c27fad981a945038d19f75ef5d43b3d,,,4
idris elba,deadshot,"Elba joined the film as a replacement for Smith as Deadshot, with Gunn writing the script with Elba in mind.",9c27fad981a945038d19f75ef5d43b3d,,,4
rick flag,suicide squad,Kinnaman's Rick Flag was expected to return from the first film.,9c27fad981a945038d19f75ef5d43b3d,,,4
captain boomerang,suicide squad,Courtney revealed he was returning as Captain Boomerang from the first film.,9c27fad981a945038d19f75ef5d43b3d,,,4
bloodsport,gunn,"In April, the film's creative team decided that Idris Elba would play a new character rather than Deadshot due to respect for Will Smith and allowing him the option to return in the future, according to discussions between Gunn and Elba. Gunn ultimately chose Bloodsport because he liked the character in the comics.",9cbfa8e81fed4237bb11b596f2fe673a,,,4
king shark,sylvester stallone,Gunn wrote King Shark with Sylvester Stallone in mind for the voice role.,5fc569d10f9844899f98209bd78cb7bb,,,4
peacemaker,bautista,"Gunn was looking to cast Bautista as Peacemaker, but scheduling conflicts prevented this.",5fc569d10f9844899f98209bd78cb7bb,,,4
polka-dot man,dastmalchian,"The role of Polka-Dot Man was 'tailor made' for Dastmalchian, who had been friends with Gunn for a long time.",5fc569d10f9844899f98209bd78cb7bb,,,4
ratcatcher 2,melchior,Melchior was cast from a group of 200 actors and had to interact with live rats during the audition process.,5fc569d10f9844899f98209bd78cb7bb,,,4
elba's character's daughter,storm reid,Reid was cast as the daughter of Elba's character in July.,5fc569d10f9844899f98209bd78cb7bb,,,4
flula borg,the suicide squad,Borg joined the film in August.,5fc569d10f9844899f98209bd78cb7bb,,,4
nathan fillion,the suicide squad,Fillion joined the film in August.,5fc569d10f9844899f98209bd78cb7bb,,,4
steve agee,king shark,"Agee's casting was initially reported to be portraying King Shark in August, but it is unclear if this has been confirmed.",5fc569d10f9844899f98209bd78cb7bb,,,4
quinn,robbie,"The full main cast and characters for the film were announced by Gunn, including Dastmalchian as Polka-Dot Man, Cena as Peacemaker, Courtney as Captain Boomerang, Cosío as Mateo Suarez, Fillion as T.D.K., Kinnaman as Rick Flag, Ng as Mongal, Borg as Javelin, Sean Gunn as Weasel, Botto as Silvio Luna, Reid as Tyla, Davidson as Blackguard, Waititi as the first Ratcatcher, Braga as Sol Soria, Agee, Tinashe Kajese as Flo Crawley, Melchior as Ratcatcher 2, Capaldi as Thinker, Ruiz as Milton, Holland as Emilia Harcourt, Davis as Waller, Elba as Bloodsport, and Rooker as Savant.",6bdb6e33bc6f42839f165d887f9fcc50,,,4
robbie,agee,"Agee was the on-set reference for King Shark, and he also portrays John Economos.",6bdb6e33bc6f42839f165d887f9fcc50,,,4
grey and drab and monotone,explode with color,"Gunn wanted the film to be 'grey and drab and monotone' until the characters arrived in Corto Maltese, which he wanted to 'explode with color'",80c7a7e2877e4f56996a95add1f5f026,,,4
corto maltese,panama and cuba,"The design team took inspiration from photos of Havana, Cuba, and São Paulo, Brazil for Corto Maltese which Gunn wanted to 'explode with color' like Panama and Cuba",80c7a7e2877e4f56996a95add1f5f026,,,4
jötunheim,biggest sets ever built for a warner bros. film,"Gunn said the film featured the biggest sets ever built for a Warner Bros. Film, with Mickle building a set the size of three football fields for the outside of Jötunheim where the final battle was filmed",80c7a7e2877e4f56996a95add1f5f026,,,4
set,football fields,Mickle built a set the size of three football fields for the outside of Jötunheim where the final battle was filmed,80c7a7e2877e4f56996a95add1f5f026,,,4
jötunheim,beach set,"Gunn called 'the greatest set [he had] ever been on', which featured a bamboo cage that was 8 feet (2.4 m) deep and real waves with a palm tree forest",80c7a7e2877e4f56996a95add1f5f026,,,4
