node_1,node_2,node_3,edge_1,edge_2
lotso,buzz,spanish mode,"After Andy's toys endure a rough playtime with the toddlers, Buzz asks Lotso to have himself and his friends moved to the older children’s room, but is instead captured.","That night, Andy's toys inadvertently reset Buzz to Spanish mode in the process."
big baby,lotso,buzz,"After convincing Big Baby that Daisy had replaced all of them, Lotso led the toys to Sunnyside, taking it over as a dictator.","After Andy's toys endure a rough playtime with the toddlers, Buzz asks Lotso to have himself and his friends moved to the older children’s room, but is instead captured."
big baby,lotso,all new toys,"After convincing Big Baby that Daisy had replaced all of them, Lotso led the toys to Sunnyside, taking it over as a dictator.","Lotso tells Buzz he sends all new toys to the toddler room for his gang’s safety, regardless if the new toys are age-appropriate or get broken."
big baby,lotso,daisy,"After convincing Big Baby that Daisy had replaced all of them, Lotso led the toys to Sunnyside, taking it over as a dictator.","Chuckles, Lotso, and Big Baby were once owned by a girl named Daisy."
big baby,lotso,deception,"After convincing Big Baby that Daisy had replaced all of them, Lotso led the toys to Sunnyside, taking it over as a dictator.","Woody reveals Lotso's deception to Big Baby,"
big baby,lotso,shredder,"After convincing Big Baby that Daisy had replaced all of them, Lotso led the toys to Sunnyside, taking it over as a dictator.","Woody and Buzz help Lotso avoid a shredder,"
woody,chuckles,daisy,"Woody meets a toy clown named Chuckles,","Woody meets a toy clown named Chuckles, and learns that Chuckles, Lotso, and Big Baby were once owned by a girl named Daisy."
spanish buzz,woody,bonnie,Spanish Buzz immediately befriends Woody and begins a relationship with Jessie.,"['A Sunnyside child named Bonnie finds Woody.', 'Bonnie takes Woody to her house, playing with him and her other toys.']"
spanish buzz,woody,chuckles,Spanish Buzz immediately befriends Woody and begins a relationship with Jessie.,"Woody meets a toy clown named Chuckles,"
spanish buzz,woody,sunnyside,Spanish Buzz immediately befriends Woody and begins a relationship with Jessie.,Woody returns to Sunnyside and reunites with his friends.
spanish buzz,woody,bottom of the donation box,Spanish Buzz immediately befriends Woody and begins a relationship with Jessie.,"After assuming a note from Woody's mother, Andy finds Woody at the bottom of the donation box in Bonnie's possession."
andy,bonnie,andy,"Assuming a note from Woody's mother, Andy donates toys to Bonnie. Initially hesitant, Andy passes Woody on to her when Bonnie recognizes him.","Initially hesitant, Andy introduces the toys individually to Bonnie, and she recognizes Woody."
bonnie,andy,bonnie,"Initially hesitant, Andy introduces the toys individually to Bonnie, and she recognizes Woody.","Assuming a note from Woody's mother, Andy donates toys to Bonnie. Initially hesitant, Andy passes Woody on to her when Bonnie recognizes him."
