node_1,node_2,node_3,edge_1,edge_2
watership down,frank,intense response with the audience,This link showcases how the novel Watership Down served as an influence on the creation of Frank's costume and mask design.,Kelly insisted that Frank's face had to 'disturb people and create an intense response with the audience'. This relationship illustrates how Frank's appearance is intended to have a profound effect on viewers.
ferry,kelly,film,Ferry suggested to Kelly that the pupils should wear school uniforms instead of dressing everyone in 1980s clothing.,"Kelly was adamant to set the film in 1988, thinking it would be fresh to explore the era and depict a society that he had not seen in a film before."
ferry,kelly,donnie,Ferry suggested to Kelly that the pupils should wear school uniforms instead of dressing everyone in 1980s clothing.,Kelly has stated that there is 'plenty of me' in Donnie's character.
ferry,kelly,complicated story,Ferry suggested to Kelly that the pupils should wear school uniforms instead of dressing everyone in 1980s clothing.,"Kelly knew that the film's complicated story would be difficult to pitch to producers without a script, so he had producers read it first before discussing it with them further."
ferry,kelly,script,Ferry suggested to Kelly that the pupils should wear school uniforms instead of dressing everyone in 1980s clothing.,"While pitching the script, Kelly and McKittrick insisted that Kelly direct the film, which hindered its chances at being picked up."
ferry,kelly,hopefuls,Ferry suggested to Kelly that the pupils should wear school uniforms instead of dressing everyone in 1980s clothing.,"Kelly met several hopefuls, including Patrick Fugit and Lucas Black..."
ferry,kelly,gyllenhaal,Ferry suggested to Kelly that the pupils should wear school uniforms instead of dressing everyone in 1980s clothing.,Kelly worked with Gyllenhaal to amend parts of his dialogue...
educational system,donnie,conformity,Kelly chose to portray Donnie challenging the educational system through the pupils wearing school uniforms.,Kelly chose to portray Donnie challenging conformity through the pupils wearing school uniforms.
steven poster,kelly,film,"Kelly convinced Steven Poster, cinematographer for Someone to Watch Over Me (1987), to accept the job for a reduced fee.","Kelly was adamant to set the film in 1988, thinking it would be fresh to explore the era and depict a society that he had not seen in a film before."
steven poster,kelly,donnie,"Kelly convinced Steven Poster, cinematographer for Someone to Watch Over Me (1987), to accept the job for a reduced fee.",Kelly has stated that there is 'plenty of me' in Donnie's character.
steven poster,kelly,complicated story,"Kelly convinced Steven Poster, cinematographer for Someone to Watch Over Me (1987), to accept the job for a reduced fee.","Kelly knew that the film's complicated story would be difficult to pitch to producers without a script, so he had producers read it first before discussing it with them further."
steven poster,kelly,script,"Kelly convinced Steven Poster, cinematographer for Someone to Watch Over Me (1987), to accept the job for a reduced fee.","While pitching the script, Kelly and McKittrick insisted that Kelly direct the film, which hindered its chances at being picked up."
steven poster,kelly,hopefuls,"Kelly convinced Steven Poster, cinematographer for Someone to Watch Over Me (1987), to accept the job for a reduced fee.","Kelly met several hopefuls, including Patrick Fugit and Lucas Black..."
steven poster,kelly,gyllenhaal,"Kelly convinced Steven Poster, cinematographer for Someone to Watch Over Me (1987), to accept the job for a reduced fee.",Kelly worked with Gyllenhaal to amend parts of his dialogue...
cinematography,donnie darko,richard kelly,"The polished cinematography in Donnie Darko 'creates a feeling of hyper-reality, suggesting that all is not what it seems.'",Donnie Darko is the first feature-length script written by Richard Kelly in 1998.
