node_1,node_2,node_3,edge_1,edge_2
paul reiser,whiplash,simmons,Paul Reiser appeared in the film Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
paul reiser,whiplash,chazelle's direction and editing,Paul Reiser appeared in the film Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
paul reiser,whiplash,fletcher,Paul Reiser appeared in the film Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
paul reiser,whiplash,cinema,Paul Reiser appeared in the film Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
paul reiser,whiplash,jazz,Paul Reiser appeared in the film Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
melissa benoist,whiplash,psychological drama,Melissa Benoist appeared in the film Whiplash.,Whiplash is a psychological drama film.
melissa benoist,whiplash,2014,Melissa Benoist appeared in the film Whiplash.,Whiplash was released in 2014.
melissa benoist,whiplash,american,Melissa Benoist appeared in the film Whiplash.,Whiplash is an American film.
melissa benoist,whiplash,simmons,Melissa Benoist appeared in the film Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
melissa benoist,whiplash,chazelle's direction and editing,Melissa Benoist appeared in the film Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
melissa benoist,whiplash,fletcher,Melissa Benoist appeared in the film Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
melissa benoist,whiplash,cinema,Melissa Benoist appeared in the film Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
melissa benoist,whiplash,jazz,Melissa Benoist appeared in the film Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
sony pictures,whiplash,psychological drama,Sony Pictures acquired distribution rights for Whiplash.,Whiplash is a psychological drama film.
sony pictures,whiplash,2014,Sony Pictures acquired distribution rights for Whiplash.,Whiplash was released in 2014.
sony pictures,whiplash,american,Sony Pictures acquired distribution rights for Whiplash.,Whiplash is an American film.
sony pictures,whiplash,simmons,Sony Pictures acquired distribution rights for Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
sony pictures,whiplash,chazelle's direction and editing,Sony Pictures acquired distribution rights for Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
sony pictures,whiplash,fletcher,Sony Pictures acquired distribution rights for Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
sony pictures,whiplash,cinema,Sony Pictures acquired distribution rights for Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
sony pictures,whiplash,jazz,Sony Pictures acquired distribution rights for Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
bold films,whiplash,psychological drama,Bold Films produced Whiplash.,Whiplash is a psychological drama film.
bold films,whiplash,2014,Bold Films produced Whiplash.,Whiplash was released in 2014.
bold films,whiplash,american,Bold Films produced Whiplash.,Whiplash is an American film.
bold films,whiplash,simmons,Bold Films produced Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
bold films,whiplash,chazelle's direction and editing,Bold Films produced Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
bold films,whiplash,fletcher,Bold Films produced Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
bold films,whiplash,cinema,Bold Films produced Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
bold films,whiplash,jazz,Bold Films produced Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
blumhouse productions,whiplash,psychological drama,Blumhouse Productions helped produce Whiplash.,Whiplash is a psychological drama film.
blumhouse productions,whiplash,2014,Blumhouse Productions helped produce Whiplash.,Whiplash was released in 2014.
blumhouse productions,whiplash,american,Blumhouse Productions helped produce Whiplash.,Whiplash is an American film.
blumhouse productions,whiplash,simmons,Blumhouse Productions helped produce Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
blumhouse productions,whiplash,chazelle's direction and editing,Blumhouse Productions helped produce Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
blumhouse productions,whiplash,fletcher,Blumhouse Productions helped produce Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
blumhouse productions,whiplash,cinema,Blumhouse Productions helped produce Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
blumhouse productions,whiplash,jazz,Blumhouse Productions helped produce Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
right of way films,whiplash,psychological drama,Right of Way Films helped produce Whiplash.,Whiplash is a psychological drama film.
right of way films,whiplash,2014,Right of Way Films helped produce Whiplash.,Whiplash was released in 2014.
right of way films,whiplash,american,Right of Way Films helped produce Whiplash.,Whiplash is an American film.
right of way films,whiplash,simmons,Right of Way Films helped produce Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
right of way films,whiplash,chazelle's direction and editing,Right of Way Films helped produce Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
right of way films,whiplash,fletcher,Right of Way Films helped produce Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
right of way films,whiplash,cinema,Right of Way Films helped produce Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
right of way films,whiplash,jazz,Right of Way Films helped produce Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
shaffer conservatory,whiplash,psychological drama,The fictional Shaffer Conservatory is featured in the film Whiplash.,Whiplash is a psychological drama film.
shaffer conservatory,whiplash,2014,The fictional Shaffer Conservatory is featured in the film Whiplash.,Whiplash was released in 2014.
shaffer conservatory,whiplash,american,The fictional Shaffer Conservatory is featured in the film Whiplash.,Whiplash is an American film.
shaffer conservatory,whiplash,simmons,The fictional Shaffer Conservatory is featured in the film Whiplash.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
shaffer conservatory,whiplash,chazelle's direction and editing,The fictional Shaffer Conservatory is featured in the film Whiplash.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
shaffer conservatory,whiplash,fletcher,The fictional Shaffer Conservatory is featured in the film Whiplash.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
shaffer conservatory,whiplash,cinema,The fictional Shaffer Conservatory is featured in the film Whiplash.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
shaffer conservatory,whiplash,jazz,The fictional Shaffer Conservatory is featured in the film Whiplash.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
drama,whiplash,psychological drama,Whiplash is a drama film.,Whiplash is a psychological drama film.
drama,whiplash,2014,Whiplash is a drama film.,Whiplash was released in 2014.
drama,whiplash,american,Whiplash is a drama film.,Whiplash is an American film.
drama,whiplash,simmons,Whiplash is a drama film.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
drama,whiplash,chazelle's direction and editing,Whiplash is a drama film.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
drama,whiplash,fletcher,Whiplash is a drama film.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
drama,whiplash,cinema,Whiplash is a drama film.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
drama,whiplash,jazz,Whiplash is a drama film.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
audience award,whiplash,psychological drama,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,Whiplash is a psychological drama film.
audience award,whiplash,2014,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,Whiplash was released in 2014.
audience award,whiplash,american,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,Whiplash is an American film.
audience award,whiplash,simmons,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
audience award,whiplash,chazelle's direction and editing,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
audience award,whiplash,fletcher,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
audience award,whiplash,cinema,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
audience award,whiplash,jazz,Whiplash won the Audience Award at the 2014 Sundance Film Festival.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
grand jury prize for drama,whiplash,psychological drama,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,Whiplash is a psychological drama film.
grand jury prize for drama,whiplash,2014,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,Whiplash was released in 2014.
grand jury prize for drama,whiplash,american,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,Whiplash is an American film.
grand jury prize for drama,whiplash,simmons,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
grand jury prize for drama,whiplash,chazelle's direction and editing,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
grand jury prize for drama,whiplash,fletcher,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
grand jury prize for drama,whiplash,cinema,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
grand jury prize for drama,whiplash,jazz,Whiplash won the Grand Jury Prize for drama at the 2014 Sundance Film Festival.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
sundance film festival,whiplash,psychological drama,Whiplash premiered in competition at the 2014 Sundance Film Festival.,Whiplash is a psychological drama film.
sundance film festival,whiplash,2014,Whiplash premiered in competition at the 2014 Sundance Film Festival.,Whiplash was released in 2014.
sundance film festival,whiplash,american,Whiplash premiered in competition at the 2014 Sundance Film Festival.,Whiplash is an American film.
sundance film festival,whiplash,simmons,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"Simmons delivers a captivating performance in the film 'Whiplash', which showcases his character's profanity and unconventional behavior. The character is complex and compelling, making him an exciting co-lead part for Simmons."
sundance film festival,whiplash,chazelle's direction and editing,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"Chazelle's direction and editing in 'Whiplash' are sharp, gripping, and beautifully edited by Tom Cross. The film has a rhythm that is both informative and patient with its characters and the things that matter to them."
sundance film festival,whiplash,fletcher,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius."
sundance film festival,whiplash,cinema,Whiplash premiered in competition at the 2014 Sundance Film Festival.,"In 'Whiplash', Chazelle doesn't honor neither jazz nor cinema."
sundance film festival,whiplash,jazz,Whiplash premiered in competition at the 2014 Sundance Film Festival.,The New Yorker critic Richard Brody stated that the film 'Whiplash' does not honor jazz.
fletcher,andrew,tanner,"strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him.","misplaces Tanner's sheet music during their first set at a jazz competition, causing Fletcher to replace him with Andrew."
ryan connolly,andrew,tanner,"Fletcher abruptly reassigns the core drummer position from Andrew to Ryan Connolly, a drummer from a lower-level ensemble within Shaffer.","misplaces Tanner's sheet music during their first set at a jazz competition, causing Fletcher to replace him with Andrew."
short film,sundance film festival,whiplash,the short film 'Right of Way' debuted at the Sundance Film Festival and received acclaim,Whiplash premiered in competition at the 2014 Sundance Film Festival.
fletcher,j. k. simmons,whiplash,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons appeared in the film Whiplash.
fletcher,j. k. simmons,human being,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',"Chazelle encouraged J. K. Simmons to portray a monster, gargoyle, or animal instead of a human being in the film."
fletcher,j. k. simmons,real musicians and music students,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',Chazelle tried to capture the expressions of fear and anxiety on the faces of real musicians and music students when directed by J. K. Simmons.
fletcher,j. k. simmons,best supporting actor,Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way',J. K. Simmons received the Academy Award for Best Supporting Actor for his performance.
princeton high school,damien chazelle,whiplash,writer-director Damien Chazelle was in a Studio Band while attending Princeton High School,Damien Chazelle wrote and directed the film Whiplash.
buddy rich,terence fletcher,verbally and physically abusive towards his students,elements of Buddy Rich were added to the character of Terence Fletcher in the film 'Whiplash',"Although encouraging at first, Terence Fletcher is relentlessly strict and verbally and physically abusive towards his students."
buddy rich,terence fletcher,chazelle's former band instructor,elements of Buddy Rich were added to the character of Terence Fletcher in the film 'Whiplash',conductor Terence Fletcher was based on Chazelle's former band instructor in the film 'Whiplash'
whiplash,fletcher,andrew,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.","strict and verbally and physically abusive towards his students. When Andrew fails to keep tempo on Hank Levy's 'Whiplash' during his first ensemble rehearsal, Fletcher throws a chair at him, slaps his face, and berates him."
whiplash,fletcher,j. k. simmons,"In 'Whiplash', Fletcher isn't making a Charlie Parker, but rather, a type of musician who would throw a cymbal at him. This distorts jazz history and promotes a misleading idea of genius.",Fletcher was portrayed by J. K. Simmons (no relation) in the short film 'Right of Way'
