node_1,node_2,node_3,edge_1,edge_2
dent,joker,mafia-owned bank,"Dent defers his decision-making to his now half-scarred, two-headed coin and kills corrupt officers and mafia involved in Rachel's death. The Joker reveals two evacuation ferries, one carrying civilians and the other prisoners, are rigged to explode at midnight unless one group sacrifices the other. To the Joker's disbelief, the passengers refuse to kill each other.","Gang of masked criminals rob mafia-owned bank, betraying and killing each other until the sole survivor, Joker, reveals himself as the mastermind and escapes with the money."
dent,joker,crime families,"Dent defers his decision-making to his now half-scarred, two-headed coin and kills corrupt officers and mafia involved in Rachel's death. The Joker reveals two evacuation ferries, one carrying civilians and the other prisoners, are rigged to explode at midnight unless one group sacrifices the other. To the Joker's disbelief, the passengers refuse to kill each other.","Joker offers to kill Batman for half of the fortune their accountant, Lau, concealed before fleeing to Hong Kong to avoid extradition. Crime families accept Joker's offer and he kills high-profile targets involved in the trial, including the judge and police commissioner."
dent,joker,high-profile targets involved in the trial,"Dent defers his decision-making to his now half-scarred, two-headed coin and kills corrupt officers and mafia involved in Rachel's death. The Joker reveals two evacuation ferries, one carrying civilians and the other prisoners, are rigged to explode at midnight unless one group sacrifices the other. To the Joker's disbelief, the passengers refuse to kill each other.","Joker targets high-profile targets involved in the trial, including the judge and police commissioner."
dent,joker,batman,"Dent defers his decision-making to his now half-scarred, two-headed coin and kills corrupt officers and mafia involved in Rachel's death. The Joker reveals two evacuation ferries, one carrying civilians and the other prisoners, are rigged to explode at midnight unless one group sacrifices the other. To the Joker's disbelief, the passengers refuse to kill each other.","The Joker interrupts the meeting and offers to kill Batman for half of the fortune their accountant, Lau, concealed before fleeing to Hong Kong to avoid extradition."
dent,rachel,joker,Rachel's death leads Dent to take the law into his own hands and seek vengeance against those responsible.,"The Joker throws Rachel out of a window during his attack on Dent at a fundraising dinner. Batman rescues her, but she is later killed in the explosion set by the Joker."
dent,rachel,wayne,Rachel's death leads Dent to take the law into his own hands and seek vengeance against those responsible.,"Rachel chooses Dent over Wayne, as revealed in an undelivered letter burned by Pennyworth."
gordon,dent,rachel dawes,"Dent takes Gordon's family hostage, blaming his negligence for Rachel's death and deciding their fates with his now half-scarred, two-headed coin.","Batman's true identity, Bruce Wayne, publicly supports Dent as Gotham's legitimate protector, as Wayne believes Dent's success will allow Batman to retire, allowing him to romantically pursue his childhood friend Rachel Dawes, despite her relationship with Dent."
gordon,dent,gotham's legitimate protector,"Dent takes Gordon's family hostage, blaming his negligence for Rachel's death and deciding their fates with his now half-scarred, two-headed coin.","Batman's true identity, Bruce Wayne, publicly supports Dent as Gotham's legitimate protector, as Wayne believes Dent's success will allow Batman to retire, allowing him to romantically pursue his childhood friend Rachel Dawes, despite her relationship with Dent."
gordon,dent,joker,"Dent takes Gordon's family hostage, blaming his negligence for Rachel's death and deciding their fates with his now half-scarred, two-headed coin.","The Joker throws Rachel out of a window during his attack on Dent at a fundraising dinner. Dent claims to be Batman in order to lure the Joker out, but the Joker attacks the police convoy transporting him instead."
gordon,dent,rachel,"Dent takes Gordon's family hostage, blaming his negligence for Rachel's death and deciding their fates with his now half-scarred, two-headed coin.",Dent claims to be Batman to lure out the Joker and rescue Rachel from his attack at a fundraising dinner. She is later killed in the explosion set by the Joker.
gordon,dent,joker,"Dent takes Gordon's family hostage, blaming his negligence for Rachel's death and deciding their fates with his now half-scarred, two-headed coin.","Dent defers his decision-making to his now half-scarred, two-headed coin and kills corrupt officers and mafia involved in Rachel's death. The Joker reveals two evacuation ferries, one carrying civilians and the other prisoners, are rigged to explode at midnight unless one group sacrifices the other. To the Joker's disbelief, the passengers refuse to kill each other."
gordon,dent,rachel,"Dent takes Gordon's family hostage, blaming his negligence for Rachel's death and deciding their fates with his now half-scarred, two-headed coin.",Rachel's death leads Dent to take the law into his own hands and seek vengeance against those responsible.
gordon,batman,rachel dawes,Batman persuades Gordon to conceal the truth about Dent's corruption and takes the blame for his death and actions.,"Batman's true identity, Bruce Wayne, publicly supports Dent as Gotham's legitimate protector, as Wayne believes Dent's success will allow Batman to retire, allowing him to romantically pursue his childhood friend Rachel Dawes, despite her relationship with Dent."
gordon,batman,joker,Batman persuades Gordon to conceal the truth about Dent's corruption and takes the blame for his death and actions.,"Batman's attacks will continue until Batman reveals his identity. The Joker targets Batman and claims to find him entertaining, with no intention of killing him."
