Question,Answer,LLAMA_response
"[""In the 2021 movie 'The Kissing Booth 3', did Hilton Pelser depict the role of Barry?""]",yes,no
"[""Did Trent Rowe play a character named Melvin in the 2021 movie 'The Kissing Booth 3'?""]",yes,no
"[""Was Trent Rowe's character named John in the 2021 movie 'The Kissing Booth 3'?""]",no,no
"[""Did Michelle Allen play a character named Heather in the 2021 movie 'The Kissing Booth 3'?""]",yes,no
"[""Did Michelle Allen play the main character in 'The Kissing Booth 3' released in 2021?""]",no,no
"[""Did Joshua Eddy play the character named Tuppen in the 2021 movie 'The Kissing Booth 3'?""]",yes,no
"[""In the 2021 movie 'The Kissing Booth 3', is the character played by Joshua Eddy named something other than Tuppen?""]",no,no
"""Did Nathan Lynn portray a character named Cameron in the 2021 movie 'The Kissing Booth 3'?""",yes,no
"""In the movie 'The Kissing Booth 3' released in 2021, was the character Cameron played by an actor other than Nathan Lynn?""",no,no
"[""Did Byron Langley play the character named Warren in the 2021 movie 'The Kissing Booth 3'?""]",yes,no
"[""In the movie 'The Kissing Booth 3' released in 2021, was Byron Langley's character named James?""]",no,no
"[""Did Cameron Scott play a character named Ashton in 'The Kissing Booth 3' released in 2021?""]",yes,no
"[""Was Cameron Scott's character named Ashton in 'The Kissing Booth 3' released in 2021 a female character?""]",no,no
"[""Did Bianca Amato portray a character named Linda in the 2021 movie 'The Kissing Booth 3'?""]",yes,no
"[""In the movie 'The Kissing Booth 3' released in 2021, was Linda portrayed by an actor other than Bianca Amato?""]",no,no
"[""Is the character played by Melanie Pappenhiem in the 2021 movie 'The Kissing Booth 3' named Sophie?""]",yes,yes
"[""Did Melanie Pappenhiem play a character named Mary in the movie 'The Kissing Booth 3' released in 2021?""]",no,no
,,0.46296296296296297
