Question,Answer,LLAMA_response
"[""In the movie 'Gotti 2018', does Underboss Salvatore 'Sammy the Bull' Gravano testify against Gotti, leading to his conviction and imprisonment in 1992?""]",yes,yes
"[""Did Junior leave the Gambino family in the movie 'Gotti 2018'?""]",no,yes
"[""Is Junior a part of the Gambino family in the movie 'Gotti 2018'?""]",yes,yes
"[""Did Junior divorce Kim in the movie 'Gotti 2018'?""]",no,no
"[""Did Junior marry Kim in April 1990 in the movie 'Gotti 2018'?""]",yes,no
"[""Did Jennifer Aniston play the role of Victoria in the movie Gotti 2018?""]",no,yes
"[""Is Victoria, Gotti's wife, played by Kelly Preston in the movie Gotti 2018?""]",yes,yes
"[""Is Aniello Dellacroce, the underboss of the Gambino crime family who mentored Gotti, played by someone other than Stacy Keach in the movie Gotti 2018?""]",no,yes
"[""In the movie Gotti 2018, is Aniello Dellacroce, the underboss of the Gambino crime family who mentored Gotti, played by Stacy Keach?""]",yes,yes
"""In the movie 'Gotti 2018', is Father Murphy played by an actor named John Smith?""",no,yes
"""Is the character Father Murphy in 'Gotti 2018' portrayed by Victor Gojcaj?""",yes,no
"[""Did the movie 'Gotti 2018' have a worldwide release?""]",no,yes
"[""Did the film 'Gotti 2018' have a limited release?""]",yes,yes
"Did the film ""Gotti 2018"" fail to gross any money in the United States?",no,yes
"Did the film ""Gotti 2018"" gross $4.3 million in the United States?",yes,yes
"[""Did the movie 'Gotti 2018' begin its release in more than 1000 theaters?""]",no,yes
"[""Did 'Gotti 2018' begin its limited release in 503 theaters?""]",yes,yes
"Did the movie ""Gotti 2018"" fail to make any money at the box office in its opening weekend?",no,yes
"Did ""Gotti 2018"" make $1.7 million at the box office in its opening weekend?",yes,no
"[""Is the film 'Gotti 2018' highly praised for its writing according to Jordan Mintzer's review in The Hollywood Reporter?""]",no,yes
"[""According to Jordan Mintzer's review in The Hollywood Reporter, is the film 'Gotti 2018' considered 'poorly written'?""]",yes,yes
"[""Is the movie 'Gotti 2018' full of tension according to Jordan Mintzer's review in The Hollywood Reporter?""]",no,yes
"[""According to Jordan Mintzer's review in The Hollywood Reporter, is the movie 'Gotti 2018' related to being 'devoid of tension'?""]",yes,yes
"[""Is the movie 'Gotti 2018' described as 'inspiring' according to Jordan Mintzer's review in The Hollywood Reporter?""]",no,yes
"[""According to Jordan Mintzer's review in The Hollywood Reporter, is the film 'Gotti 2018' associated with the term 'ridiculous'?""]",yes,yes
"Does Jordan Mintzer's review in The Hollywood Reporter describe the movie ""Gotti 2018"" as exciting and thrilling?",no,yes
"According to Jordan Mintzer's review in The Hollywood Reporter, is the film ""Gotti 2018"" described as 'just plain dull'?",yes,yes
"Does ""Gotti 2018"" portray John Gotti Jr. as a hero?",no,yes
"According to Jordan Mintzer's review in The Hollywood Reporter, does the film ""Gotti 2018"" portray John Gotti Jr. as a 'victim'?",yes,yes
"[""Does the movie 'Gotti 2018' portray John Gotti as a villain according to Jordan Mintzer's review in The Hollywood Reporter?""]",no,yes
"[""According to Jordan Mintzer's review in The Hollywood Reporter, does the film 'Gotti 2018' mostly portray John Gotti as a loving family man?""]",yes,yes
"[""Did the movie 'Gotti 2018' receive a high approval rating on Rotten Tomatoes?""]",no,yes
"[""Is the approval rating of the movie 'Gotti 2018' on Rotten Tomatoes based on 58 reviews?""]",yes,yes
"Did the film ""Gotti 2018"" receive positive reviews according to Metacritic?",no,yes
"Does the movie ""Gotti 2018"" have a weighted average score of 24 out of 100 on Metacritic?",yes,yes
"[""Does the movie 'Gotti 2018' portray John Gotti Jr. as the perpetrator of government persecution?""]",no,yes
"[""In the movie 'Gotti 2018', is John Gotti Jr. depicted as a victim of government persecution?""]",yes,yes
"""Did the New York Post review describe 'Gotti 2018' as the best mob movie of all time?""",no,yes
"""According to Johnny Oleksinski's review in the New York Post, was 'Gotti 2018' described as the worst mob movie of all time?""",yes,yes
"[""Is Netflix the company responsible for distributing and marketing the film Gotti 2018?""]",no,yes
"[""Did MoviePass distribute and market the film Gotti 2018 through its subsidiary MoviePass Ventures?""]",yes,yes
"Did the accounts of first-time reviewers for ""Gotti 2018"" leave reviews for other movies as well?",no,yes
"Were 32 out of 54 written reviews for ""Gotti 2018"" found to be from first-time reviewers?",yes,no
"[""Does the movie 'Gotti 2018' have no written reviews on the site?""]",no,yes
"[""Were there 54 written reviews found for the film 'Gotti 2018' on the site?""]",yes,yes
"Did the accounts that left reviews for ""Gotti 2018"" only write reviews for ""American Animals"" and no other films?",no,no
"Did many of the accounts that reviewed ""Gotti 2018"" also review ""American Animals""?",yes,no
"[""Did all the accounts created for leaving reviews for 'Gotti 2018' belong to experienced reviewers?""]",no,no
"[""Were 45 of the accounts created for leaving reviews for 'Gotti 2018' from first-time reviewers who created their accounts in the same month?""]",yes,yes
"[""Did the movie 'Gotti 2018' fail to sell any tickets through MoviePass?""]",no,no
"[""Did MoviePass's business model of offering unlimited movies contribute to 40% of the tickets sold for 'Gotti 2018'?""]",yes,no
"[""Did all the reviewers who left reviews for 'Gotti 2018' write multiple reviews on the site?""]",no,yes
"[""Were many of the reviewers who left reviews for 'Gotti 2018' first-time reviewers?""]",yes,yes
,,0.5131578947368421
