Question,Answer,LLAMA_response
"""In 'Daddy Day Camp' released in 2007, are Charlie Hinton and Phil Ryerson best friends and co-owners of Daddy Day Care and Daddy Day Camp?""",yes,yes
"""In the 2007 movie Daddy Day Camp, was the role of Kim Hinton played by an actor other than Tamala Jones?""",no,yes
"""Does Tamala Jones play the role of Kim Hinton, who is Charlie's wife, in the movie Daddy Day Camp, released in 2007?""",yes,yes
"[""Was Charlie Hinton not related to Kim Hinton in the 2007 movie 'Daddy Day Camp'?""]",no,yes
"[""Did Charlie Hinton have a relationship with his wife Kim Hinton in the 2007 movie 'Daddy Day Camp'?""]",yes,yes
"[""Did Josh McLerran play the role of a sophisticated, intelligent counselor in the 2007 movie 'Daddy Day Camp'?""]",no,yes
"[""In the 2007 movie 'Daddy Day Camp', did Josh McLerran play the role of Dale, an oafish young counselor at Camp Driftwood?""]",yes,yes
"[""Is the character Charlie Hinton from the 2007 movie 'Daddy Day Camp' not associated with Dale, the oafish young counselor at Camp Driftwood?""]",no,yes
"[""In the 2007 movie 'Daddy Day Camp', does the character Charlie Hinton have a relationship with Dale, who is also the driver for the camp's bus?""]",yes,yes
"[""Was Spencir Bridges not included in the cast of the 2007 movie 'Daddy Day Camp'?""]",no,yes
"[""Did Spencir Bridges play the role of Ben Hinton, Charlie's son and Becca and Max's best friend, in the 2007 movie 'Daddy Day Camp'?""]",yes,yes
"[""Was Charlie Hinton not related to Ben Hinton in the 2007 movie 'Daddy Day Camp'?""]",no,yes
"[""In the 2007 movie 'Daddy Day Camp', does Charlie Hinton have a relationship with his son Ben Hinton?""]",yes,yes
"[""Did Dallin Boyce play the role of Phil's son in the 2007 movie 'Daddy Day Camp'?""]",yes,yes
"[""In the 2007 film 'Daddy Day Camp', was Max Ryerson portrayed by an actor other than Dallin Boyce?""]",no,yes
"""In the 2007 movie 'Daddy Day Camp', is Phil Ryerson not related to Max Ryerson?""",no,yes
"""In 'Daddy Day Camp' released in 2007, does Phil Ryerson have a relationship with his son Max Ryerson, who is also Becca and Ben's best friend?""",yes,yes
"[""Did Molly Jepson play a character other than Becca in the 2007 movie, Daddy Day Camp?""]",no,yes
"[""In the 2007 movie, Daddy Day Camp, is the character Becca portrayed by Molly Jepson?""]",yes,no
"[""Is the character Max Ryerson not associated with Becca in the 2007 movie 'Daddy Day Camp'?""]",no,yes
"[""In the 2007 movie 'Daddy Day Camp', does Max Ryerson have a relationship with Becca, his best friend from 'Daddy Day Care'?""]",yes,yes
"""Did Tamala Jones play the role of Kim Hinton in the 2007 movie 'Daddy Day Camp'?""",yes,yes
"""In the 2007 movie 'Daddy Day Camp', was the character Kim Hinton not related to Charlie Hinton and wasn't portrayed by Tamala Jones?""",no,yes
"""Did Richard Gant play the role of Charlie Hinton in the 2007 movie Daddy Day Camp?""",no,yes
"""In the 2007 movie Daddy Day Camp, is Richard Gant the actor who played the role of Col. Buck Hinton?""",yes,yes
"""Did Paul Rae portray the character of Phil Ryerson in the 2007 movie 'Daddy Day Camp'?""",yes,yes
"""In the movie 'Daddy Day Camp' released in 2007, was the role of Phil Ryerson played by an actor other than Paul Rae?""",no,yes
"""In the 2007 film 'Daddy Day Camp', was the character Ben Hinton played by an actor other than Spencir Bridges?""",no,yes
"""In the 2007 film 'Daddy Day Camp', does Spencir Bridges play the role of Ben Hinton?""",yes,yes
"[""Did Dallin Boyce play the role of Max Ryerson in the 2007 movie 'Daddy Day Camp'?""]",yes,yes
"[""Is Dallin Boyce's character in the 2007 movie 'Daddy Day Camp' unrelated to Max Ryerson?""]",no,yes
"[""Is Molly Jepson not related to the character Becca in the 2007 movie 'Daddy Day Camp'?""]",no,yes
"[""Did Molly Jepson play the role of Becca in the 2007 movie 'Daddy Day Camp'?""]",yes,yes
"[""Did Sean Patrick Flaherty play a character in the 2007 movie 'Daddy Day Camp' who was denied by his father Lance because he hates kids?""]",yes,yes
"[""In the 2007 movie 'Daddy Day Camp', did the character Lance, portrayed by Sean Patrick Flaherty, deny having a son because he loves kids?""]",no,yes
"[""Was Sean Patrick Flaherty not cast as Robert 'Bobby' Jefferson Warner in the 2007 movie 'Daddy Day Camp'?""]",no,yes
"[""Did Sean Patrick Flaherty play the character of Robert 'Bobby' Jefferson Warner, a bratty and arrogant son of Lance, in the 2007 movie 'Daddy Day Camp'?""]",yes,yes
,,0.4807692307692308
