Question & Options,Correct Answer
"In the 2004 movie 'Superbabies: Baby Geniuses 2', which actress played the character Jennifer Kraft?""]
Options:
A. [""Angelina Jolie""]
B. [""Stefanie von Pfetten""]
C. [""Jennifer Aniston""]
D. [""Nicole Kidman",Stefanie von Pfetten
"In the 2004 movie 'Superbabies: Baby Geniuses 2', what role does Dagmar Midcap play?""]
Options:
A. [""She plays a fictional character""]
B. [""She plays herself""]
C. [""She is the director""]
D. [""She is the producer",She plays herself
"In the 2004 movie 'Superbabies: Baby Geniuses 2', which celebrity made an appearance as themselves?""]
Options:
A. [""Brad Pitt""]
B. [""Meryl Streep""]
C. [""Whoopi Goldberg""]
D. [""Jennifer Aniston",Whoopi Goldberg
"In the 2004 movie 'Superbabies: Baby Geniuses 2', which character was portrayed by Anastasia Trovato?""
Options:
A. [""Tascha""]
B. [""Peter""]
C. [""Kylie""]
D. [""Rosita",Tascha
"Who played the character Peter in the 2004 movie 'Superbabies: Baby Geniuses 2'?""
Options:
A. [""Devin Douglas Drewitz""]
B. [""Tom Cruise""]
C. [""Brad Pitt""]
D. [""Leonardo DiCaprio",Devin Douglas Drewitz
"Who played the character of Little Greta in the 2004 movie 'Superbabies: Baby Geniuses 2'?""
Options:
A. [""Emma Watson""]
B. [""Dakota Fanning""]
C. [""Jessica Amlee""]
D. [""Abigail Breslin",Jessica Amlee
"Who played the character Muggles in the 2004 movie 'Superbabies: Baby Geniuses 2'?""]
Options:
A. [""Tom Cruise""]
B. [""Alfonso Quijada""]
C. [""Brad Pitt""]
D. [""George Clooney",Alfonso Quijada
"Who played the character Greta in the 2004 movie 'Superbabies: Baby Geniuses 2'?""]
Options:
A. [""Meryl Streep""]
B. [""Nancy J. Lilley""]
C. [""Julia Roberts""]
D. [""Nicole Kidman",Nancy J. Lilley
"Who played the character of Little Greta in the 2004 movie 'Superbabies: Baby Geniuses 2'?""]
Options:
A. [""Jennifer Aniston""]
B. [""Jessica Amlee""]
C. [""Angelina Jolie""]
D. [""Julia Roberts",Jessica Amlee
"In the 2004 movie 'Superbabies: Baby Geniuses 2', who appears as himself but is uncredited?""
Options:
A. [""Brad Pitt""]
B. [""Tom Hanks""]
C. [""Barry Bostwick""]
D. [""Leonardo DiCaprio",Barry Bostwick
"In the 2004 movie 'Superbabies: Baby Geniuses 2', what role did Michael Sorvino play?""]
Options:
A. [""A credited supporting character""]
B. [""The lead character""]
C. [""A cameo appearance as himself (uncredited)""]
D. [""The movie director",A cameo appearance as himself (uncredited)
"In the 2004 movie 'Superbabies: Baby Geniuses 2', which boy band made an uncredited appearance as themselves?""]
Options:
A. [""Backstreet Boys""]
B. [""NSYNC""]
C. [""O-Town""]
D. [""One Direction",O-Town
"In the 2004 movie 'Superbabies: Baby Geniuses 2', who made an uncredited appearance as themselves?""]
Options:
A. [""Brad Pitt""]
B. [""Angelina Jolie""]
C. [""Joyce DeWitt""]
D. [""Tom Cruise",Joyce DeWitt
"In the 2004 movie 'Superbabies: Baby Geniuses 2', which actor appears as himself in an uncredited role?""
Options:
A. [""Tom Cruise""]
B. [""Brad Pitt""]
C. [""Roddy McDowall""]
D. [""Robert De Niro",Roddy McDowall
