Question & Options,Correct Answer
"In the movie 'Thank You' (2011), which of the following actions does Sanjana take regarding Raj's cheating? Select all that apply.
Options:
A. A. She exposes him on one of his cheat dates.
B. B. She forgives him and continues their friendship.
C. C. She confronts him about his behavior.
D. D. She ceases their friendship with him.","A, D"
"In the movie 'Thank You' (2011), which of the following characters are involved in the situation where Yogi is assumed to be the informer after Kishan shows a doctored video? Select all that apply.
Options:
A. Vikram
B. Raj
C. Kishan
D. Sanjana","Vikram, Raj, Kishan, Sanjana"
"In the movie 'Thank You' (2011), which of the following statements are true regarding Sanjana's relationship with Raj and Kishan?
Options:
A. A. Sanjana forgives Raj after believing his story.
B. B. Sanjana confronts Kishan about his exposé.
C. C. Sanjana is unaware of Raj's true intentions.
D. D. Sanjana snubs Kishan after learning the truth.","A, B, D"
"In the movie 'Thank You' (2011), which characters are involved in the mission that leads to a killing? Select all that apply.
Options:
A. Raj
B. KD
C. King's Brother
D. The Mission Leader","Raj, King's Brother"
"In the movie 'Thank You' (2011), which characters are involved in the plan to expose the deceitful deal?
Options:
A. Kishan
B. Sanjana
C. Yogi
D. Raju","Kishan, Sanjana, Yogi"
"In the movie 'Thank You' (2011), which of the following statements are true regarding the relationship between Sanjana and Kishan?
Options:
A. A. Sanjana attempts to commit suicide after the truth is revealed.
B. B. Kishan convinces Sanjana to reconsider her decision.
C. C. Sanjana and Kishan are childhood friends.
D. D. Kishan is unaware of Sanjana's struggles.","A, B"
"In the 2011 movie 'Thank You', which of the following statements are true regarding the relationship between Raj and Sanjana?
Options:
A. Raj had a loving relationship with Sanjana.
B. Raj was completely honest with Sanjana throughout the movie.
C. Kishan's plan revealed Raj's deceitful behavior.
D. Sanjana was unaware of Raj's dishonesty.","Raj had a loving relationship with Sanjana., Kishan's plan revealed Raj's deceitful behavior., Sanjana was unaware of Raj's dishonesty."
"In the movie 'Thank You' (2011), which characters are informed about Sanjana's affair with Kishan, leading to Raj's jealousy?
Options:
A. A) Yogi
B. B) Vikram
C. C) Raj
D. D) Kishan","A) Yogi, B) Vikram"
"In the movie 'Thank You' (2011), which of the following statements are true regarding Sanjana's relationship with the dynamic, handsome man?
Options:
A. A. Sanjana begins an affair with the handsome man as part of a plan.
B. B. The handsome man is part of Kishan's strategy to make Raj jealous.
C. C. Sanjana and the handsome man are in a committed relationship.
D. D. Kishan is unaware of Sanjana's involvement with the handsome man.","A, B"
"In the movie 'Thank You' (2011), which of the following statements correctly describe Kishan's character and his actions towards Raj and Sanjana?
Options:
A. Kishan is portrayed as a dynamic, handsome man.
B. Kishan stages a plan to reform Raj.
C. Kishan is indifferent to Sanjana's feelings.
D. Kishan aims to bring back Raj's loving former self to Sanjana's life.","Kishan is portrayed as a dynamic, handsome man; Kishan stages a plan to reform Raj; Kishan aims to bring back Raj's loving former self to Sanjana's life."
"In the movie 'Thank You' (2011), which of the following statements accurately describe the relationship between Kishan and Shivani regarding their plan involving Vikram?
Options:
A. A. Kishan devises a jealousy game to manipulate Vikram.
B. B. Shivani helps Vikram secure his property.
C. C. Shivani gets Vikram to sign bank account papers.
D. D. Vikram successfully outsmarts Kishan and Shivani.","A, C"
"In the movie 'Thank You' (2011), which of the following statements are true regarding the relationship between Kishan and Raj?
Options:
A. A. Kishan helps Raj during a difficult time.
B. B. Raj becomes a witness for Kishan's bank account papers.
C. C. Raj gains ownership of Kishan's property.
D. D. Kishan and Raj are business partners.","A, C"
"In the movie 'Thank You' released in 2011, which of the following statements are true regarding Shivani and Vikram's relationship?
Options:
A. A. Shivani manages to get Vikram thrown out of the house.
B. B. Vikram willingly signs the bank account papers.
C. C. Shivani gains ownership of all of Vikram's property.
D. D. Vikram helps Shivani with her financial troubles.","A, C"
"In the movie 'Thank You' (2011), which characters are involved in the relationship where Sanjana keeps a fast for Raj as per Kishan's request?
Options:
A. Kishan
B. Sanjana
C. Raj
D. Riya","Kishan, Sanjana, Raj"
"In the movie 'Thank You' (2011), which of the following statements are true regarding the relationship between Kishan and King?
Options:
A. A. Kishan helps King by arranging a meeting with King's wife Maddy.
B. B. Maddy is supportive of King's actions throughout the movie.
C. C. Maddy confronts King about his possible affair during the meeting.
D. D. The meeting between Kishan, King, and Maddy ends in chaos.","A, C, D"
"In the movie 'Thank You' (2011), which of the following characters are involved in double-crossing each other while playing for their wives?
Options:
A. Kishan
B. Sanjana
C. Vikram
D. Tanya","Kishan, Sanjana"
"In the movie 'Thank You' (2011), what actions do Kishan and Raj take towards each other during the office fight?
Options:
A. Kishan intentionally exposes Raj during the fight
B. Raj helps Kishan during the fight
C. Kishan and Raj reconcile after the fight
D. Raj intentionally exposes Kishan during the fight","Kishan intentionally exposes Raj during the fight, Raj intentionally exposes Kishan during the fight"
"In the movie 'Thank You' (2011), which characters are involved in the relationship where one presents herself as the other's brother?
Options:
A. Sanjana
B. Shivani
C. Vikram
D. Karan","Sanjana, Shivani"
"In the 2011 movie 'Thank You', which characters does Kishan reference himself in relation to?
Options:
A. Maya
B. Maya's friend
C. Kishan's wife
D. Maya's father","Maya, Maya's friend"
"In the 2011 movie 'Thank You', which characters are involved in luring the three women to King's lair out of intent? Select all that apply.
Options:
A. Sanjana
B. King
C. Yogi
D. Vicky","Sanjana, King"
"In the movie 'Thank You' (2011), what actions does Raj take regarding his relationship with Sanjana?
Options:
A. A. He demands a divorce from Sanjana.
B. B. He reconciles with Sanjana after realizing his mistake.
C. C. He assumes Sanjana is in love with Kishan.
D. D. He supports Sanjana in her career.","A, C"
"In the movie 'Thank You' (2011), which of the following statements are true regarding the relationship between Raj and Sanjana?
Options:
A. A. Raj feels remorseful about deceiving Sanjana.
B. B. Sanjana confronts Raj after his success.
C. C. The assembly of people is for Raj and Sanjana's divorce.
D. D. Raj and Sanjana are planning to remarry.","A, B, D"
"In the movie 'Thank You' (2011), which of the following statements are true regarding Raj's actions and his relationship with King?
Options:
A. A. Raj receives a gun from Benny.
B. B. King orders Raj to kill Kishan.
C. C. Raj is calm and collected when he decides to kill Kishan.
D. D. Raj is filled with fury when he decides to kill Kishan.","A, B, D"
"In the movie 'Thank You' (2011), which of the following statements are true regarding the relationship between Kishan and Sanjana?
Options:
A. A. Sanjana confronts Kishan about their remarriage.
B. B. Kishan is revealed to be alive during the confrontation.
C. C. Sanjana is unaware of Kishan's true intentions.
D. D. The assembly of people is for a surprise party.","A, B"
"In the 2011 movie 'Thank You', which characters are involved in the bail arrangement for Kishan?
Options:
A. King
B. Maddy
C. Kishan
D. Priya","King, Maddy"
"In the movie 'Thank You' (2011), which of the following statements accurately describe Kishan's relationship with Divya?
Options:
A. Kishan feels guilty about Divya's death.
B. Divya encouraged Kishan to cheat.
C. Kishan sets out to help other women to redeem himself.
D. Divya was unaware of Kishan's infidelity.","Kishan feels guilty about Divya's death., Kishan sets out to help other women to redeem himself."
"In the movie 'Thank You' (2011), which of the following statements are true regarding the relationship between Sanjana and Kishan?
Options:
A. A. Kishan helps Sanjana because he sees a reflection of his wife in her.
B. B. Sanjana is unaware of Kishan's feelings towards her.
C. C. Kishan and Sanjana develop a strong friendship throughout the movie.
D. D. Kishan's actions towards Sanjana are influenced by his past experiences.","A, D"
