Question & Options,Correct Answer
"Which of the following statements are true about the movie 'Ajnabee' released in 2001?
Options:
A. Ajnabee is based on the film Consenting Adults.
B. Ajnabee is a direct adaptation of a 1992 romantic comedy.
C. Ajnabee is an unofficial adaptation of the 1992 American thriller Consenting Adults.
D. The movie Ajnabee features a love triangle.","Ajnabee is based on the film Consenting Adults., Ajnabee is an unofficial adaptation of the 1992 American thriller Consenting Adults."
"In the movie 'Ajnabee' (2001), which of the following statements about Raj's character are true?
Options:
A. A. Raj relocates to Switzerland with his wife.
B. B. Raj is a detective investigating a crime.
C. C. Raj's character faces moral dilemmas.
D. D. Raj has a close friendship with another main character.","A, C"
"In the movie 'Ajnabee' released in 2001, which of the following statements about Priya Malhotra are correct?
Options:
A. A. Priya Malhotra is married.
B. B. Priya Malhotra moves to Switzerland.
C. C. Priya Malhotra is a detective.
D. D. Priya Malhotra lives with her husband.","A, B, D"
"In the movie 'Ajnabee' (2001), which of the following statements about Vikram Bajaj and his role in the story are correct?
Options:
A. A. Vikram Bajaj is the Indian neighbor of Raj and Priya Malhotra.
B. B. Vikram Bajaj is a character who assists Raj in his business.
C. C. Vikram Bajaj plays a crucial role in the unfolding mystery.
D. D. Vikram Bajaj is a close friend of Raj Malhotra.","A, C"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Sonia Bajaj's character?
Options:
A. A) Sonia Bajaj is a neighbor of Raj and Priya Malhotra.
B. B) Sonia Bajaj lives in India.
C. C) Sonia Bajaj is portrayed as an Indian character.
D. D) Sonia Bajaj is located in Switzerland.","A) Sonia Bajaj is a neighbor of Raj and Priya Malhotra., C) Sonia Bajaj is portrayed as an Indian character., D) Sonia Bajaj is located in Switzerland."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the setting of the film?
Options:
A. Raj and Priya Malhotra live in Switzerland.
B. The movie is set in India.
C. Switzerland is a significant location in the film.
D. Raj and Priya visit multiple countries during their stay.",Raj and Priya Malhotra live in Switzerland.; Switzerland is a significant location in the film.
"In the movie 'Ajnabee' (2001), which of the following characters go on a Christmas vacation together to Mauritius?
Options:
A. Raj
B. Priya Malhotra
C. Vikram Bajaj
D. Sonia Bajaj","Raj, Priya Malhotra, Vikram Bajaj, Sonia Bajaj"
"In the movie 'Ajnabee' (2001), which characters go on a Christmas vacation together to Mauritius?
Options:
A. Raj
B. Priya Malhotra
C. Vikram Bajaj
D. Sonia Bajaj","Raj, Priya Malhotra, Vikram Bajaj, Sonia Bajaj"
"In the movie 'Ajnabee' (2001), which of the following actions are influenced by Vicky's manipulation of the scenario? Select all that apply.
Options:
A. Vicky pairs Raj with Sonia
B. Vicky ends up with Priya
C. Raj and Sonia are unaware of Vicky's manipulation
D. Vicky directly confronts Raj about his feelings","Vicky pairs Raj with Sonia, Vicky ends up with Priya, Raj and Sonia are unaware of Vicky's manipulation"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Sonia's character and her relationship with Raj?
Options:
A. Sonia's advances towards Raj are subtle and reserved.
B. Sonia becomes more forward in her advances towards Raj.
C. The movie features significant action sequences.
D. Sonia's character does not influence the action in the film.","Sonia becomes more forward in her advances towards Raj., The movie features significant action sequences."
"In the movie 'Ajnabee' (2001), which of the following elements are associated with the action involving Raj and Vikram?
Options:
A. Raj's jealousy towards Vikram
B. Vikram's relationship with another woman
C. Raj's friendship with Vikram
D. A confrontation between Raj and Vikram","Raj's jealousy towards Vikram, Vikram's relationship with another woman"
"In the movie 'Ajnabee' (2001), which of the following actions are suggested by Vikram regarding partner-swapping?
Options:
A. Vikram suggests they should try partner-swapping.
B. Vikram advises against partner-swapping.
C. Vikram expresses excitement about trying something new.
D. Vikram insists on keeping relationships traditional.","Vikram suggests they should try partner-swapping., Vikram expresses excitement about trying something new."
"In the 2001 movie 'Ajnabee', which of the following actions are associated with Vicky's character regarding partner-swapping?
Options:
A. Vicky suggests trying partner-swapping
B. Vicky disapproves of partner-swapping
C. Vicky is hesitant about partner-swapping
D. Vicky eagerly promotes the idea of partner-swapping","Vicky suggests trying partner-swapping, Vicky eagerly promotes the idea of partner-swapping"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the relationship between Vicky and Raj?
Options:
A. A. Vicky and Raj discuss partner-swapping.
B. B. Vicky is unaware of Raj's intentions.
C. C. Raj is a close friend of Vicky.
D. D. Vicky and Raj have a casual conversation about relationships.","A, D"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Priya's role in relation to partner-swapping?
Options:
A. A. Priya successfully reconciles Raj and Vicky.
B. B. Priya's actions take place on the eve of Vicky's birthday.
C. C. Priya is unaware of the partner-swapping situation.
D. D. Priya plays a crucial role in the events leading to partner-swapping.","A, B, D"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the relationship between Vicky and Raj during the argument about enjoying time with Priya and Sonia?
Options:
A. Vicky encourages Raj to have fun with both Sonia and Priya.
B. Raj is excited about Vicky's suggestion.
C. An argument occurs between Vicky and Raj due to the suggestion.
D. Raj agrees to Vicky's request.","Vicky encourages Raj to have fun with both Sonia and Priya., An argument occurs between Vicky and Raj due to the suggestion."
"In the movie 'Ajnabee' (2001), which characters are involved in the reconciliation scene on the eve of Vicky's birthday?
Options:
A. Raj
B. Priya
C. Vicky
D. Ravi","Raj, Priya, Vicky"
"In the movie 'Ajnabee' (2001), which characters are involved in the reconciliation on the eve of Vicky's birthday?
Options:
A. Vicky
B. Raj
C. Priya
D. Ravi","Vicky, Raj"
"In the movie 'Ajnabee' (2001), which of the following statements about Vicky and Priya are true based on their relationship in the plot?
Options:
A. Vicky and Priya celebrate together by getting drunk.
B. Vicky suggests Raj to become him for a night.
C. Priya is unaware of Vicky's true intentions.
D. Vicky and Priya are lifelong friends.","Vicky and Priya celebrate together by getting drunk., Vicky suggests Raj to become him for a night."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the relationship between Raj and Priya?
Options:
A. Raj is sent home drunk by another character.
B. Priya is waiting for Raj at his house.
C. Raj and Priya are involved in a romantic relationship.
D. Another character orchestrates the meeting between Raj and Priya.","Raj is sent home drunk by another character., Priya is waiting for Raj at his house., Another character orchestrates the meeting between Raj and Priya."
"In the movie 'Ajnabee' (2001), what significant events take place between Vicky and Raj that lead to Raj realizing he has been tricked?
Options:
A. Raj wakes up to find a partially clothed woman in bed with him.
B. Raj discovers he is in Vicky's house.
C. Raj and Vicky become best friends.
D. Raj plans a revenge against Vicky.","Raj wakes up to find a partially clothed woman in bed with him, Raj discovers he is in Vicky's house."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the relationship between Priya and Vicky?
Options:
A. Priya confirms that Vicky came over last night.
B. Raj sent Vicky over to Priya's place.
C. Priya and Vicky are siblings.
D. Raj had a conversation with Priya about Vicky's visit.","Priya confirms that Vicky came over last night., Raj sent Vicky over to Priya's place., Raj had a conversation with Priya about Vicky's visit."
"In the movie 'Ajnabee' (2001), what actions did Priya take regarding Vicky's birthday request?
Options:
A. Priya fulfilled Vicky's request to avoid disappointing him.
B. Priya refused Vicky's request on his birthday.
C. Priya celebrated Vicky's birthday with a surprise party.
D. Priya felt compelled to meet Vicky's request due to the occasion.","Priya fulfilled Vicky's request to avoid disappointing him, Priya felt compelled to meet Vicky's request due to the occasion."
"In the 2001 movie 'Ajnabee', what does Priya imply about her relationship with Vicky regarding special occasions?
Options:
A. Priya believes that special occasions should be celebrated.
B. Priya states that regular occurrences are not necessary.
C. Priya prefers to avoid any celebration altogether.
D. Priya is open to celebrating on special occasions.","Priya believes that special occasions should be celebrated., Priya is open to celebrating on special occasions."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Sonia Bajaj and Raj's relationship?
Options:
A. A) Raj finds a boarding pass belonging to Sonia Bajaj.
B. B) Sonia Bajaj was murdered on the night she arrived in Zürich.
C. C) Raj saw Sonia Bajaj with Vikram in Mauritius.
D. D) Sonia Bajaj arrived in Zürich from Geneva on 29 December.","A, B, D"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Vikram and Sonia Bajaj's relationship as depicted in the film?
Options:
A. Raj suspects Sonia Bajaj of being involved with Vikram.
B. Vikram and Sonia Bajaj are married.
C. Raj believes Sonia Bajaj is the woman he saw with Vikram in Mauritius.
D. Sonia Bajaj is unaware of Vikram's past.","Raj suspects Sonia Bajaj of being involved with Vikram., Raj believes Sonia Bajaj is the woman he saw with Vikram in Mauritius."
"In the movie 'Ajnabee' (2001), what do the Malhotras recall about Vicky on the night of the murder?
Options:
A. Vicky was alone when he entered the house.
B. Vicky entered the house with someone.
C. Vicky had a confrontation with the Malhotras.
D. Vicky was seen leaving the house shortly after.",Vicky entered the house with someone.
"In the movie 'Ajnabee' (2001), how do the characters Raj and Priya contribute to the unfolding of the plot?
Options:
A. Raj is falsely accused of a crime.
B. Priya helps Raj uncover the truth.
C. Raj betrays Priya's trust.
D. Priya initially doubts Raj's innocence.","Raj is falsely accused of a crime., Priya helps Raj uncover the truth., Priya initially doubts Raj's innocence."
"In the movie 'Ajnabee' (2001), which of the following statements about the characters Vicky and Raj are true?
Options:
A. A) Vicky was influenced by Raj's idea of wife swapping.
B. B) Raj attempted to force Sonia.
C. C) Vicky and Raj were close friends.
D. D) Raj killed Sonia.","A, B, D"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Sonia Bajaj's travel details?
Options:
A. Sonia Bajaj arrived in Zürich from Geneva.
B. Sonia Bajaj's boarding pass was found by Raj.
C. Sonia Bajaj traveled on 29 December.
D. Sonia Bajaj is a character from a different movie.","Sonia Bajaj arrived in Zürich from Geneva., Sonia Bajaj's boarding pass was found by Raj., Sonia Bajaj traveled on 29 December."
"In the movie 'Ajnabee' (2001), what is the relationship between Geneva and Sonia Bajaj as depicted in the plot?
Options:
A. Raj meets Sonia Bajaj in Geneva.
B. Vikram was in Geneva on the night of Sonia Bajaj's murder.
C. Sonia Bajaj is an insurance officer.
D. Raj is trying to find evidence regarding Sonia Bajaj's murder.","Vikram was in Geneva on the night of Sonia Bajaj's murder., Raj is trying to find evidence regarding Sonia Bajaj's murder."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Vikram and his connection to Geneva?
Options:
A. A. Vikram is suspected of being in Geneva during a murder investigation.
B. B. Geneva is where Raj confronts Vikram about his alibi.
C. C. Vikram is a renowned insurance officer in Geneva.
D. D. The investigation revolves around Sonia Bajaj's murder.","A, B, D"
"In the 2001 movie 'Ajnabee', which of the following statements are true regarding Vikram and Sonia Bajaj's relationship?
Options:
A. Raj believes that Sonia Bajaj was involved with Vikram.
B. Vikram and Sonia Bajaj were married.
C. Raj suspects Sonia Bajaj's connection to Vikram during their time in Mauritius.
D. Sonia Bajaj is a detective investigating Vikram.","Raj believes that Sonia Bajaj was involved with Vikram., Raj suspects Sonia Bajaj's connection to Vikram during their time in Mauritius."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the relationship between Priya and Raj during their journey to Geneva?
Options:
A. Priya and Raj are searching for answers about a woman's mysterious death.
B. Raj is Priya's ex-boyfriend.
C. Their journey uncovers a web of deceit involving Vikram.
D. Priya and Raj travel to Geneva for a vacation.","Priya and Raj are searching for answers about a woman's mysterious death., Their journey uncovers a web of deceit involving Vikram."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Vikram and Sonia Bajaj's relationship?
Options:
A. A. Vikram is married to Sonia Bajaj.
B. B. Sonia Bajaj is a poor woman.
C. C. Vikram convinces Sonia to take out a $100 million insurance policy.
D. D. Vikram has no plans regarding Sonia's insurance policy.","A, C"
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the characters Sonia Bajaj and Neeta?
Options:
A. Sonia Bajaj is revealed to be alive while traveling in Mauritius.
B. Neeta is Vikram's wife.
C. Raj sees Sonia while traveling with Vikram.
D. Neeta accompanies Vikram on their travels.","Sonia Bajaj is revealed to be alive while traveling in Mauritius., Raj sees Sonia while traveling with Vikram., Neeta accompanies Vikram on their travels."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding the relationship between the insurance officer and Vikram?
Options:
A. The insurance officer is investigating Vikram's possible involvement in a crime.
B. Vikram is attempting to claim his wife's life insurance policy.
C. The insurance officer needs evidence to support his claim against Vikram.
D. Vikram is an insurance officer himself.","The insurance officer is investigating Vikram's possible involvement in a crime., The insurance officer needs evidence to support his claim against Vikram."
"In the movie 'Ajnabee' (2001), which of the following statements are true regarding Neeta's relationship with the insurance officer and the events that transpire on the cruise ship?
Options:
A. A) Neeta is involved in a confrontation with Vikram.
B. B) Neeta successfully escapes from the cruise ship.
C. C) Neeta dies during a fight involving Raj and Vikram.
D. D) Raj works with an insurance agent to trace Vikram.","A) Neeta is involved in a confrontation with Vikram., C) Neeta dies during a fight involving Raj and Vikram., D) Raj works with an insurance agent to trace Vikram."
"In the movie 'Ajnabee' (2001), which of the following events occur during the climax involving Vikram and Raj?
Options:
A. A. Vikram kills the insurance officer out of rage.
B. B. Raj saves Vikram from the insurance officer.
C. C. Raj kills Vikram with an anchor.
D. D. Vikram loses his girlfriend Neeta.","A, C, D"
"Which of the following statements are true about the movie 'Ajnabee' released in 2001?
Options:
A. It is a commercially successful Indian film.
B. It was released in 2001.
C. It is a documentary film.
D. It features a love story.","It is a commercially successful Indian film., It was released in 2001."
"Which of the following statements are true regarding Taran Adarsh's role in the context of the movie 'Ajnabee' released in 2001?
Options:
A. Taran Adarsh is known for his reviews of Indian films.
B. Taran Adarsh directed the movie 'Ajnabee'.
C. Taran Adarsh is an Indian film critic who reviewed 'Ajnabee'.
D. Taran Adarsh acted in the movie 'Ajnabee'.","Taran Adarsh is known for his reviews of Indian films., Taran Adarsh is an Indian film critic who reviewed 'Ajnabee'."
"Which of the following statements are true regarding the box office performance of the movie 'Ajnabee' released in 2001?
Options:
A. A. Box Office India reported on the box office performance of 'Ajnabee' in 2011.
B. B. 'Ajnabee' was a box office success in its initial release.
C. C. 'Ajnabee' is a film that features a complex narrative involving deception.
D. D. The box office data from 2011 is irrelevant to 'Ajnabee's' original release.","A, C, D"
"Which of the following statements are true regarding the movie 'Ajnabee' released in 2001?
Options:
A. A. Anu Malik composed the soundtrack for Ajnabee.
B. B. Ajnabee is directed by Anu Malik.
C. C. Anu Malik is an Indian music composer.
D. D. Ajnabee features music composed by Anu Malik.","A. Anu Malik composed the soundtrack for Ajnabee., C. Anu Malik is an Indian music composer., D. Ajnabee features music composed by Anu Malik."
"In the movie 'Ajnabee' (2001), which of the following statements about the soundtrack are true?
Options:
A. Sameer wrote the lyrics for the songs.
B. A.R. Rahman composed the music.
C. The soundtrack features five songs.
D. Sameer is a well-known lyricist in Bollywood.","Sameer wrote the lyrics for the songs., Sameer is a well-known lyricist in Bollywood."
"Which of the following statements are true regarding the soundtrack of the movie 'Ajnabee' released in 2001?
Options:
A. A. Tips Music released the soundtrack album for Ajnabee.
B. B. Ajnabee features music from multiple Indian music labels.
C. C. Tips Music is known for releasing soundtracks for Bollywood films.
D. D. The soundtrack of Ajnabee was a collaboration between Tips Music and another label.","A, C"
"Which of the following statements are true regarding the movie 'Ajnabee' released in 2001?
Options:
A. A. Shah Rukh Khan was initially offered the role of Vikram Bajaj.
B. B. Ajnabee is a Bollywood movie.
C. C. Shah Rukh Khan accepted the role of Vikram Bajaj.
D. D. The movie was released in the year 2001.","A, B, D"
"Which of the following statements are true regarding the song 'Character Dheela' and its relation to the movie 'Ajnabee' (2001)?
Options:
A. A. 'Character Dheela' is an original song from the movie 'Ajnabee'.
B. B. 'Character Dheela' was claimed to be an unauthorized copy of 'Mohabbat Naam Hai'.
C. C. 'Mohabbat Naam Hai' is a song from the movie 'Ajnabee'.
D. D. 'Character Dheela' was featured in the Indian film 'Ready'.","B, C, D"
"In the movie 'Ajnabee' (2001), which of the following statements about Pritam and his contributions to Indian music are true?
Options:
A. A. Pritam is an acclaimed Indian music composer.
B. B. Pritam was accused of plagiarism for the song 'Character Dheela'.
C. C. Pritam composed music for 'Ajnabee'.
D. D. Pritam has won multiple awards for his music.","A, C, D"
"Which of the following statements about the movie 'Ajnabee' (2001) are true based on its summary?
Options:
A. The film is known for its high production quality.
B. The film has been described as having a shoddy feel.
C. The movie features a complex plot with unexpected twists.
D. The film received mixed reviews from critics.","The film has been described as having a shoddy feel., The film received mixed reviews from critics."
"In the movie 'Ajnabee' (2001), how does the script contribute to the theme of loss of control?
Options:
A. The script reveals hidden motives of the characters.
B. The climax features vague scenes that create confusion.
C. The characters maintain complete control over their actions.
D. The unfolding events lead to unexpected consequences.","The script reveals hidden motives of the characters., The climax features vague scenes that create confusion., The unfolding events lead to unexpected consequences."
"In the movie 'Ajnabee' (2001), which of the following elements are described as going overboard due to insipid humour?
Options:
A. A) The character interactions
B. B) The plot twists
C. C) The comedic scenes
D. D) The dramatic moments","A) The character interactions, C) The comedic scenes"
"In the context of the movie 'Ajnabee' (2001), which of the following statements accurately reflect its critical reception regarding its boldness and attempts at innovation?
Options:
A. The film was praised for its bold attempt to create a new niche thriller.
B. Critics felt that the film's makers did not display enough bravado.
C. Ajnabee successfully established itself as a groundbreaking thriller.
D. The film was criticized for being a vain attempt at innovation.","Critics felt that the film's makers did not display enough bravado., The film was criticized for being a vain attempt at innovation."
"In the 2001 movie 'Ajnabee', how does the plot contribute to the overall viewing experience?
Options:
A. The plot is predictable and lacks excitement.
B. The plot is filled with unexpected twists and bizarre events.
C. The plot keeps the audience engaged with dramatic developments.
D. The plot is focused solely on romantic elements.","The plot is filled with unexpected twists and bizarre events, The plot keeps the audience engaged with dramatic developments."
