Question & Options,Correct Answer
"In the movie 'Khatta Meetha' (2010), what is the relationship between Anjali and her brothers-in-law regarding her death?
Options:
A. Anjali's brothers-in-law were responsible for her death.
B. Anjali was a victim of her brothers-in-law's actions.
C. Anjali's brothers-in-law faced severe consequences for her death.
D. Anjali's brothers-in-law were not reprimanded for their involvement.","Anjali's brothers-in-law were responsible for her death., Anjali was a victim of her brothers-in-law's actions., Anjali's brothers-in-law were not reprimanded for their involvement."
"In the movie 'Khatta Meetha' (2010), which of the following statements are true regarding the people who died in the bridge collapse incident?
Options:
A. They are remembered by their loved ones.
B. They are gone forever.
C. They can be brought back to life.
D. Their absence has a lasting impact on the community.","They are remembered by their loved ones., They are gone forever., Their absence has a lasting impact on the community."
"Which of the following statements are true about the movie 'Khatta Meetha' released in 2010?
Options:
A. It is a complete family film.
B. Rajeev Masand rated it 4 out of 5.
C. The movie was released in 2010.
D. It received a rating of 3 out of 5 from Rajeev Masand.","It is a complete family film., The movie was released in 2010., It received a rating of 3 out of 5 from Rajeev Masand."
"Which of the following statements are true about the movie 'Khatta Meetha' released in 2010?
Options:
A. Rajeev Masand rated the film 3 out of 5.
B. The film is categorized as a complete family film.
C. The movie was directed by Rajeev Masand.
D. The film features a romantic storyline.","Rajeev Masand rated the film 3 out of 5., The film is categorized as a complete family film."
"In the 2010 movie 'Khatta Meetha', what aspects of the story did Sukanya Verma highlight in her review?
Options:
A. The story contains generic turns and contrived twists
B. The audience finds the story completely original
C. The story manages to make the audience laugh at many points
D. The movie is praised for its unique narrative style","The story contains generic turns and contrived twists, The story manages to make the audience laugh at many points"
"In the movie 'Khatta Meetha' (2010), what aspects of the story does Sukanya Verma highlight in her review?
Options:
A. The story has generic turns.
B. The story includes original plot twists.
C. The story makes the audience laugh.
D. The story is entirely unfamiliar.","The story has generic turns., The story makes the audience laugh."
"In the movie 'Khatta Meetha' (2010), which of the following statements are true regarding its direction and critical reception?
Options:
A. The film was directed by a director who has made 80 films.
B. Noyon Jyoti Parasara rated the film 1.5/5.
C. The director of 'Khatta Meetha' has never won a National Award.
D. The film received criticism for not reflecting the experience of its director.","The film was directed by a director who has made 80 films., Noyon Jyoti Parasara rated the film 1.5/5., The film received criticism for not reflecting the experience of its director."
"In the 2010 film 'Khatta Meetha', which elements are described as being part of its narrative according to Blessy Chettiar's review?
Options:
A. A mix of drama
B. A strong comedic element
C. A hotchpotch of various genres
D. A focus on romance","A mix of drama, A hotchpotch of various genres"
"In the movie 'Khatta Meetha' (2010), which of the following aspects are highlighted according to Nikhat Kazmi's review in the Times of India?
Options:
A. The film includes elements of fun and frolic
B. The film has a tedious middle section
C. The film received a rating of 4/5
D. The film is directed by Priyadarshan","The film includes elements of fun and frolic, The film has a tedious middle section"
"Which of the following statements are true regarding the soundtrack of the movie 'Khatta Meetha' released in 2010?
Options:
A. A. The soundtrack is composed by Pritam.
B. B. The lyrics are written by Irshad Kamil.
C. C. U.R.L. performed the Marathi rap on 'Nana Chi Taang'.
D. D. The soundtrack was composed by A.R. Rahman.","A, B, C"
"In the movie 'Khatta Meetha' released in 2010, who were the lyricists for the film's soundtrack?
Options:
A. Irshad Kamil
B. Nitin Raikwar
C. Pritam
D. U.R.L.","Irshad Kamil, Nitin Raikwar"
"In the movie 'Khatta Meetha' (2010), which of the following individuals contributed to the lyrics of the soundtrack?
Options:
A. Irshad Kamil
B. Nitin Raikwar
C. Pritam
D. U.R.L.","Irshad Kamil, Nitin Raikwar"
"In the movie 'Khatta Meetha' (2010), which of the following songs were sung by Roop Kumar Rathod?
Options:
A. Sajde Kiye
B. Tumhare Hawaale Watan Saathiyo
C. Tere Naina
D. Mann Ki Manjil",Sajde Kiye
"In the movie 'Khatta Meetha' (2010), which of the following statements about the song 'Sajde Kiye' are true?
Options:
A. A. The song is sung by Roop Kumar Rathod.
B. B. The song is sung by Harshdeep Kaur.
C. C. The song features only one singer.
D. D. The song is included in the film version.","A, B, D"
