Question & Options,Correct Answer
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements are true regarding the relationship between Roopa and Rajeev's marriage proposal?
Options:
A. Rajeev falls in love with Roopa before asking for her hand in marriage.
B. Roopa's father is unaware of Rajeev's feelings for Roopa.
C. Rajeev seeks permission from Roopa's father to marry her.
D. Roopa is initially opposed to Rajeev's marriage proposal.","Rajeev falls in love with Roopa before asking for her hand in marriage., Rajeev seeks permission from Roopa's father to marry her."
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following actions does Roopa take regarding Rajeev's marriage proposal?
Options:
A. A. She expresses her deep love for Rajeev.
B. B. She requests Rajeev's father to reject the marriage proposal.
C. C. She agrees to the marriage proposal.
D. D. She does not want to cheat on Rajeev.","A, B, D"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements accurately describe the relationship between Roopa and her father, the village priest?
Options:
A. Roopa initially refuses to marry Rajeev despite her father's wishes.
B. The village priest supports Roopa's decision to marry Rajeev.
C. Roopa agrees to marry Rajeev after being persuaded by the village priest.
D. Roopa believes that Rajeev will accept her despite her condition.","The village priest supports Roopa's decision to marry Rajeev., Roopa believes that Rajeev will accept her despite her condition."
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following events are connected to Roopa's disfigurement and Rajeev's feelings of betrayal?
Options:
A. Rajeev's initial attraction to Roopa's beauty
B. Rajeev discovering Roopa's disfigured side after marriage
C. Roopa's attempt to hide her disfigurement from Rajeev
D. Rajeev's decision to confront Roopa about her appearance","Rajeev discovering Roopa's disfigured side after marriage, Roopa's attempt to hide her disfigurement from Rajeev"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements are true regarding Rajeev's actions towards Roopa after discovering her disfigurement?
Options:
A. A. Rajeev accepts Roopa despite her disfigurement.
B. B. Rajeev disowns Roopa and drives her out of the house.
C. C. Rajeev is initially shocked but later supports Roopa.
D. D. Rajeev's reaction leads to Roopa's isolation.","B, D"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements correctly describe Rajeev's actions on his wedding night?
Options:
A. A) Rajeev drives Roopa out of the house.
B. B) Rajeev searches for another Roopa in the village.
C. C) Rajeev celebrates his wedding with family and friends.
D. D) Rajeev feels content with his marriage.",A) Rajeev drives Roopa out of the house. B) Rajeev searches for another Roopa in the village.
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following themes are explored through the relationship between Roopa and Rajeev?
Options:
A. A. Rejection
B. B. Acceptance
C. C. Mistreatment
D. D. Accusation of infidelity","A, C, D"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following events are related to the character Roopa and the mistaken identity that occurs on the wedding night?
Options:
A. Roopa's search for her own identity
B. The confusion caused by another Roopa
C. The wedding ceremony itself
D. The consequences of mistaken identity","Roopa's search for her own identity, The confusion caused by another Roopa, The consequences of mistaken identity"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following elements are related to the theme of mistaken identity during the wedding night?
Options:
A. Rajeev's confusion about identities
B. The presence of another girl with the same name
C. The wedding ceremony's chaotic atmosphere
D. Rajeev's belief in true love","Rajeev's confusion about identities, The presence of another girl with the same name"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements accurately describe the relationship between Roopa and her mistress? Select all that apply.
Options:
A. They meet at night to discuss their feelings.
B. Roopa hides behind a veil to conceal her scarred side.
C. The mistress is unaware of Roopa's true identity.
D. Their relationship is characterized by a loving bond despite challenges.","They meet at night to discuss their feelings., Roopa hides behind a veil to conceal her scarred side., Their relationship is characterized by a loving bond despite challenges."
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements accurately describe the relationship dynamics involving Rajeev and the mistress?
Options:
A. A. Rajeev neglects his wife during the day.
B. B. Rajeev is unaware that his mistress and wife are the same person.
C. C. Rajeev spends all his time with his wife.
D. D. Rajeev loves his mistress during the nights.","A, B, D"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements are true regarding Roopa's situation?
Options:
A. A. Roopa becomes pregnant after making love with her husband.
B. B. Roopa's pregnancy is a result of her relationship with her mistress.
C. C. Roopa's pregnancy leads to significant plot developments.
D. D. Roopa is indifferent to her pregnancy.","A, C"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following actions are associated with Rajeev's relationship with his wife regarding her suspicion of infidelity?
Options:
A. A. Accusing his wife of infidelity
B. B. Supporting her in public
C. C. Shaming her in public
D. D. Discussing their issues privately","A, C"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following events are directly related to Roopa's character arc?
Options:
A. Roopa leaves her house due to her husband's rejection
B. Roopa's father dies out of agony
C. Roopa is rescued and returns home
D. Roopa becomes a successful singer","Roopa leaves her house due to her husband's rejection, Roopa's father dies out of agony, Roopa is rescued and returns home"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements are true regarding Roopa's character and her decisions?
Options:
A. A. Roopa is publicly shamed by her husband.
B. B. Roopa vows to return as a mistress.
C. C. Roopa vows not to return as a mistress.
D. D. Roopa's decision is influenced by her husband's actions.","A, C, D"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements are true regarding Rajeev's realization about his wife and mistress?
Options:
A. A. Rajeev recognizes his wife's voice while searching for his mistress.
B. B. Rajeev's realization occurs during a flood.
C. C. Rajeev finds his mistress first before realizing the truth.
D. D. The connection between his wife and mistress is revealed in swirling waters.","A, B, D"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following themes are explored through the relationship between the flood and Rajeev's character?
Options:
A. A. The depth of human emotions
B. B. The impact of natural disasters on personal growth
C. C. The superficiality of societal norms
D. D. The struggle for survival in harsh conditions","A, B, C"
"In the movie 'Satyam Shivam Sundaram' (2014), what leads Rajeev to understand the connection between his wife and mistress?
Options:
A. Her voice
B. His realization
C. A conversation with his mistress
D. A revelation from his wife","Her voice, His realization"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements are true regarding the relationship between Rajeev and Roopa?
Options:
A. A) Rajeev is a heroic figure in Roopa's life.
B. B) Roopa is a skilled swimmer who saves Rajeev.
C. C) Rajeev saves Roopa from drowning in the flood.
D. D) Roopa and Rajeev share a romantic relationship.","A, C, D"
"In the movie 'Satyam Shivam Sundaram' (2014), which of the following statements are true regarding the relationship between Rajeev and Roopa?
Options:
A. A) Rajeev asks for Roopa's forgiveness.
B. B) Roopa refuses to accept Rajeev as her husband.
C. C) Rajeev accepts Roopa as his wife.
D. D) Roopa and Rajeev share a deep bond despite their challenges.","A) Rajeev asks for Roopa's forgiveness., C) Rajeev accepts Roopa as his wife., D) Roopa and Rajeev share a deep bond despite their challenges."
