Question & Options,Correct Answer
"What relationships exist between Dr. Dayal, Monty, and Ravi in the context of *Karzzzz*?
Options:
A. Monty considers Dr. Dayal to be a close friend.
B. Monty is the reincarnation of Ravi.
C. Dr. Dayal has a significant role in Monty's life.
D. Ravi is a historical figure in Monty's past.",All of the above
"What relationships exist between Dr. Dayal, Monty, and Ravi in the context of *Karzzzz*?
Options:
A. Monty considers Dr. Dayal to be a close friend.
B. Monty is the reincarnation of Ravi.
C. Dr. Dayal has a significant role in Monty's life.
D. Ravi is a historical figure in Monty's past.",Monty considers Dr. Dayal to be a close friend. and Monty is the reincarnation of Ravi.
"What relationships exist between Dr. Dayal, Monty, and Princess Kamini in the movie?
Options:
A. Monty considers Dr. Dayal to be a close friend.
B. Monty reenacts an accident to convince Princess Kamini of his memories.
C. Princess Kamini is unaware of Monty's true identity.
D. All of the above",All of the above
"Which of the following statements is true regarding the relationships between Dr. Dayal, Monty, and Princess Kamini?
Options:
A. a) Monty considers Dr. Dayal to be a close friend and confidante.
B. b) Monty brings Princess Kamini to justice with Tina and Kabira.
C. c) Dr. Dayal helps Monty in his quest against Princess Kamini.
D. d) Monty has a personal connection with Princess Kamini.",a) Monty considers Dr. Dayal to be a close friend and confidante. and b) Monty brings Princess Kamini to justice with Tina and Kabira.
"Which characters are connected through their relationships in the plot of *Karzzzz*?
Options:
A. Dr. Dayal
B. Monty
C. Princess Kamini
D. All of the above",All of the above
"Which characters are connected through their relationships in the story?
Options:
A. Princess Kamini
B. Monty
C. Ravi
D. All of the above",All of the above
"Which characters are connected through their relationships in the story?
Options:
A. Princess Kamini
B. Monty
C. Ravi
D. All of the above",All of the above
"What key events involve Princess Kamini and Monty in the movie *Karzzzz*?
Options:
A. Princess Kamini meets Monty during his trip to Kenya.
B. Monty reenacts an accident to manipulate Princess Kamini.
C. Monty is a reincarnation of Ravi.
D. Princess Kamini has a significant role in Monty's past.",All of the above
"Which characters are involved in the storyline of Princess Kamini and Monty?
Options:
A. Princess Kamini
B. Monty
C. Tina
D. Kabira","Princess Kamini, Monty"
"Which characters are involved in the events surrounding Monty and Princess Kamini in the movie *Karzzzz*?
Options:
A. Princess Kamini
B. Monty
C. Tina
D. Ravi","Princess Kamini, Monty, Tina"
"Which characters are involved in the storyline of Princess Kamini's marriage in *Karzzzz*?
Options:
A. Princess Kamini
B. Monty
C. Ravi
D. All of the above",All of the above
"Which characters are involved in the storyline of Princess Kamini's marriage in *Karzzzz*?
Options:
A. Princess Kamini
B. Monty
C. Ravi
D. All of the above",All of the above
"What actions did Monty take to influence Princess Kamini in the movie?
Options:
A. a) Monty convinces Princess Kamini to marry him.
B. b) Monty reenacts the accident to make Princess Kamini believe that he remembers she killed him/Ravi.
C. c) Monty reveals his true identity to Princess Kamini.
D. d) Monty expresses his love for Princess Kamini.",a) Monty convinces Princess Kamini to marry him. and b) Monty reenacts the accident to make Princess Kamini believe that he remembers she killed him/Ravi.
"Which characters are involved in the storyline of Monty and Princess Kamini?
Options:
A. Monty
B. Princess Kamini
C. Tina
D. Kabira","Monty, Princess Kamini"
"Which characters are involved in the relationship dynamics in the story?
Options:
A. Princess Kamini
B. Monty
C. Tina
D. Ravi","Princess Kamini, Monty"
"What can be inferred about the relationships between Tina, Monty, and Ravi in the film?
Options:
A. Tina ends up with Monty.
B. Monty is the reincarnation of Ravi.
C. Ravi plays a significant role in Monty's backstory.
D. All of the above",All of the above
"What is true about the relationships between Tina, Monty, and Ravi in the movie?
Options:
A. Tina ends up with Monty
B. Monty is the reincarnation of Ravi
C. Ravi is a character who influences Monty's journey
D. All of the above",All of the above
"What events transpired involving Monty, Tina, and Princess Kamini in *Karzzzz*?
Options:
A. Monty and Tina are united at the end of the movie.
B. Monty reenacts an accident to jog Princess Kamini's memory.
C. Princess Kamini is revealed to have killed Monty.
D. All of the above",All of the above
"What is true about the relationships between Monty, Tina, and Princess Kamini in the movie?
Options:
A. a) Monty and Tina are together at the end of the movie.
B. b) Monty and Tina helped bring Princess Kamini to justice.
C. c) Princess Kamini is a key character who influences Monty and Tina's relationship.
D. d) All of the above",d) All of the above
"What events lead to the union of Tina and Monty in the story?
Options:
A. Tina tries to run away with Monty.
B. Princess Kamini's death brings Monty and Tina together.
C. Monty is shot by Princess Kamini.
D. Monty and Tina are united as the end credits roll.",Tina tries to run away with Monty. & Princess Kamini's death brings Monty and Tina together. & Monty and Tina are united as the end credits roll.
"What roles do Kabira and Monty have in relation to Tina?
Options:
A. Kabira is Tina's caretaker
B. Monty has romantic feelings for Tina
C. Kabira and Monty are both connected to Tina
D. All of the above",All of the above
"Which characters are involved in Monty's plan in the story?
Options:
A. Kabira
B. Tina
C. Monty
D. All of the above",All of the above
"Which characters have a significant relationship in the movie *Karzzzz*?
Options:
A. Kabira
B. Tina
C. Monty
D. All of the above",All of the above
"Which characters are connected through their relationships in the story?
Options:
A. Princess Kamini
B. Tina
C. Monty
D. All of the above",All of the above
"Which characters are connected through their involvement in Monty's plan regarding Princess Kamini?
Options:
A. Princess Kamini
B. Tina
C. Kabira
D. All of the above",All of the above
"Which characters are connected through Princess Kamini in the story?
Options:
A. Princess Kamini
B. Tina
C. Monty
D. All of the above",All of the above
"Which of the following statements are true regarding the relationships among Ravi Verma, Princess Kamini, and Monty?
Options:
A. a) Princess Kamini is the wife of Ravi Verma.
B. b) Monty meets Princess Kamini during a trip to Kenya.
C. c) Ravi Verma's wealth is inherited by Princess Kamini after his death.
D. d) Monty is the brother of Ravi Verma.",b) Monty meets Princess Kamini during a trip to Kenya.
"Which of the following statements are true regarding the relationships between Ravi Verma, Princess Kamini, and Tina?
Options:
A. a) Princess Kamini is married to Ravi Verma.
B. b) Tina is associated with both Monty and Princess Kamini.
C. c) Princess Kamini inherits wealth from Ravi Verma.
D. d) Ravi Verma knows Tina.","b) Tina is associated with both Monty and Princess Kamini. 
 c) Princess Kamini inherits wealth from Ravi Verma."
"Which of the following statements is true regarding the relationships between Ravi Verma, Princess Kamini, and Monty?
Options:
A. a) Princess Kamini inherits the wealth of Ravi Verma after his death.
B. b) Monty convinces Princess Kamini to marry him.
C. c) Ravi Verma is married to Princess Kamini.
D. d) All of the above",d) All of the above
"What roles do the characters play in the story related to Ravi Verma?
Options:
A. Ravi Verma's wife
B. Ravi Verma's mother and sister
C. The inheritor of Ravi's wealth
D. The deceiver regarding Ravi's family","Ravi Verma's wife, The inheritor of Ravi's wealth, The deceiver regarding Ravi's family"
"What is true about the relationship between Ravi Verma and Princess Kamini in the context of the story?
Options:
A. Kamini is the wife of Ravi.
B. Kamini inherits Ravi's wealth after his death.
C. Princess Kamini has a connection to Ravi from a previous birth.
D. All of the above",All of the above
"Which of the following statements are true regarding the relationships between Judah, Princess Kamini, and Monty?
Options:
A. a) Judah is the mistress of Princess Kamini.
B. b) Princess Kamini becomes acquainted with Monty during his trip to Kenya.
C. c) Monty is a close friend of Judah.
D. d) Princess Kamini is associated with both Judah and Monty.",a) Judah is the mistress of Princess Kamini. and b) Princess Kamini becomes acquainted with Monty during his trip to Kenya.
"Which characters have a relationship with Princess Kamini in the story?
Options:
A. Judah
B. Tina
C. Monty
D. All of the above",All of the above
"Which characters are involved in the relationships within the story?
Options:
A. Judah
B. Princess Kamini
C. Monty
D. All of the above",All of the above
"What is true about the relationships between Judah, Princess Kamini, and Ravi's mother and sister?
Options:
A. a) Judah is the mistress of Princess Kamini.
B. b) Princess Kamini lies to Monty about the decease of Ravi's mother and sister.
C. c) Ravi's mother and sister are involved in a deception.
D. d) Judah and Ravi's mother have a close relationship.",a) Judah is the mistress of Princess Kamini. and b) Princess Kamini lies to Monty about the decease of Ravi's mother and sister.
"Which of the following statements are true regarding the relationships between Judah, Princess Kamini, and Ravi?
Options:
A. a) Judah is the mistress of Princess Kamini.
B. b) Princess Kamini has a connection to Ravi from a previous birth.
C. c) Judah and Ravi were involved in a love triangle.
D. d) Princess Kamini arrived at the same spot where Ravi was killed in a previous birth.",a) Judah is the mistress of Princess Kamini. and d) Princess Kamini arrived at the same spot where Ravi was killed in a previous birth.
"What events connect Monty and Princess Kamini in the storyline?
Options:
A. Monty reenacts the accident to make Princess Kamini believe he remembers her involvement.
B. Princess Kamini becomes acquainted with Monty during his trip to Kenya.
C. Monty is actually a reincarnation of Ravi.
D. Princess Kamini has a hidden agenda during her interactions with Monty.",a) Monty reenacts the accident to make Princess Kamini believe he remembers her involvement. and b) Princess Kamini becomes acquainted with Monty during his trip to Kenya.
"Which characters are involved in the plot surrounding Monty's reenactment of the accident?
Options:
A. Monty
B. Princess Kamini
C. Tina
D. All of the above",All of the above
"What actions did Monty take in relation to Princess Kamini in the movie?
Options:
A. Monty reenacted the accident to manipulate Princess Kamini.
B. Monty convinced Princess Kamini to marry him.
C. Monty revealed his true identity to Princess Kamini.
D. All of the above","Monty reenacted the accident to manipulate Princess Kamini., Monty convinced Princess Kamini to marry him."
"What events are connected to Monty's interactions with Princess Kamini and Ravi's family?
Options:
A. Monty reenacts the accident to make Princess Kamini believe he remembers her involvement.
B. Princess Kamini lies to Monty about the death of Ravi's mother and sister.
C. Monty and Princess Kamini have a romantic relationship.
D. Ravi's mother and sister are key figures in Monty's quest for revenge.",Monty reenacts the accident to make Princess Kamini believe he remembers her involvement. & Princess Kamini lies to Monty about the death of Ravi's mother and sister.
"Which characters are involved in the events surrounding the reincarnation theme in the movie 'Karzzzz'?
Options:
A. Monty
B. Princess Kamini
C. Ravi
D. All of the above",All of the above
"Which of the following statements is true regarding Monty and Princess Kamini's relationship in the story?
Options:
A. Monty brings Princess Kamini to justice with Tina and Kabira.
B. Princess Kamini becomes acquainted with Monty during his trip to Kenya.
C. Monty is a character who plays a significant role in Princess Kamini's life.
D. Princess Kamini and Monty share a complex dynamic.","Monty brings Princess Kamini to justice with Tina and Kabira., Princess Kamini becomes acquainted with Monty during his trip to Kenya."
"Which characters are involved in the storyline where Monty brings Princess Kamini to justice?
Options:
A. Monty
B. Princess Kamini
C. Tina
D. Kabira","Monty, Princess Kamini, Tina"
"Which of the following statements is true regarding Monty and Princess Kamini's relationship?
Options:
A. Monty brings Princess Kamini to justice with Tina and Kabira.
B. Monty convinces Princess Kamini to marry him.
C. Princess Kamini is a key character in Monty's journey.
D. Monty and Princess Kamini have a complicated relationship.",Monty brings Princess Kamini to justice with Tina and Kabira. and Monty convinces Princess Kamini to marry him.
"What roles do Monty and Princess Kamini play in the storyline involving Ravi's mother and sister?
Options:
A. Monty seeks justice for Princess Kamini.
B. Princess Kamini deceives Monty regarding Ravi's family.
C. Ravi's mother and sister are central to Monty's quest.
D. All of the above",All of the above
"Which characters are involved in the storyline of Monty bringing Princess Kamini to justice and the events surrounding Ravi's past?
Options:
A. Monty
B. Princess Kamini
C. Ravi
D. Tina","Monty, Princess Kamini"
"Which characters are involved in the storyline of *Karzzzz*?
Options:
A. Judah
B. Princess Kamini
C. Monty
D. All of the above",All of the above
"Which characters are involved in the conflict surrounding Princess Kamini's release?
Options:
A. Judah
B. Princess Kamini
C. Tina
D. All of the above",All of the above
"Which characters are involved in the conflict surrounding Princess Kamini in the story?
Options:
A. Judah
B. Princess Kamini
C. Monty
D. All of the above",All of the above
"What are the significant relationships between Judah, Princess Kamini, and Ravi's mother and sister in the plot of *Karzzzz*?
Options:
A. Judah holds Tina hostage to demand Princess Kamini's release.
B. Princess Kamini deceives Monty regarding the fate of Ravi's mother and sister.
C. Ravi's mother and sister are directly involved in Judah's demands.
D. Princess Kamini's actions impact the storyline surrounding Ravi's family.","a) Judah holds Tina hostage to demand Princess Kamini's release., b) Princess Kamini deceives Monty regarding the fate of Ravi's mother and sister., d) Princess Kamini's actions impact the storyline surrounding Ravi's family."
"Which characters are involved in the conflict surrounding Princess Kamini in the movie?
Options:
A. Judah
B. Princess Kamini
C. Ravi
D. All of the above",All of the above
"In the movie involving Monty and Princess Kamini, which of the following statements are true?
Options:
A. a) Monty is pursued by Tina.
B. b) Princess Kamini shoots Monty.
C. c) Monty meets Princess Kamini during a trip to Kenya.
D. d) Monty has a previous birth connection to Princess Kamini.","a) Monty is pursued by Tina, b) Princess Kamini shoots Monty, c) Monty meets Princess Kamini during a trip to Kenya."
"Which characters are involved in the relationship dynamics in the story?
Options:
A. Monty
B. Princess Kamini
C. Tina
D. All of the above",All of the above
"What events involve Monty and Princess Kamini in the movie?
Options:
A. Monty tries to convince Princess Kamini to marry him.
B. Princess Kamini shoots Monty at the same spot where Ravi was killed.
C. Tina tries to run away with Monty.
D. All of the above",All of the above
"What are the significant actions involving Monty, Princess Kamini, and Ravi's mother and sister in the plot?
Options:
A. Monty pursues Tina who is trying to run away.
B. Princess Kamini shoots Monty at the spot of Ravi's death.
C. Princess Kamini deceives Monty regarding the fate of Ravi's mother and sister.
D. Monty has a deep connection with Ravi's family.",All of the above
"Which characters are involved in the events surrounding the reincarnation theme in the story?
Options:
A. Monty
B. Princess Kamini
C. Ravi
D. All of the above",All of the above
"Which of the following statements are true regarding the relationships between Sir Judah, Ravi Verma, and Princess Kamini?
Options:
A. a) Ravi Verma won a court case against Sir Judah.
B. b) Princess Kamini is the wife of Ravi Verma.
C. c) Sir Judah is a wealthy individual in Kenya.
D. d) Kamini inherits Ravi's wealth after his death.","a) Ravi Verma won a court case against Sir Judah., b) Princess Kamini is the wife of Ravi Verma., d) Kamini inherits Ravi's wealth after his death."
"What is true about the relationship between Ravi Verma, Princess Kamini, and Kenya?
Options:
A. Ravi Verma visited Kenya with Princess Kamini.
B. Princess Kamini inherited Ravi Verma's wealth after his death.
C. Ravi Verma died in Kenya.
D. All of the above",All of the above
"Which characters are involved in Monty's plan in the movie?
Options:
A. Tina
B. Kabira
C. Princess Kamini
D. All of the above","Tina, Kabira"
"Which characters are involved in the plan to bring Princess Kamini to justice in the movie?
Options:
A. Tina
B. Kabira
C. Police
D. All of the above",All of the above
