Question & Options,Correct Answer
"Which of the following statements are true regarding the events involving Inspector Khan and Rahul?
Options:
A. a) Inspector Khan is part of the police team that arrives at the scene.
B. b) Rahul is associated with the tape recorder.
C. c) The tape recorder is mentioned as being without batteries.
D. d) Inspector Khan is a criminal investigator.","a) Inspector Khan is part of the police team that arrives at the scene., c) The tape recorder is mentioned as being without batteries."
"Which characters played significant roles in the investigation and planning in the story?
Options:
A. Inspector Khan
B. Rahul
C. Saxena
D. All of the above",All of the above
"Which characters are involved in the events surrounding Pooja's ashes in the film *Vaada*?
Options:
A. Inspector Khan
B. Rahul
C. Pooja's ashes
D. All of the above",All of the above
"What significant events occurred involving Rahul and Pooja in the court case?
Options:
A. Rahul confessed to the murder.
B. Pooja discovered Rahul was no longer blind.
C. Rahul was found in Karan's arms.
D. Pooja testified against Rahul.",Rahul confessed to the murder.
"Which of the following statements are true regarding Rahul's situation in court and his blindness?
Options:
A. Rahul confessed to the murder in court.
B. Rahul's blindness was curable.
C. Rahul traveled abroad for an operation.
D. Rahul was acquitted of the charges.","Rahul confessed to the murder in court., Rahul's blindness was curable., Rahul traveled abroad for an operation."
"What significant events occur in the court involving Rahul and Karan?
Options:
A. Rahul confesses to the murder.
B. Karan is forced to confess by Rahul.
C. Pooja is mentioned during the court proceedings.
D. All of the above",All of the above
"Which characters are involved in the events related to the court case in 'Vaada'?
Options:
A. Rahul
B. Pooja
C. The judge
D. The prosecutor","Rahul, Pooja"
"What key events transpired in the court involving Rahul and Karan?
Options:
A. Rahul confessed to the murder in court.
B. Karan was implicated in Pooja's death.
C. Rahul and Karan were both present during the confession.
D. Karan denied any involvement in Pooja's death.",Rahul confessed to the murder in court. Karan was implicated in Pooja's death.
"What roles do Rahul and Saxena play in the court case?
Options:
A. Rahul is the defendant who confesses to the murder.
B. Saxena is an accomplice who helped Rahul.
C. Rahul and Saxena were both present in court.
D. All of the above",All of the above
"What key elements were involved in Rahul's confession in court?
Options:
A. The court
B. Rahul
C. The tape recorder
D. All of the above",All of the above
"Which of the following statements is true regarding the events that took place in the court involving Rahul and Saxena?
Options:
A. a) Rahul confessed to the murder in court.
B. b) Saxena was unaware of Rahul's actions.
C. c) Saxena assisted Rahul in planning the murder.
D. d) Rahul revealed Saxena's involvement during his confession.",a) Rahul confessed to the murder in court. and d) Rahul revealed Saxena's involvement during his confession.
"What significant events involving Rahul occur in relation to Pooja in the court case?
Options:
A. Rahul confesses to the murder in court
B. Rahul immerses Pooja's ashes in the river
C. Rahul is found guilty of the crime
D. Rahul expresses remorse for his actions","Rahul confesses to the murder in court, Rahul immerses Pooja's ashes in the river"
"Which of the following statements are true regarding the relationship between Rahul and Karan in the context of the plot?
Options:
A. Rahul believes that Karan had killed Pooja.
B. Karan tries to prove that Rahul is not blind.
C. Karan successfully proves his innocence.
D. Rahul forces Karan to confess.",Rahul believes that Karan had killed Pooja. & Rahul forces Karan to confess.
"What are the consequences faced by Karan in relation to the murder case involving Pooja?
Options:
A. Rahul believes Karan is guilty
B. Karan is arrested for murder
C. Karan is sentenced to life imprisonment
D. Karan confesses to the crime",All of the above
"What events are connected to the characters Rahul, Karan, and Pooja in the plot?
Options:
A. Rahul believes Karan killed Pooja.
B. Karan was seen embracing Pooja.
C. Rahul returned from a trip to find Karan and Pooja together.
D. All of the above",All of the above
"What are the key events involving Rahul and Karan in relation to Karan's situation?
Options:
A. Rahul believes Karan killed Pooja.
B. Karan is left alone in his cell.
C. Rahul confronts Karan about the murder.
D. Karan confesses to Rahul.",All of the above
"Which of the following statements is true regarding Karan's interactions in the film?
Options:
A. Karan bribed a constable.
B. Karan attempted to prove Rahul's sight.
C. Karan was involved with a constable.
D. All of the above",All of the above
"What are the consequences of Karan's actions in relation to the constable and his sentencing?
Options:
A. Karan bribed the constable
B. Karan was arrested for murder
C. Karan received a life imprisonment sentence
D. All of the above",All of the above
"Which characters were involved in the events surrounding Karan's actions and Pooja's situation?
Options:
A. Constable
B. Karan
C. Pooja
D. Rahul",Karan and Pooja
"What actions did Karan take while in the holding cell?
Options:
A. Karan bribed a constable
B. Karan was left alone in his cell
C. Karan attempted to escape
D. Karan communicated with other prisoners","Karan bribed a constable, Karan was left alone in his cell"
"What significant events occurred involving Pooja, Karan, and Rahul in the plot of 'Vaada'?
Options:
A. Pooja agreed to divorce Rahul to marry Karan.
B. Karan attempted to prove that Rahul is not blind.
C. Pooja had an argument with Karan.
D. All of the above",All of the above
"What are the circumstances surrounding Karan's sentencing in relation to Pooja?
Options:
A. Pooja was forced to divorce Rahul to marry Karan.
B. Karan threatened Pooja to renew their relationship.
C. Karan was sentenced to life imprisonment for murder.
D. Pooja had an argument with Karan before he was arrested.",Pooja was forced to divorce Rahul to marry Karan. Karan was sentenced to life imprisonment for murder.
"What significant events occurred in Pooja's relationships with Karan and Rahul?
Options:
A. Pooja had an argument with Karan and threatened him.
B. Karan embraced Pooja after she finalized her divorce from Rahul.
C. Rahul returned unexpectedly while Karan was with Pooja.
D. All of the above",All of the above
"What events transpired involving Pooja, Karan, and the cell?
Options:
A. Pooja was threatened by Karan in a moment of anger.
B. Karan was left alone in a cell by Rahul.
C. Pooja agreed to divorce Rahul to marry Karan.
D. Rahul supported Karan in his feelings for Pooja.","Pooja was threatened by Karan in a moment of anger, Karan was left alone in a cell by Rahul, Pooja agreed to divorce Rahul to marry Karan."
"What significant events occur between Rahul and Karan in the movie *Vaada*?
Options:
A. Rahul accuses Karan of being responsible for Pooja's death.
B. Karan attempts to prove that Rahul is not blind.
C. Rahul and Karan have a confrontation about their past.
D. Karan successfully proves that Rahul is blind.",Rahul accuses Karan of being responsible for Pooja's death. Karan attempts to prove that Rahul is not blind.
"What are the consequences of Karan's actions in relation to Pooja's death?
Options:
A. Karan is arrested for murder
B. Karan is sentenced to life imprisonment
C. Rahul reveals Karan's involvement
D. Pooja's death is ruled a suicide","Karan is arrested for murder, Karan is sentenced to life imprisonment, Rahul reveals Karan's involvement"
"What can be inferred about the relationships among Rahul, Karan, and Pooja based on the events that transpired?
Options:
A. Rahul was unaware of Karan's involvement in Pooja's death.
B. Karan's actions contributed to Pooja's suicide.
C. Rahul witnessed a moment between Karan and Pooja.
D. Pooja had filed for divorce from Rahul.",b) Karan's actions contributed to Pooja's suicide.
"What events transpired between Rahul and Karan regarding Pooja's death in the movie?
Options:
A. Rahul informs Karan about Pooja's suicide being linked to his actions.
B. Karan is left feeling distraught in his cell.
C. Karan is accused of being Pooja's murderer.
D. All of the above",All of the above
