Question & Options,Correct Answer
"In the movie 'PK' (2014), which themes are highlighted through the relationship between PK and Tapasvi regarding the communication with God?
Options:
A. The critique of blind faith and rituals
B. The importance of material possessions
C. The concept of divine gifts
D. The role of humor in addressing serious issues","The critique of blind faith and rituals, The concept of divine gifts, The role of humor in addressing serious issues"
"In the movie 'PK' (2014), which of the following statements correctly describe the relationship between Jaggu and PK as depicted in the plot?
Options:
A. A) Jaggu plays a prank on an unknown caller in front of PK.
B. B) PK believes that God can be contacted through phone calls.
C. C) Jaggu is a close friend of PK.
D. D) PK misunderstands the intentions of Tapasvi and other godmen.","A, B, D"
"In the movie 'PK' (2014), which characters are involved in the movement against fraudulent godmen led by Jaggu?
Options:
A. Jaggu
B. PK
C. Tapasvi
D. Jaggu's news channel","Jaggu, PK"
"In the movie 'PK' (2014), which of the following statements are true regarding the interaction between Bhairon and PK?
Options:
A. A. Bhairon helps PK by informing him about the remote.
B. B. Bhairon is a thief himself.
C. C. The remote was sold to Tapasvi.
D. D. Bhairon and PK are from Rajasthan.","A, C"
"In the movie 'PK' (2014), which of the following statements about the relationship between PK and Sarfaraz are true?
Options:
A. A. PK attempts to disprove Sarfaraz's prediction of betrayal.
B. B. Sarfaraz wrote the letter that caused him to stop contacting Jaggu.
C. C. Sarfaraz was still in love with Jaggu despite the circumstances.
D. D. PK absorbed Sarfaraz's memories to understand his feelings.","A, C"
"In the movie 'PK' (2014), which of the following statements about the relationship between Jaggu and PK are true?
Options:
A. A. PK reveals that Sarfaraz did not write the letter to Jaggu.
B. B. Jaggu learns that Sarfaraz has long been waiting for her call.
C. C. Jaggu and PK are romantically involved.
D. D. Sarfaraz had another bride on the same day Jaggu received the letter.","A, B, D"
"In the movie 'PK' (2014), which of the following statements are true regarding the relationship between Jaggu and Sarfaraz?
Options:
A. Jaggu believed Sarfaraz wrote a letter that caused their separation.
B. Sarfaraz was in touch with Jaggu throughout their time apart.
C. Sarfaraz had not actually written the letter that Jaggu thought he did.
D. Sarfaraz was waiting for Jaggu's call, indicating he still loved her.","Jaggu believed Sarfaraz wrote a letter that caused their separation., Sarfaraz had not actually written the letter that Jaggu thought he did., Sarfaraz was waiting for Jaggu's call, indicating he still loved her."
"In the movie 'PK' (2014), which of the following statements accurately describe the relationship between Jaggu and PK during the scene where Jaggu watches PK walk towards his spaceship? Select all that apply.
Options:
A. Jaggu confronts PK directly before he leaves.
B. Jaggu feels emotional as he watches PK depart.
C. PK is leaving to return to his home planet.
D. Jaggu has a deep connection with PK despite not confronting him.","Jaggu feels emotional as he watches PK depart., PK is leaving to return to his home planet., Jaggu has a deep connection with PK despite not confronting him."
"In the movie 'PK' (2014), which of the following statements are true regarding the relationship between PK and Jaggu's voice recordings?
Options:
A. PK discovers the recordings in two suitcases.
B. Jaggu's voice recordings were made during PK's time on Earth.
C. PK ignores the audio tapes filled with Jaggu's voice.
D. The recordings contain messages that help PK understand human behavior.","PK discovers the recordings in two suitcases., Jaggu's voice recordings were made during PK's time on Earth., The recordings contain messages that help PK understand human behavior."
"In the movie 'PK' (2014), which of the following statements about the relationship between PK and Jaggu are true?
Options:
A. A. PK fell in love with Jaggu.
B. B. PK confessed his love to Jaggu.
C. C. Jaggu had feelings for Sarfaraz.
D. D. PK realized Jaggu's feelings for Sarfaraz by listening to her voice recordings.","A, C, D"
